timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
21730560000,1310988,1310988,1310996,1311004,0,0.021236053,0.0088738855,0.012647966,0.0,1310988,1310988,1310996,1311004,0,0.0002400708,6.450256e-05,0.00022682507,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21730760000,1310988,1310988,1310996,1311004,0,0.00840809,0.008040692,0.00399059,0.0,1310988,1310988,1310996,1311004,0,0.00050958816,0.0012056155,0.00073556777,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21730960000,1310988,1310988,1310996,1311004,0,0.0050803274,0.01617337,0.016765038,0.0,1310988,1310988,1310996,1311004,0,0.00037760168,0.00059159036,0.00022509253,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21731160000,1310988,1310988,1310996,1311004,0,0.007868213,0.00618516,0.0019782712,0.0,1310988,1310988,1310996,1311004,0,0.00041063342,0.00035443992,9.2734095e-05,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21731360000,1310988,1310988,1310996,1311004,0,0.01398827,0.005535941,0.019292628,0.0,1310988,1310988,1310996,1311004,0,0.0003634264,0.00015501912,0.0003201389,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21731556000,1310988,1310988,1310996,1311004,0,0.012041004,0.005489289,0.01003194,0.0,1310988,1310988,1310996,1311004,0,0.00077186123,0.00050862116,0.0002644675,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21731760000,1310988,1310988,1310996,1311004,0,0.014645595,0.006108274,0.016867563,0.0,1310988,1310988,1310996,1311004,0,0.00047449913,0.000813604,0.000529923,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21731956000,1310988,1310988,1310996,1311004,0,0.010421607,0.010943664,0.0034450188,0.0,1310988,1310988,1310996,1311004,0,0.00025323374,0.00032468783,0.00012354327,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21732156000,1310988,1310988,1310996,1311004,0,0.0064248447,0.008709399,0.015094429,0.0,1310988,1310988,1310996,1311004,0,0.00040474485,0.0004885458,0.00069386564,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21732360000,1310988,1310988,1310996,1311004,0,0.007714129,0.010258859,0.005462048,0.0,1310988,1310988,1310996,1311004,0,0.00018419173,0.00042982615,0.00026044858,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21732556000,1310988,1310988,1310996,1311004,0,0.0042692777,0.0024807781,0.003484317,0.0,1310988,1310988,1310996,1311004,0,0.00038624552,0.00013289106,0.0002542278,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21732756000,1310988,1310988,1310996,1311004,0,0.009860156,0.010317733,0.004580802,0.0,1310988,1310988,1310996,1311004,0,0.0005004441,0.00044437702,0.0002747506,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21732956000,1310988,1310988,1310996,1311004,0,0.015121011,0.017159697,0.0041887937,0.0,1310988,1310988,1310996,1311004,0,0.0009284954,0.00050521735,0.0012434406,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21733156000,1310988,1310988,1310996,1311004,0,0.008191606,0.009005316,0.01651246,0.0,1310988,1310988,1310996,1311004,0,0.00065238075,0.000976796,0.0016104404,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21733360000,1310988,1310988,1310996,1311004,0,0.017838242,0.005277407,0.015735347,0.0,1310988,1310988,1310996,1311004,0,0.00035870654,0.0013945247,0.0017077983,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21733556000,1310988,1310988,1310996,1311004,0,0.038362518,0.058881197,0.02245255,0.0,1310988,1310988,1310996,1311004,0,0.00035967375,0.0010859788,0.0008521717,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21733760000,1310988,1310988,1310996,1311004,0,0.0040173987,0.021325981,0.023597246,0.0,1310988,1310988,1310996,1311004,0,0.0010677519,0.0020096549,0.0009856571,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21733956000,1310988,1310988,1310996,1311004,0,0.041332215,0.02646392,0.067423515,0.0,1310988,1310988,1310996,1311004,0,0.0021674728,0.003940716,0.005408982,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21734156000,1310988,1310988,1310996,1311004,0,0.008955235,0.007979285,0.0023441154,0.0,1310988,1310988,1310996,1311004,0,0.0006264129,0.0007617352,0.0002969471,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21734356000,1310988,1310988,1310996,1311004,0,0.0067651607,0.0055353674,0.0016774359,0.0,1310988,1310988,1310996,1311004,0,0.0033393016,0.0015905304,0.001770705,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21734556000,1310988,1310988,1310996,1311004,0,0.012212274,0.0050724046,0.0072807427,0.0,1310988,1310988,1310996,1311004,0,0.001417487,0.0008215492,0.0006321592,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21734756000,1310988,1310988,1310996,1311004,0,0.0073898477,0.0029468972,0.005741999,0.0,1310988,1310988,1310996,1311004,0,0.00540374,0.0023483178,0.0030680948,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21734960000,1310988,1310988,1310996,1311004,0,0.023902448,0.030371198,0.00910507,0.0,1310988,1310988,1310996,1311004,0,0.0029943935,0.008495627,0.011463883,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21735156000,1310988,1310988,1310996,1311004,0,0.021429054,0.0071932953,0.027986603,0.0,1310988,1310988,1310996,1311004,0,0.0014865346,0.0050662016,0.0035912707,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21735360000,1310988,1310988,1310996,1311004,0,0.008881014,0.008755031,0.017428134,0.0,1310988,1310988,1310996,1311004,0,0.0028930907,0.0047503887,0.0019402513,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21735556000,1310988,1310988,1310996,1311004,0,0.008871733,0.008861381,0.0070911148,0.0,1310988,1310988,1310996,1311004,0,0.0028767085,0.0017857453,0.004577068,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21735756000,1310988,1310988,1310996,1311004,0,0.0075464575,0.007583542,0.0013855702,0.0,1310988,1310988,1310996,1311004,0,0.0016643485,0.0011137507,0.0006748076,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21735960000,1310988,1310988,1310996,1311004,0,0.0087090535,0.008645529,0.0019902266,0.0,1310988,1310988,1310996,1311004,0,0.0014942111,0.0015187281,0.00032552393,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21736156000,1310988,1310988,1310996,1311004,0,0.01067972,0.0061995187,0.004551725,0.0,1310988,1310988,1310996,1311004,0,0.0023877022,0.0010968191,0.0012912196,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21736360000,1310988,1310988,1310996,1311004,0,0.03119607,0.019072076,0.012250058,0.0,1310988,1310988,1310996,1311004,0,0.003915861,0.0020383294,0.0018787837,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21736560000,1310988,1310988,1310996,1311004,0,0.013008312,0.022060826,0.009845668,0.0,1310988,1310988,1310996,1311004,0,0.0021170753,0.0031837174,0.0010772464,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21736760000,1310988,1310988,1310996,1311004,0,0.00440896,0.0018222487,0.005289398,0.0,1310988,1310988,1310996,1311004,0,0.00024629777,0.000357796,0.00043600844,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21736956000,1310988,1310988,1310996,1311004,0,0.0049171196,0.002280826,0.0026522712,0.0,1310988,1310988,1310996,1311004,0,0.00027806943,0.00012910487,0.00015453495,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21737156000,1310988,1310988,1310996,1311004,0,0.0045966725,0.004506046,0.005291473,0.0,1310988,1310988,1310996,1311004,0,0.00025974124,0.00022902476,0.00019087977,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21737360000,1310988,1310988,1310996,1311004,0,0.011196093,0.0030384061,0.011396365,0.0,1310988,1310988,1310996,1311004,0,0.0002851534,0.0001423001,0.00019809366,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21737556000,1310988,1310988,1310996,1311004,0,0.0024342483,0.0047869175,0.00352949,0.0,1310988,1310988,1310996,1311004,0,0.0010424384,0.00097593945,0.00022910774,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21737756000,1310988,1310988,1310996,1311004,0,0.019335175,0.0543503,0.07351397,0.0,1310988,1310988,1310996,1311004,0,0.0025768543,0.0016792101,0.0042378455,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21737960000,1310988,1310988,1310996,1311004,0,0.017513046,0.008587325,0.024971288,0.0,1310988,1310988,1310996,1311004,0,0.0007137524,2.049886e-05,0.0006939235,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21738156000,1310988,1310988,1310996,1311004,0,0.020311916,0.018011905,0.0031093196,0.0,1310988,1310988,1310996,1311004,0,0.005316307,0.0032859882,0.002046099,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21738356000,1310988,1310988,1310996,1311004,0,0.0072738733,0.00854484,0.010443704,0.0,1310988,1310988,1310996,1311004,0,0.0026714837,0.00025703752,0.0025506145,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21738560000,1310988,1310988,1310996,1311004,0,0.0041751442,0.0014714312,0.003525009,0.0,1310988,1310988,1310996,1311004,0,0.0007700388,0.000439027,0.00037283325,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21738756000,1310988,1310988,1310996,1311004,0,0.009246998,0.013456844,0.004224064,0.0,1310988,1310988,1310996,1311004,0,0.0005561429,0.00069375464,0.00059124746,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21738960000,1310988,1310988,1310996,1311004,0,0.029290827,0.020328816,0.04958455,0.0,1310988,1310988,1310996,1311004,0,0.0010842432,0.004777406,0.005789024,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21739156000,1310988,1310988,1310996,1311004,0,0.012361713,0.0050690407,0.0080157975,0.0,1310988,1310988,1310996,1311004,0,0.0019555227,0.00053514325,0.0014457746,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21739356000,1310988,1310988,1310996,1311004,0,0.011392945,0.0062128077,0.005417378,0.0,1310988,1310988,1310996,1311004,0,0.02526173,0.013145563,0.01211612,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21739560000,1310988,1310988,1310996,1311004,0,0.0029669818,0.003785142,0.0008405129,0.0,1310988,1310988,1310996,1311004,0,0.002881859,0.0015448672,0.0013407937,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21739756000,1310988,1310988,1310996,1311004,0,0.01894931,0.010196168,0.009438554,0.0,1310988,1310988,1310996,1311004,0,0.003282316,0.0019409831,0.0013435949,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21739956000,1310988,1310988,1310996,1311004,0,0.014088043,0.006556641,0.007664825,0.0,1310988,1310988,1310996,1311004,0,0.0036496161,0.0018357722,0.001820773,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21740156000,1310988,1310988,1310996,1311004,0,0.0058212755,0.0052116076,0.0037620172,0.0,1310988,1310988,1310996,1311004,0,0.00041943308,0.0004356263,0.00016013496,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21740356000,1310988,1310988,1310996,1311004,0,0.0064574685,0.0031988085,0.0046147797,0.0,1310988,1310988,1310996,1311004,0,0.0016637205,0.0012207099,0.0028837472,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21740556000,1310988,1310988,1310996,1311004,0,0.0072864853,0.004598537,0.011304806,0.0,1310988,1310988,1310996,1311004,0,0.0011470384,0.00075863,0.0016764508,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21740760000,1310988,1310988,1310996,1311004,0,0.0060895355,0.0037869439,0.006379268,0.0,1310988,1310988,1310996,1311004,0,0.0018133114,0.0002508665,0.0016559266,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21740960000,1310988,1310988,1310996,1311004,0,0.021092169,0.0344353,0.013938064,0.0,1310988,1310988,1310996,1311004,0,0.004023625,0.0044603017,0.00049011427,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21741156000,1310988,1310988,1310996,1311004,0,0.0040482245,0.012238333,0.009127291,0.0,1310988,1310988,1310996,1311004,0,0.0011108624,0.0016423567,0.00070241,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21741360000,1310988,1310988,1310996,1311004,0,0.007444936,0.0031015081,0.008011496,0.0,1310988,1310988,1310996,1311004,0,0.0061920374,0.0038153727,0.0023767105,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21741556000,1310988,1310988,1310996,1311004,0,0.008165316,0.003824264,0.0043820003,0.0,1310988,1310988,1310996,1311004,0,0.0006482044,0.00036359677,0.00028766532,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21741760000,1310988,1310988,1310996,1311004,0,0.014399632,0.0069195484,0.007641546,0.0,1310988,1310988,1310996,1311004,0,0.001658429,0.0007895927,0.00087220775,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21741960000,1310988,1310988,1310996,1311004,0,0.0043028314,0.008024697,0.004057959,0.0,1310988,1310988,1310996,1311004,0,0.0018409771,0.00046196824,0.0021695464,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21742160000,1310988,1310988,1310996,1311004,0,0.0032388947,0.0032243032,0.0016663867,0.0,1310988,1310988,1310996,1311004,0,0.0012535733,0.0010724976,0.0022555445,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21742360000,1310988,1310988,1310996,1311004,0,0.0070175487,0.003328723,0.0037202847,0.0,1310988,1310988,1310996,1311004,0,0.0042781965,0.001952984,0.0023256098,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21742556000,1310988,1310988,1310996,1311004,0,0.013836265,0.013511736,0.02644885,0.0,1310988,1310988,1310996,1311004,0,0.0022034948,0.002305129,0.0044853967,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21742756000,1310988,1310988,1310996,1311004,0,0.019782605,0.016776133,0.035905775,0.0,1310988,1310988,1310996,1311004,0,0.00060331257,0.00031955348,0.0002948294,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21742956000,1310988,1310988,1310996,1311004,0,0.011726867,0.0054280325,0.0076367497,0.0,1310988,1310988,1310996,1311004,0,0.004311464,0.002416754,0.0019160176,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21743156000,1310988,1310988,1310996,1311004,0,0.0065509034,0.0025451449,0.008620652,0.0,1310988,1310988,1310996,1311004,0,0.00066247844,0.00026826237,0.00084522663,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21743356000,1310988,1310988,1310996,1311004,0,0.008731936,0.0033157617,0.005800313,0.0,1310988,1310988,1310996,1311004,0,0.00054713106,0.0005224315,0.0006649586,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21743560000,1310988,1310988,1310996,1311004,0,0.004254812,0.004141978,0.0026727319,0.0,1310988,1310988,1310996,1311004,0,0.00043118073,0.00026635194,0.00032023902,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21743760000,1310988,1310988,1310996,1311004,0,0.03121777,0.017044924,0.048245575,0.0,1310988,1310988,1310996,1311004,0,0.0014813143,0.005055168,0.0065128063,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21743960000,1310988,1310988,1310996,1311004,0,0.009828763,0.012192473,0.0029220209,0.0,1310988,1310988,1310996,1311004,0,0.0011955834,0.0014287293,0.00034689205,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21744156000,1310988,1310988,1310996,1311004,0,0.038255796,0.018846788,0.019582061,0.0,1310988,1310988,1310996,1311004,0,0.00042234003,0.00022386589,0.00022342213,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21744356000,1310988,1310988,1310996,1311004,0,0.00790723,0.014985125,0.018460156,0.0,1310988,1310988,1310996,1311004,0,0.00046397615,0.000534712,0.00018995928,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21744556000,1310988,1310988,1310996,1311004,0,0.007064364,0.0017253209,0.005715329,0.0,1310988,1310988,1310996,1311004,0,0.0009344019,0.00030815823,0.0007322701,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21744760000,1310988,1310988,1310996,1311004,0,0.006315058,0.016590208,0.016405705,0.0,1310988,1310988,1310996,1311004,0,0.0014998507,0.0012655095,0.0002775072,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21744960000,1310988,1310988,1310996,1311004,0,0.010039885,0.0027083438,0.01120569,0.0,1310988,1310988,1310996,1311004,0,0.0013316665,0.0011670608,0.0024629356,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21745160000,1310988,1310988,1310996,1311004,0,0.007297791,0.0034487771,0.005635909,0.0,1310988,1310988,1310996,1311004,0,0.0022217794,0.001311287,0.00093171874,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21745360000,1310988,1310988,1310996,1311004,0,0.005669458,0.0045498204,0.0038801613,0.0,1310988,1310988,1310996,1311004,0,0.00026561777,0.00018490448,0.00013322908,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21745556000,1310988,1310988,1310996,1311004,0,0.01282476,0.027350292,0.039160527,0.0,1310988,1310988,1310996,1311004,0,0.005799359,0.0032202038,0.0025998936,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21745760000,1310988,1310988,1310996,1311004,0,0.0105899945,0.021553077,0.011097151,0.0,1310988,1310988,1310996,1311004,0,0.0026190488,0.006035982,0.0034249336,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21745960000,1310988,1310988,1310996,1311004,0,0.0129912505,0.010001286,0.019888818,0.0,1310988,1310988,1310996,1311004,0,0.003937689,0.004032355,0.0003194189,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21746156000,1310988,1310988,1310996,1311004,0,0.00591911,0.0043332176,0.002213405,0.0,1310988,1310988,1310996,1311004,0,0.00036727442,0.0004435914,0.00031747067,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21746356000,1310988,1310988,1310996,1311004,0,0.0056045773,0.01101091,0.0056916336,0.0,1310988,1310988,1310996,1311004,0,0.0019615074,0.0009427196,0.0010256633,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21746556000,1310988,1310988,1310996,1311004,0,0.0031941608,0.0062941145,0.005036177,0.0,1310988,1310988,1310996,1311004,0,0.00034314275,0.000100318095,0.00035103533,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21746756000,1310988,1310988,1310996,1311004,0,0.010666321,0.006113911,0.0049620103,0.0,1310988,1310988,1310996,1311004,0,0.0055356864,0.0034881409,0.0020511681,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21746956000,1310988,1310988,1310996,1311004,0,0.005365882,0.0051083555,0.008526757,0.0,1310988,1310988,1310996,1311004,0,0.00066624157,0.00011565599,0.00066405395,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21747156000,1310988,1310988,1310996,1311004,0,0.004522269,0.0036895887,0.0070888344,0.0,1310988,1310988,1310996,1311004,0,0.007654458,0.004991426,0.0027006774,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21747356000,1310988,1310988,1310996,1311004,0,0.011558827,0.0077337977,0.019028198,0.0,1310988,1310988,1310996,1311004,0,0.0010011025,0.00020917761,0.0010662699,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21747556000,1310988,1310988,1310996,1311004,0,0.0045450376,0.003434104,0.006471506,0.0,1310988,1310988,1310996,1311004,0,0.0021845123,0.004470588,0.0022895336,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
21747756000,1310988,1310988,1310996,1311004,0,0.011814266,0.0066715525,0.0055191773,0.0,1310988,1310988,1310996,1311004,0,0.00023121819,0.00023959191,0.0004363211,0.0,1,1,1,0,50,50,50,0,1,1,1,0,1,1,1,0
