timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
21726768000,21726768000,1036000,41.606704,-86.3556021,-0.667001,-1.1546484,0.13719808,0.0005788274,3.0122314e-05,0.0,-0.0047457255,-0.0045503434,-0.0016278713,-0.0019973416,-0.00041116442,-0.0022498725,0.0029786755,-0.048475817,0.042208865,0.047996577,-1.0709188,0.06484155,229.4085,0.10024227,0.04909167,0.055374794,0.012848754,0.009192893,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21727272000,21727272000,1036000,41.606704,-86.3556021,-0.66596943,-1.1548998,0.13720548,0.0005788274,3.0122314e-05,0.0,-0.0032506785,-0.0014907884,-0.0021228567,-0.002021204,-0.00041116442,-0.0022498725,0.0029786755,-0.017072782,0.04498559,-0.07223996,-1.0707957,0.06484155,229.4085,0.10027218,0.049062885,0.055339817,0.018939119,0.013704621,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21727776000,21727776000,1036000,41.606704,-86.3556021,-0.665645,-1.1549321,0.13769437,0.0005788274,3.0122314e-05,0.0,-0.0030064324,-0.0028031836,-0.00044443758,-5.518266e-05,-0.00041116442,-0.0022498725,0.0029786755,-0.024254452,-0.033297215,0.016095052,-1.0706806,0.06484155,229.4085,0.100038126,0.049050268,0.055291153,0.009917709,0.007064397,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21728272000,21728272000,1036000,41.606704,-86.3556021,-0.6652372,-1.1540624,0.13790277,0.0005788274,3.0122314e-05,0.0,-0.0021091816,-0.0017486922,-0.00041588407,-0.00017715644,-0.00041116442,-0.0022498725,0.0029786755,-0.060978815,-0.0619834,0.014537882,-1.0706892,0.06484155,229.4085,0.1,0.04900643,0.055249255,0.01639641,0.011805774,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21728776000,21728776000,1036000,41.606704,-86.3556021,-0.66583294,-1.1546997,0.13802049,0.0005788274,3.0122314e-05,0.0,-0.005878598,-0.0044264835,-0.00013612298,6.576913e-05,-0.00041116442,-0.0022498725,0.0029786755,-0.041225586,-0.0052606356,0.0511966,-1.0706859,0.06484155,229.4085,0.10001457,0.048981667,0.055202074,0.0042136176,0.0029834518,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21729272000,21729272000,1036000,41.606704,-86.3556021,-0.6655563,-1.1546047,0.13914959,0.0005788274,3.0122314e-05,0.0,-0.00060872553,-0.0031411343,0.0024065801,0.0023340795,-0.00041116442,-0.0022498725,0.0029786755,0.015462673,-0.04289887,0.032180857,-1.0709239,0.06484155,229.4085,0.1,0.048959002,0.055163335,0.013494185,0.009664714,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21729776000,21729776000,1036000,41.606704,-86.3556021,-0.6653703,-1.1547785,0.13846554,0.0005788274,3.0122314e-05,0.0,-0.0006772828,-0.005468493,-0.0016591607,-0.0021799584,-0.00041116442,-0.0022498725,0.0029786755,0.048249673,-0.037818596,0.032920327,-1.0710614,0.06484155,229.4085,0.1,0.04896419,0.055137817,0.019429367,0.014068207,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21730272000,21730272000,1036000,41.606704,-86.3556021,-0.6645408,-1.1550003,0.13715933,0.0005788274,3.0122314e-05,0.0,0.0022568486,-0.0026405528,-0.0009200301,-0.00056452595,-0.00041116442,-0.0022498725,0.0029786755,0.0076183733,-0.008356026,0.012586761,-1.0710903,0.06484155,229.4085,0.10087724,0.048917606,0.05508064,0.009918239,0.007064394,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21730768000,21730768000,1036000,41.606704,-86.3556021,-0.66404533,-1.1528766,0.1376108,0.0005788274,3.0122314e-05,0.0,0.0033878745,0.00094270444,-0.0012652198,-0.0009116566,-0.00041116442,-0.0022498725,0.0029786755,-0.01503131,-0.024274407,0.01319864,-1.0706967,0.06484155,229.4085,0.10018122,0.04890376,0.055046327,0.016402755,0.011807379,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21731272000,21731272000,1036000,41.606704,-86.3556021,-0.6638318,-1.1537802,0.13866246,0.0005788274,3.0122314e-05,0.0,0.005571916,-0.0019197683,0.0018574168,0.00210363,-0.00041116442,-0.0022498725,0.0029786755,0.07312432,-0.07577274,-0.19695428,-1.0706882,0.06484155,229.4085,0.1,0.048850294,0.054999895,0.0042135427,0.0029834528,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21731776000,21731776000,1036000,41.606704,-86.3556021,-0.66454595,-1.1541095,0.138369,0.0005788274,3.0122314e-05,0.0,0.0007958327,0.0005545954,-0.0026179717,-0.0028541568,-0.00041116442,-0.0022498725,0.0029786755,0.07355326,-0.052623652,-0.0053309533,-1.0710087,0.06484155,229.4085,0.1,0.0488586,0.054955665,0.014113565,0.01011983,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21732272000,21732272000,1036000,41.606704,-86.3556021,-0.66547585,-1.1520745,0.13897265,0.0005788274,3.0122314e-05,0.0,0.00064168207,0.005455227,0.007614853,0.0074691838,-0.00041116442,-0.0022498725,0.0029786755,-0.13917018,0.0148179,0.18356733,-1.0713683,0.06484155,229.4085,0.1,0.04883387,0.054930247,0.01941665,0.014064716,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21732776000,21732776000,1036000,41.606704,-86.3556021,-0.66678745,-1.1516125,0.14067371,0.0005788274,3.0122314e-05,0.0,-0.004132096,0.0057759644,0.007908186,0.006001741,-0.00041116442,-0.0022498725,0.0029786755,-0.09616827,0.009797,-0.07841835,-1.0706458,0.06484155,229.4085,0.1,0.048788168,0.05487398,0.010717115,0.0076424223,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
21733272000,21733272000,1036000,41.606704,-86.3556021,-0.6662509,-1.1517575,0.14076914,0.0005788274,3.0122314e-05,0.0,0.0005523558,0.0045602135,0.006984456,0.0044441465,-0.00041116442,-0.0022498725,0.0029786755,0.04284797,-0.04995513,-0.11701981,-1.0702083,0.06484155,229.4085,0.1,0.049039457,0.05496877,0.028154604,0.020744601,inf,inf,inf,inf,1,1,1,1,2,0,2,1,47,0,1,1,1,0
