timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
21756808000,21756808000,0.006498975,0.13451435,-0.0008848078,0.51000005,0.0,0.0,0.0,-1.0
21756860000,21756860000,-0.0040672305,0.13425486,-0.00052225933,0.51000005,0.0,0.0,0.0,-1.0
21756912000,21756912000,-0.0030369377,0.13503444,0.00012583329,0.51000005,0.0,0.0,0.0,-1.0
21756960000,21756960000,0.022323033,0.13440563,-0.0020908208,0.51000005,0.0,0.0,0.0,-1.0
21757012000,21757012000,-0.0008453086,0.13363989,0.0004034449,0.51000005,0.0,0.0,0.0,-1.0
21757056000,21757056000,-0.0010622822,0.13391457,0.001413036,0.51000005,0.0,0.0,0.0,-1.0
21757112000,21757112000,-0.0017155068,0.13434078,-0.0006346937,0.51000005,0.0,0.0,0.0,-1.0
21757160000,21757160000,0.0069598453,0.13499108,-0.0013241871,0.51000005,0.0,0.0,0.0,-1.0
21757212000,21757212000,-0.0012881407,0.13336486,0.00023648134,0.51000005,0.0,0.0,0.0,-1.0
21757260000,21757260000,-0.0019829602,0.13488162,0.00067353627,0.51000005,0.0,0.0,0.0,-1.0
21757312000,21757312000,0.02257781,0.13401212,-0.0018601774,0.51000005,0.0,0.0,0.0,-1.0
21757360000,21757360000,0.0010154444,0.13544978,0.0016141491,0.51000005,0.0,0.0,0.0,-1.0
21757412000,21757412000,-0.00032998557,0.13425383,-0.00053679163,0.51000005,0.0,0.0,0.0,-1.0
21757460000,21757460000,-0.0008553976,0.1349629,-0.0006899179,0.51000005,0.0,0.0,0.0,-1.0
21757512000,21757512000,0.006178858,0.13489723,-0.0011281122,0.51000005,0.0,0.0,0.0,-1.0
21757556000,21757556000,-0.0016952857,0.13391899,0.0012223637,0.51000005,0.0,0.0,0.0,-1.0
21757612000,21757612000,-0.0022935115,0.13503748,-0.00038252672,0.51000005,0.0,0.0,0.0,-1.0
21757660000,21757660000,0.008393793,0.13454948,-0.0013042658,0.51000005,0.0,0.0,0.0,-1.0
21757712000,21757712000,-0.00047431514,0.13472661,0.0007304186,0.51000005,0.0,0.0,0.0,-1.0
21757760000,21757760000,-0.0019776719,0.13488351,0.00044831279,0.51000005,0.0,0.0,0.0,-1.0
21757808000,21757808000,-0.002759448,0.13442323,-0.000910958,0.51000005,0.0,0.0,0.0,-1.0
21757856000,21757856000,-0.0038852084,0.13475387,0.00088875275,0.51000005,0.0,0.0,0.0,-1.0
21757912000,21757912000,-0.001839079,0.134892,0.00022489826,0.51000005,0.0,0.0,0.0,-1.0
21757960000,21757960000,-0.0012848867,0.13435058,-0.0016650859,0.51000005,0.0,0.0,0.0,-1.0
21758012000,21758012000,0.0101272855,0.13484126,-0.001032321,0.51000005,0.0,0.0,0.0,-1.0
21758060000,21758060000,-0.0014303416,0.1351725,0.00046703083,0.51000005,0.0,0.0,0.0,-1.0
21758112000,21758112000,-0.0018589693,0.134401,0.00037670636,0.51000005,0.0,0.0,0.0,-1.0
21758160000,21758160000,-0.0017568734,0.13418621,0.00052809075,0.51000005,0.0,0.0,0.0,-1.0
21758212000,21758212000,0.008198342,0.13474688,-0.0016353356,0.51000005,0.0,0.0,0.0,-1.0
21758260000,21758260000,-0.0016059646,0.13537031,-0.00016530718,0.51000005,0.0,0.0,0.0,-1.0
21758312000,21758312000,-0.002233535,0.1344872,-0.00053897855,0.51000005,0.0,0.0,0.0,-1.0
21758360000,21758360000,-0.0015849624,0.1347601,3.6712445e-05,0.51000005,0.0,0.0,0.0,-1.0
21758412000,21758412000,-0.00057364063,0.13569438,0.00046253196,0.51000005,0.0,0.0,0.0,-1.0
21758460000,21758460000,0.00011492423,0.13438506,-0.0009957321,0.51000005,0.0,0.0,0.0,-1.0
21758512000,21758512000,-0.0017201507,0.13482709,0.00032802805,0.51000005,0.0,0.0,0.0,-1.0
21758560000,21758560000,-0.0034724185,0.13475576,0.0011901848,0.51000005,0.0,0.0,0.0,-1.0
21758612000,21758612000,-0.0013730933,0.13463718,8.301891e-05,0.51000005,0.0,0.0,0.0,-1.0
21758660000,21758660000,-0.0011002551,0.13457602,0.00015064834,0.51000005,0.0,0.0,0.0,-1.0
21758712000,21758712000,-0.0021291657,0.13590539,-0.00096282386,0.51000005,0.0,0.0,0.0,-1.0
21758760000,21758760000,-1.8611832e-05,0.13508683,0.0006009149,0.51000005,0.0,0.0,0.0,-1.0
21758812000,21758812000,-0.00025461716,0.13489136,0.00050344464,0.51000005,0.0,0.0,0.0,-1.0
21758860000,21758860000,-0.0017280368,0.13475479,3.9113187e-05,0.51000005,0.0,0.0,0.0,-1.0
21758912000,21758912000,-0.004534905,0.13540204,-0.00034849683,0.51000005,0.0,0.0,0.0,-1.0
21758960000,21758960000,-0.0008181923,0.13407551,0.0002291148,0.51000005,0.0,0.0,0.0,-1.0
21759012000,21759012000,-0.0011580589,0.13451728,0.0001428677,0.51000005,0.0,0.0,0.0,-1.0
21759060000,21759060000,-0.0012409718,0.13514796,-0.0016497409,0.51000005,0.0,0.0,0.0,-1.0
21759112000,21759112000,-0.0025963888,0.1355676,0.00033139015,0.51000005,0.0,0.0,0.0,-1.0
21759156000,21759156000,-8.18703e-05,0.13495523,0.0022444008,0.51000005,0.0,0.0,0.0,-1.0
21759212000,21759212000,-0.0011466229,0.13505445,-0.00032460707,0.51000005,0.0,0.0,0.0,-1.0
21759260000,21759260000,-0.030251216,0.13529807,0.0013364035,0.51000005,0.0,0.0,0.0,-1.0
21759308000,21759308000,-0.0012913897,0.13464755,0.000110237794,0.51000005,0.0,0.0,0.0,-1.0
21759360000,21759360000,-0.0013402124,0.13525055,0.0008893991,0.51000005,0.0,0.0,0.0,-1.0
21759412000,21759412000,-0.0012895752,0.13456589,-0.00055469136,0.51000005,0.0,0.0,0.0,-1.0
21759460000,21759460000,-0.0025938933,0.13495494,-0.0006923519,0.51000005,0.0,0.0,0.0,-1.0
21759508000,21759508000,-0.00058048667,0.13501924,-0.0007789019,0.51000005,0.0,0.0,0.0,-1.0
21759560000,21759560000,-0.0015035635,0.13507248,-2.2666702e-05,0.51000005,0.0,0.0,0.0,-1.0
21759608000,21759608000,-0.03726076,0.13427289,0.0017142366,0.51000005,0.0,0.0,0.0,-1.0
21759660000,21759660000,0.00051033666,0.13570872,0.00054337014,0.51000005,0.0,0.0,0.0,-1.0
21759712000,21759712000,-0.0010895836,0.13542816,-0.0007662393,0.51000005,0.0,0.0,0.0,-1.0
21759760000,21759760000,-0.00085938344,0.13548724,-0.0009272657,0.51000005,0.0,0.0,0.0,-1.0
21759808000,21759808000,-0.0021703248,0.13468601,-0.0011606354,0.51000005,0.0,0.0,0.0,-1.0
21759860000,21759860000,-0.0018491336,0.13494249,0.0010263048,0.51000005,0.0,0.0,0.0,-1.0
21759912000,21759912000,-0.0016401194,0.13450962,9.478849e-05,0.51000005,0.0,0.0,0.0,-1.0
21759960000,21759960000,-0.03653345,0.13328817,0.0011457485,0.51000005,0.0,0.0,0.0,-1.0
21760012000,21760012000,-0.00017296827,0.13542137,-0.0013162063,0.51000005,0.0,0.0,0.0,-1.0
21760060000,21760060000,-0.00057333615,0.13478458,0.00045615924,0.51000005,0.0,0.0,0.0,-1.0
21760108000,21760108000,-0.00045926264,0.13501887,0.0005146281,0.51000005,0.0,0.0,0.0,-1.0
21760156000,21760156000,0.001877254,0.13489369,-0.00042187027,0.51000005,0.0,0.0,0.0,-1.0
21760212000,21760212000,-0.0012657965,0.13490877,-0.0007696495,0.51000005,0.0,0.0,0.0,-1.0
21760260000,21760260000,-0.0010831434,0.13564895,-0.00047118068,0.51000005,0.0,0.0,0.0,-1.0
21760312000,21760312000,-0.036450073,0.13607047,0.0017715859,0.51000005,0.0,0.0,0.0,-1.0
21760360000,21760360000,-0.003285019,0.1345404,-1.8779829e-05,0.51000005,0.0,0.0,0.0,-1.0
21760412000,21760412000,-0.0024885891,0.13480636,0.0003961676,0.51000005,0.0,0.0,0.0,-1.0
21760456000,21760456000,-0.003206041,0.13451019,0.0002093381,0.51000005,0.0,0.0,0.0,-1.0
21760512000,21760512000,-0.0019245378,0.13468021,0.0006545746,0.51000005,0.0,0.0,0.0,-1.0
21760560000,21760560000,6.8328576e-05,0.13481033,0.00079917023,0.51000005,0.0,0.0,0.0,-1.0
21760612000,21760612000,-0.0013479376,0.1349134,-0.0010229071,0.51000005,0.0,0.0,0.0,-1.0
21760660000,21760660000,-0.00071406225,0.13596846,-0.00082162826,0.51000005,0.0,0.0,0.0,-1.0
21760712000,21760712000,-0.00041299182,0.13539365,0.00030429865,0.51000005,0.0,0.0,0.0,-1.0
21760760000,21760760000,-0.00046174665,0.13431004,-0.0005709008,0.51000005,0.0,0.0,0.0,-1.0
21760812000,21760812000,-0.0019370867,0.1359971,0.00095733086,0.51000005,0.0,0.0,0.0,-1.0
21760860000,21760860000,0.002460826,0.13599315,-0.001292687,0.51000005,0.0,0.0,0.0,-1.0
21760912000,21760912000,-0.0009300657,0.13527437,-0.0009633522,0.51000005,0.0,0.0,0.0,-1.0
21760960000,21760960000,-0.0016600151,0.13470386,0.0007585157,0.51000005,0.0,0.0,0.0,-1.0
21761012000,21761012000,0.00035904493,0.13449398,-0.0017900283,0.51000005,0.0,0.0,0.0,-1.0
21761060000,21761060000,-5.9208443e-05,0.1343157,0.00031839387,0.51000005,0.0,0.0,0.0,-1.0
21761112000,21761112000,-0.0020513635,0.13440454,-0.0002476475,0.51000005,0.0,0.0,0.0,-1.0
21761160000,21761160000,-0.0019496916,0.13465361,-0.00017850735,0.51000005,0.0,0.0,0.0,-1.0
21761212000,21761212000,0.0011014225,0.13606998,-0.00021740896,0.51000005,0.0,0.0,0.0,-1.0
21761260000,21761260000,-0.0012725956,0.1354626,-0.00021650639,0.51000005,0.0,0.0,0.0,-1.0
21761308000,21761308000,-0.0008403351,0.13496494,0.00039191512,0.51000005,0.0,0.0,0.0,-1.0
21761360000,21761360000,0.021406068,0.1351309,-0.0015909886,0.51000005,0.0,0.0,0.0,-1.0
21761408000,21761408000,-0.0006417477,0.13503326,0.0014977219,0.51000005,0.0,0.0,0.0,-1.0
21761460000,21761460000,-0.00065256405,0.13517419,-0.0004321065,0.51000005,0.0,0.0,0.0,-1.0
21761512000,21761512000,-0.0031678276,0.13438152,0.00042760285,0.51000005,0.0,0.0,0.0,-1.0
21761560000,21761560000,0.007773975,0.13438664,-0.0008181721,0.51000005,0.0,0.0,0.0,-1.0
21761612000,21761612000,-0.00079499296,0.13518317,0.00018838346,0.51000005,0.0,0.0,0.0,-1.0
21761660000,21761660000,-0.0019367834,0.13479699,-9.8628494e-05,0.51000005,0.0,0.0,0.0,-1.0
21761708000,21761708000,0.0095485775,0.13463898,-0.001016161,0.51000005,0.0,0.0,0.0,-1.0
21761760000,21761760000,9.545224e-05,0.13567056,0.00031545723,0.51000005,0.0,0.0,0.0,-1.0
21761812000,21761812000,-0.0011049937,0.13587685,-0.00030977844,0.51000005,0.0,0.0,0.0,-1.0
21761860000,21761860000,-0.0013502209,0.13592488,-4.708492e-05,0.51000005,0.0,0.0,0.0,-1.0
21761912000,21761912000,0.0066330936,0.13625881,-0.0005316947,0.51000005,0.0,0.0,0.0,-1.0
21761960000,21761960000,-0.0016222729,0.13587177,0.0018191972,0.51000005,0.0,0.0,0.0,-1.0
21762012000,21762012000,-0.001751042,0.13542351,-4.4853077e-05,0.51000005,0.0,0.0,0.0,-1.0
21762060000,21762060000,0.008809116,0.13593696,-0.0008115979,0.51000005,0.0,0.0,0.0,-1.0
21762112000,21762112000,-0.000627424,0.13595046,0.001739132,0.51000005,0.0,0.0,0.0,-1.0
21762156000,21762156000,-0.00018239973,0.13508362,0.00046201187,0.51000005,0.0,0.0,0.0,-1.0
21762212000,21762212000,-0.0021336668,0.13517497,-0.0016925653,0.51000005,0.0,0.0,0.0,-1.0
21762260000,21762260000,0.007956486,0.13478942,-0.0010054242,0.51000005,0.0,0.0,0.0,-1.0
21762312000,21762312000,-0.0036239235,0.1353099,-0.0006129211,0.51000005,0.0,0.0,0.0,-1.0
21762360000,21762360000,-0.0029037443,0.13568613,0.00092072954,0.51000005,0.0,0.0,0.0,-1.0
21762412000,21762412000,0.008851047,0.13477392,0.00082455564,0.51000005,0.0,0.0,0.0,-1.0
21762460000,21762460000,-0.0018011017,0.1355973,0.00021662688,0.51000005,0.0,0.0,0.0,-1.0
21762512000,21762512000,-0.0010004309,0.13542625,0.00017236099,0.51000005,0.0,0.0,0.0,-1.0
21762560000,21762560000,-0.0010964292,0.1349781,-0.000620741,0.51000005,0.0,0.0,0.0,-1.0
21762612000,21762612000,0.0073978147,0.13515703,-0.0011889323,0.51000005,0.0,0.0,0.0,-1.0
21762660000,21762660000,0.00035542325,0.13545604,0.0006773929,0.51000005,0.0,0.0,0.0,-1.0
21762712000,21762712000,-0.0011177686,0.13420688,-0.00015542524,0.51000005,0.0,0.0,0.0,-1.0
21762760000,21762760000,-0.00096838607,0.13564016,0.00035997923,0.51000005,0.0,0.0,0.0,-1.0
21762812000,21762812000,-0.0001550558,0.13465008,-0.000267684,0.51000005,0.0,0.0,0.0,-1.0
21762860000,21762860000,-0.0022297506,0.13504861,4.341436e-05,0.51000005,0.0,0.0,0.0,-1.0
21762912000,21762912000,-0.0020027098,0.1358367,4.7214347e-05,0.51000005,0.0,0.0,0.0,-1.0
21762960000,21762960000,-0.004523221,0.13471732,0.0006461137,0.51000005,0.0,0.0,0.0,-1.0
21763012000,21763012000,-0.00044655355,0.13498873,0.0004530514,0.51000005,0.0,0.0,0.0,-1.0
21763060000,21763060000,-0.002037862,0.13562319,-0.0011777744,0.51000005,0.0,0.0,0.0,-1.0
21763108000,21763108000,-0.0015290285,0.13635327,7.64703e-05,0.51000005,0.0,0.0,0.0,-1.0
21763160000,21763160000,-0.00083432265,0.13515425,7.847471e-05,0.51000005,0.0,0.0,0.0,-1.0
21763212000,21763212000,0.0003485766,0.13556755,-2.1987677e-05,0.51000005,0.0,0.0,0.0,-1.0
21763260000,21763260000,-0.002053701,0.13584897,-0.00037999885,0.51000005,0.0,0.0,0.0,-1.0
21763312000,21763312000,-0.0045369267,0.13624202,-0.000150827,0.51000005,0.0,0.0,0.0,-1.0
21763360000,21763360000,-0.0013496131,0.13554782,0.0013439021,0.51000005,0.0,0.0,0.0,-1.0
21763412000,21763412000,-0.0028164005,0.13562258,0.00034939245,0.51000005,0.0,0.0,0.0,-1.0
21763456000,21763456000,-0.0025121153,0.13582844,0.0008887586,0.51000005,0.0,0.0,0.0,-1.0
21763512000,21763512000,-0.0014790883,0.13476565,-0.00034773402,0.51000005,0.0,0.0,0.0,-1.0
21763556000,21763556000,-0.002738648,0.1351621,0.000475052,0.51000005,0.0,0.0,0.0,-1.0
21763612000,21763612000,-0.0017036501,0.13479806,0.0010998736,0.51000005,0.0,0.0,0.0,-1.0
21763656000,21763656000,-0.036105134,0.13579467,0.0011157541,0.51000005,0.0,0.0,0.0,-1.0
21763712000,21763712000,-0.00088351226,0.13551427,-0.0011210103,0.51000005,0.0,0.0,0.0,-1.0
21763760000,21763760000,-0.0012938044,0.13495526,0.00038066664,0.51000005,0.0,0.0,0.0,-1.0
21763812000,21763812000,-0.0019648527,0.13601102,-0.00044751266,0.51000005,0.0,0.0,0.0,-1.0
21763860000,21763860000,-0.00062160357,0.1361154,3.8477177e-05,0.51000005,0.0,0.0,0.0,-1.0
21763908000,21763908000,0.00013759256,0.13536648,0.00010056073,0.51000005,0.0,0.0,0.0,-1.0
21763956000,21763956000,-0.0016193946,0.13607876,-0.00065905484,0.51000005,0.0,0.0,0.0,-1.0
21764008000,21764008000,-0.035610814,0.13499096,0.0011708543,0.51000005,0.0,0.0,0.0,-1.0
21764056000,21764056000,-0.0008883724,0.13580249,0.0013825939,0.51000005,0.0,0.0,0.0,-1.0
21764108000,21764108000,-0.001335862,0.1356182,0.0008412826,0.51000005,0.0,0.0,0.0,-1.0
21764160000,21764160000,-0.0020159613,0.13566563,-0.0004888089,0.51000005,0.0,0.0,0.0,-1.0
21764212000,21764212000,-0.0015609766,0.13551797,-0.0007642781,0.51000005,0.0,0.0,0.0,-1.0
21764260000,21764260000,-0.0022427181,0.13464539,0.00018981482,0.51000005,0.0,0.0,0.0,-1.0
21764312000,21764312000,-0.0022262726,0.13549781,-0.0002240512,0.51000005,0.0,0.0,0.0,-1.0
21764360000,21764360000,-0.03589936,0.13396192,0.0019056151,0.51000005,0.0,0.0,0.0,-1.0
21764412000,21764412000,0.0007639935,0.13568668,0.00036487542,0.51000005,0.0,0.0,0.0,-1.0
21764460000,21764460000,-0.0010010013,0.13561484,0.0005044093,0.51000005,0.0,0.0,0.0,-1.0
21764512000,21764512000,-0.0010786239,0.13575736,-0.00019221852,0.51000005,0.0,0.0,0.0,-1.0
21764560000,21764560000,-0.0017835182,0.13605006,-0.00013506491,0.51000005,0.0,0.0,0.0,-1.0
21764612000,21764612000,-0.0016704879,0.1353122,-0.0010163347,0.51000005,0.0,0.0,0.0,-1.0
21764660000,21764660000,-0.001557062,0.13676417,-0.0002859782,0.51000005,0.0,0.0,0.0,-1.0
21764712000,21764712000,-0.03638953,0.13540165,0.0019567378,0.51000005,0.0,0.0,0.0,-1.0
21764756000,21764756000,-7.487819e-05,0.13563158,0.00021846723,0.51000005,0.0,0.0,0.0,-1.0
21764812000,21764812000,-0.0014357003,0.13561618,0.0007934753,0.51000005,0.0,0.0,0.0,-1.0
21764860000,21764860000,-0.0020529435,0.13536736,-0.0012138408,0.51000005,0.0,0.0,0.0,-1.0
21764912000,21764912000,-0.0015157086,0.13555521,-0.0009655808,0.51000005,0.0,0.0,0.0,-1.0
21764960000,21764960000,-0.0024437115,0.13547665,0.00078828284,0.51000005,0.0,0.0,0.0,-1.0
21765012000,21765012000,-0.0013497104,0.13549215,0.0001568483,0.51000005,0.0,0.0,0.0,-1.0
21765060000,21765060000,-0.00056928385,0.13530096,-0.00066397863,0.51000005,0.0,0.0,0.0,-1.0
21765112000,21765112000,-0.0012918294,0.135165,0.0003511328,0.51000005,0.0,0.0,0.0,-1.0
21765160000,21765160000,-0.00073814444,0.13576193,-0.00072745397,0.51000005,0.0,0.0,0.0,-1.0
21765212000,21765212000,-0.001276374,0.13533923,-1.1640668e-05,0.51000005,0.0,0.0,0.0,-1.0
21765260000,21765260000,0.00088731764,0.13675989,-0.001054094,0.51000005,0.0,0.0,0.0,-1.0
21765312000,21765312000,0.0001443813,0.1371886,0.00029096418,0.51000005,0.0,0.0,0.0,-1.0
21765360000,21765360000,-0.00044508712,0.1362473,0.00022176545,0.51000005,0.0,0.0,0.0,-1.0
21765412000,21765412000,0.0003627739,0.13561298,-0.0010156771,0.51000005,0.0,0.0,0.0,-1.0
21765460000,21765460000,-0.00047928546,0.13547446,0.00010806992,0.51000005,0.0,0.0,0.0,-1.0
21765512000,21765512000,-0.00067928643,0.13622181,-0.00083285273,0.51000005,0.0,0.0,0.0,-1.0
21765560000,21765560000,-0.0020095592,0.13541828,-0.0003087095,0.51000005,0.0,0.0,0.0,-1.0
21765612000,21765612000,0.0008320302,0.13722429,0.0002727746,0.51000005,0.0,0.0,0.0,-1.0
21765656000,21765656000,0.0015412746,0.13664922,0.002062304,0.51000005,0.0,0.0,0.0,-1.0
21765712000,21765712000,-0.00026610616,0.13554914,-0.00071909244,0.51000005,0.0,0.0,0.0,-1.0
21765760000,21765760000,0.02454447,0.13599446,-0.0025046947,0.51000005,0.0,0.0,0.0,-1.0
21765812000,21765812000,0.0006125876,0.13646145,0.00014624008,0.51000005,0.0,0.0,0.0,-1.0
21765856000,21765856000,-0.001603059,0.13573483,0.0007514405,0.51000005,0.0,0.0,0.0,-1.0
21765912000,21765912000,-0.0009952731,0.1360528,-0.00018186716,0.51000005,0.0,0.0,0.0,-1.0
21765960000,21765960000,0.006680631,0.13573937,-0.00032283514,0.51000005,0.0,0.0,0.0,-1.0
21766012000,21766012000,-0.000716162,0.13606752,0.00030260422,0.51000005,0.0,0.0,0.0,-1.0
21766060000,21766060000,-0.0015472356,0.1358611,-0.0005736479,0.51000005,0.0,0.0,0.0,-1.0
21766112000,21766112000,0.023831656,0.13602723,-0.0013265212,0.51000005,0.0,0.0,0.0,-1.0
21766160000,21766160000,-0.0014892312,0.13581711,0.0007730749,0.51000005,0.0,0.0,0.0,-1.0
21766212000,21766212000,-0.0021633194,0.13528155,0.0002777099,0.51000005,0.0,0.0,0.0,-1.0
21766260000,21766260000,-0.0020145925,0.13574253,0.0005305464,0.51000005,0.0,0.0,0.0,-1.0
21766312000,21766312000,0.007582111,0.13456725,-3.432569e-05,0.51000005,0.0,0.0,0.0,-1.0
21766360000,21766360000,-0.000964397,0.1358531,-0.00036441747,0.51000005,0.0,0.0,0.0,-1.0
21766412000,21766412000,-0.00076319854,0.1356385,0.00032366416,0.51000005,0.0,0.0,0.0,-1.0
21766460000,21766460000,0.01021458,0.13631605,0.0002035591,0.51000005,0.0,0.0,0.0,-1.0
21766512000,21766512000,0.0015640977,0.13589923,-0.0006252698,0.51000005,0.0,0.0,0.0,-1.0
21766560000,21766560000,-0.0012113488,0.13521142,-0.0008761915,0.51000005,0.0,0.0,0.0,-1.0
21766612000,21766612000,0.0001682265,0.13616486,-0.00036069,0.51000005,0.0,0.0,0.0,-1.0
21766660000,21766660000,0.01021844,0.13683806,-0.000117541305,0.51000005,0.0,0.0,0.0,-1.0
21766712000,21766712000,-0.0011086996,0.13625026,-6.865254e-05,0.51000005,0.0,0.0,0.0,-1.0
21766760000,21766760000,-0.002433136,0.13604811,0.00042058807,0.51000005,0.0,0.0,0.0,-1.0
21766812000,21766812000,0.00982565,0.13653274,5.1001e-05,0.51000005,0.0,0.0,0.0,-1.0
21766860000,21766860000,0.0005089534,0.13733253,0.00045141485,0.51000005,0.0,0.0,0.0,-1.0
21766912000,21766912000,-0.000655858,0.13671514,0.000534063,0.51000005,0.0,0.0,0.0,-1.0
21766960000,21766960000,-0.0015642057,0.1359566,0.0005169687,0.51000005,0.0,0.0,0.0,-1.0
21767012000,21767012000,0.0075833183,0.13649844,-0.000121544996,0.51000005,0.0,0.0,0.0,-1.0
21767060000,21767060000,-0.0017007535,0.13596094,0.0013202219,0.51000005,0.0,0.0,0.0,-1.0
21767112000,21767112000,-0.0020673482,0.13698138,0.00071275776,0.51000005,0.0,0.0,0.0,-1.0
21767160000,21767160000,-0.0014180811,0.13543811,-9.971901e-05,0.51000005,0.0,0.0,0.0,-1.0
21767212000,21767212000,-0.0017564577,0.13559774,0.00019557812,0.51000005,0.0,0.0,0.0,-1.0
21767256000,21767256000,-0.0022026063,0.13625906,0.00020958627,0.51000005,0.0,0.0,0.0,-1.0
21767312000,21767312000,-0.0015297735,0.13518195,0.0011074978,0.51000005,0.0,0.0,0.0,-1.0
21767360000,21767360000,-0.0043741516,0.13687634,0.0010064993,0.51000005,0.0,0.0,0.0,-1.0
21767412000,21767412000,-0.0010058066,0.13674717,0.0007113915,0.51000005,0.0,0.0,0.0,-1.0
21767460000,21767460000,-0.0016972154,0.13631283,0.00070023065,0.51000005,0.0,0.0,0.0,-1.0
21767512000,21767512000,-0.0010164769,0.1349596,8.544802e-05,0.51000005,0.0,0.0,0.0,-1.0
21767560000,21767560000,-0.00016975601,0.13736947,0.0005026786,0.51000005,0.0,0.0,0.0,-1.0
21767612000,21767612000,0.00071153196,0.13604216,-0.00010093523,0.51000005,0.0,0.0,0.0,-1.0
21767660000,21767660000,-9.000683e-06,0.13650452,3.0046362e-05,0.51000005,0.0,0.0,0.0,-1.0
21767712000,21767712000,-0.0038627374,0.1360564,0.00043088797,0.51000005,0.0,0.0,0.0,-1.0
21767760000,21767760000,-0.0009895259,0.13619933,0.00076867355,0.51000005,0.0,0.0,0.0,-1.0
21767812000,21767812000,-0.00031946288,0.1357219,0.00083876477,0.51000005,0.0,0.0,0.0,-1.0
21767860000,21767860000,-0.0023061535,0.1352628,0.00025037865,0.51000005,0.0,0.0,0.0,-1.0
21767912000,21767912000,0.00042083656,0.1371608,0.00028392422,0.51000005,0.0,0.0,0.0,-1.0
21767956000,21767956000,-6.1060375e-05,0.13607816,0.0002448805,0.51000005,0.0,0.0,0.0,-1.0
21768012000,21768012000,-0.0012264595,0.13632293,-0.00081668753,0.51000005,0.0,0.0,0.0,-1.0
21768060000,21768060000,-0.028627675,0.13580132,0.0021602984,0.51000005,0.0,0.0,0.0,-1.0
21768112000,21768112000,-0.0012332547,0.13642086,0.00021416375,0.51000005,0.0,0.0,0.0,-1.0
21768156000,21768156000,-0.0010707857,0.13611114,-0.0005507118,0.51000005,0.0,0.0,0.0,-1.0
21768212000,21768212000,-0.0012893821,0.13596477,0.0008852664,0.51000005,0.0,0.0,0.0,-1.0
21768260000,21768260000,-0.001991262,0.13568534,0.000867454,0.51000005,0.0,0.0,0.0,-1.0
21768312000,21768312000,-0.0023754938,0.1363141,-0.00028370816,0.51000005,0.0,0.0,0.0,-1.0
21768360000,21768360000,-0.0008163713,0.13586387,0.00022199316,0.51000005,0.0,0.0,0.0,-1.0
21768412000,21768412000,-0.02791773,0.13709803,0.002486086,0.51000005,0.0,0.0,0.0,-1.0
21768460000,21768460000,-0.00037028838,0.1358383,0.00023328526,0.51000005,0.0,0.0,0.0,-1.0
21768512000,21768512000,-0.0011559564,0.13652262,-0.0010239579,0.51000005,0.0,0.0,0.0,-1.0
21768560000,21768560000,-0.001192881,0.13610847,-0.0009534888,0.51000005,0.0,0.0,0.0,-1.0
21768612000,21768612000,-0.0013066737,0.13608012,-0.0015104375,0.51000005,0.0,0.0,0.0,-1.0
21768660000,21768660000,-0.001032456,0.13609326,0.0009752348,0.51000005,0.0,0.0,0.0,-1.0
21768712000,21768712000,-0.002442733,0.1359385,0.00015566155,0.51000005,0.0,0.0,0.0,-1.0
21768760000,21768760000,-0.03534717,0.13538206,0.0015947315,0.51000005,0.0,0.0,0.0,-1.0
21768812000,21768812000,-0.00074655836,0.13523856,0.0003031623,0.51000005,0.0,0.0,0.0,-1.0
21768860000,21768860000,-0.0010173799,0.13576505,-0.00023392781,0.51000005,0.0,0.0,0.0,-1.0
21768912000,21768912000,-0.0019275718,0.13598481,-0.0007592865,0.51000005,0.0,0.0,0.0,-1.0
21768960000,21768960000,-0.0015660959,0.13669705,-0.0012258994,0.51000005,0.0,0.0,0.0,-1.0
21769012000,21769012000,-0.0006629865,0.13585465,0.00036952208,0.51000005,0.0,0.0,0.0,-1.0
21769060000,21769060000,-0.0012734723,0.13661535,0.00046033107,0.51000005,0.0,0.0,0.0,-1.0
21769112000,21769112000,-0.03446939,0.1361742,0.0016323567,0.51000005,0.0,0.0,0.0,-1.0
21769160000,21769160000,-0.00057953934,0.13667473,-0.0002698506,0.51000005,0.0,0.0,0.0,-1.0
21769212000,21769212000,-0.0010724685,0.13597557,-6.5217006e-05,0.51000005,0.0,0.0,0.0,-1.0
21769260000,21769260000,-0.0014025721,0.13618608,0.0006828547,0.51000005,0.0,0.0,0.0,-1.0
21769312000,21769312000,-0.000931365,0.13644698,-0.0018090035,0.51000005,0.0,0.0,0.0,-1.0
21769360000,21769360000,-0.000202551,0.13625363,0.0010805439,0.51000005,0.0,0.0,0.0,-1.0
21769412000,21769412000,-0.0014372218,0.13676527,0.00023012504,0.51000005,0.0,0.0,0.0,-1.0
21769460000,21769460000,0.00047597926,0.13687104,-0.0008942686,0.51000005,0.0,0.0,0.0,-1.0
21769512000,21769512000,0.0009800807,0.13627644,0.0009145267,0.51000005,0.0,0.0,0.0,-1.0
21769560000,21769560000,-0.000813566,0.1359725,0.0003920713,0.51000005,0.0,0.0,0.0,-1.0
21769612000,21769612000,-0.00021390419,0.13683653,0.00024175373,0.51000005,0.0,0.0,0.0,-1.0
