timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1743177477697379,1743177477697379,1310988,-0.09427591,-0.00479369,-0.046871636,-0.77830327,0,0,0,0,1
1743177478697379,1743177478697379,1310988,-0.039947417,-0.0015978967,-0.092145376,0.34626427,0,0,0,0,1
1743177479697379,1743177479697379,1310988,-0.021837922,-0.04580637,-0.21891184,-0.9761848,0,0,0,0,1
1743177480697379,1743177480697379,1310988,0.0005326322,-0.027164243,-0.34621096,0.99713856,0,0,0,0,1
1743177481697379,1743177481697379,1310988,0.2231729,0.1603223,0.69987875,-0.8050768,0,0,0,0,1
1743177482697379,1743177482697379,1310988,-0.056459017,-0.008522116,0.8586032,-0.08706664,0,0,0,0,1
1743177483697379,1743177483697379,1310988,0.098004326,0.32756883,-0.5422196,-0.06305664,0,0,0,0,1
1743177484697379,1743177484697379,1310988,-0.020772656,-0.002130529,0.23755397,0.13067158,0,0,0,0,1
1743177485697379,1743177485697379,1310988,-0.013315806,0.012250541,-0.12836437,0.9027779,0,0,0,0,1
1743177486697379,1743177486697379,1310988,-0.0037284256,0.008522116,-0.010652645,-0.28465867,0,0,0,0,1
1743177487697379,1743177487697379,1310988,0.0031957934,-0.017576864,-0.11717909,-0.15632883,0,0,0,0,1
1743177488697379,1743177488697379,1310988,0.0015978967,-0.032490566,-0.13315806,-0.84114194,0,0,0,0,1
1743177489697379,1743177489697379,1310988,0.2977414,-0.44528055,-1.2197278,-0.28172973,0,0,0,0,1
1743177490697379,1743177490697379,1310988,-0.2647182,0.36645097,0.700944,-0.22527215,0,0,0,0,1
1743177491697379,1743177491697379,1310988,0.00958738,-0.04580637,-0.32969934,0.13597059,0,0,0,0,1
1743177492697379,1743177492697379,1310988,0.23915187,-0.39574575,1.4588797,0.40767008,0,0,0,0,1
1743177493697379,1743177493697379,1310988,0.011717909,-0.07243799,-0.8069378,-0.06981317,0,0,0,0,1
1743177494697379,1743177494697379,1310988,0.0053263223,-0.0777643,0.3637878,0.38893175,0,0,0,0,1
1743177495697379,1743177495697379,1310988,0.00479369,-0.015446335,-0.15978967,0.5880125,0,0,0,0,1
1743177496697379,1743177496697379,1310988,-0.007989483,-0.004261058,0.06391586,0.82214385,0,0,0,0,1
1743177497697379,1743177497697379,1310988,-0.0058589545,-0.01438107,-0.010120012,0.7777802,0,0,0,0,1
1743177498697379,1743177498697379,1310988,0.011185277,0.0010652645,0.016511599,0.5147815,0,0,0,0,1
1743177499697379,1743177499697379,1310988,0.00958738,0.029827405,0.008522116,0.724951,0,0,0,0,1
1743177500697379,1743177500697379,1310988,0.011717909,0.04474111,0.0,0.73918754,0,0,0,0,1
1743177501697379,1743177501697379,1310988,0.007989483,0.011717909,0.020240024,0.82639945,0,0,0,0,1
1743177502697379,1743177502697379,1310988,-0.43196473,0.019707393,-0.23382555,0.9457852,0,0,0,0,1
1743177503697379,1743177503697379,1310988,0.41278997,-0.15499598,-0.7669904,-0.9693161,0,0,0,0,1
1743177504697379,1743177504697379,1310988,0.12783173,0.4213121,0.2625877,-0.636696,0,0,0,0,1
1743177505697379,1743177505697379,1310988,0.03355583,-0.07456851,-0.036751624,-0.6317515,0,0,0,0,1
1743177506697379,1743177506697379,1310988,0.010120012,-0.013315806,-0.03888215,0.50115126,0,0,0,0,1
1743177507697379,1743177507697379,1310988,-0.017576864,0.011717909,0.007989483,0.9247475,0,0,0,0,1
1743177508697379,1743177508697379,1310988,-0.017044231,0.025566347,-0.1107875,-0.21677732,0,0,0,0,1
1743177509697379,1743177509697379,1310988,-0.20080236,-0.5022722,0.94968325,-0.9813064,0,0,0,0,1
1743177510697379,1743177510697379,1310988,0.17310548,0.39894155,-0.055926383,-0.9177996,0,0,0,0,1
1743177511697379,1743177511697379,1310988,-0.06178534,0.32011196,0.2263687,-0.22966571,0,0,0,0,1
1743177512697379,1743177512697379,1310988,-0.0314253,-0.11504856,0.030360037,0.3334418,0,0,0,0,1
1743177513697379,1743177513697379,1310988,0.1272991,-0.41172472,-1.3688648,-0.45032796,0,0,0,0,1
1743177514697379,1743177514697379,1310988,-0.32277513,0.33822146,0.7142598,0.4359986,0,0,0,0,1
1743177515697379,1743177515697379,1310988,-0.01917476,-0.22370553,-0.45540056,0.47128978,0,0,0,0,1
1743177516697379,1743177516697379,1310988,0.18588865,0.0031957934,0.6673882,0.56259227,0,0,0,0,1
1743177517697379,1743177517697379,1310988,-0.05486112,0.046871636,0.3920173,-0.33950785,0,0,0,0,1
1743177518697379,1743177518697379,1310988,-0.111852765,0.2647182,-0.09534117,0.7702834,0,0,0,0,1
1743177519697379,1743177519697379,1310988,0.020772656,0.0053263223,-0.034088463,0.90082484,0,0,0,0,1
1743177520697379,1743177520697379,1310988,0.25726137,-0.36591834,0.053795855,0.19935021,0,0,0,0,1
1743177521697379,1743177521697379,1310988,-0.066046394,0.17257284,0.0063915867,-0.26736864,0,0,0,0,1
1743177522697379,1743177522697379,1310988,-0.099069595,0.084155895,-0.039414786,0.100865886,0,0,0,0,1
1743177523697379,1743177523697379,1310988,0.0037284256,0.044208474,-0.013315806,0.6834988,0,0,0,0,1
1743177524697379,1743177524697379,1310988,0.016511599,-0.00479369,-0.012250541,-0.7512615,0,0,0,0,1
1743177525697379,1743177525697379,1310988,-0.020240024,-0.004261058,-0.013315806,-0.8123812,0,0,0,0,1
1743177526697379,1743177526697379,1310988,-0.0037284256,0.018109497,-0.056991648,-0.5467735,0,0,0,0,1
1743177527697379,1743177527697379,1310988,-0.47191215,0.004261058,-0.29827404,0.86897045,0,0,0,0,1
1743177528697379,1743177528697379,1310988,-0.20133498,0.6061355,-0.17576863,-0.4216786,0,0,0,0,1
1743177529697379,1743177529697379,1310988,-0.06870956,-0.2514024,-0.57790595,-0.29326528,0,0,0,0,1
1743177530697379,1743177530697379,1310988,-0.039414786,-0.5885586,1.4189322,0.46509734,0,0,0,0,1
1743177531697379,1743177531697379,1310988,0.28229508,0.33822146,-0.35739622,0.9813653,0,0,0,0,1
1743177532697379,1743177532697379,1310988,0.054328486,-0.19121496,0.37444046,0.58252406,0,0,0,0,1
1743177533697379,1743177533697379,1310988,0.09534117,-0.35579833,-1.1467572,0.012803386,0,0,0,0,1
1743177534697379,1743177534697379,1310988,-0.304133,-0.23009712,0.8809737,0.5193439,0,0,0,0,1
1743177535697379,1743177535697379,1310988,-0.016511599,-0.07669904,0.8591358,0.2927186,0,0,0,0,1
1743177536697379,1743177536697379,1310988,0.02876214,-0.20080236,-0.43729106,-0.8555381,0,0,0,0,1
1743177537697379,1743177537697379,1310988,0.18961707,-0.42024684,-1.1536814,0.7047618,0,0,0,0,1
1743177538697379,1743177538697379,1310988,-0.17150758,0.45593318,0.8048073,0.113763124,0,0,0,0,1
1743177539697379,1743177539697379,1310988,-0.060720075,-0.23276028,-0.45327002,0.5280756,0,0,0,0,1
1743177540697379,1743177540697379,1310988,0.4958806,0.053263225,0.35100463,-0.42587763,0,0,0,0,1
