timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1743177471389379,32767,32767,32767,32767,-40,32767,32767
1743177471393379,32767,32767,32767,32767,32767,32767,32767
1743177471397379,32767,32767,32767,32767,32767,-40,32767
1743177471401379,32767,32767,32767,32767,32767,32767,32767
1743177471405379,32767,32767,32767,32767,32767,32767,32767
1743177471409379,32767,32767,32767,32767,32767,32767,32767
1743177471413379,32767,32767,32767,32767,32767,32767,32767
1743177471417379,32767,32767,32767,32767,32767,32767,32767
1743177471421379,32767,32767,32767,32767,32767,32767,32767
1743177471425379,32767,32767,32767,32767,32767,32767,32767
1743177471429379,32767,32767,32767,32767,32767,32767,32767
1743177471433379,32767,32767,32767,32767,32767,32767,32767
1743177471437379,32767,32767,32767,32767,32767,32767,32767
1743177471441379,32767,32767,32767,32767,-40,32767,32767
1743177471445379,32767,32767,32767,32767,32767,32767,32767
1743177471449379,32767,32767,32767,32767,32767,32767,32767
1743177471453379,32767,32767,32767,32767,32767,32767,32767
1743177471457379,32767,32767,32767,32767,32767,32767,32767
1743177471461379,32767,32767,32767,32767,32767,32767,32767
1743177471465379,32767,32767,32767,32767,32767,32767,32767
1743177471469379,32767,32767,32767,32767,32767,32767,32767
1743177471473379,32767,32767,32767,32767,32767,32767,32767
1743177471477379,32767,32767,32767,32767,32767,32767,32767
1743177471481379,32767,32767,32767,32767,32767,32767,32767
1743177471485379,32767,32767,32767,32767,32767,32767,32767
1743177471489379,32767,32767,32767,32767,32767,32767,32767
1743177471493379,32767,32767,32767,32767,-40,32767,32767
1743177471497379,32767,32767,32767,32767,32767,32767,32767
1743177471501379,32767,32767,32767,32767,32767,32767,32767
1743177471505379,32767,32767,32767,32767,32767,32767,32767
1743177471509379,32767,32767,32767,32767,32767,32767,32767
1743177471513379,32767,32767,32767,32767,32767,32767,32767
1743177471517379,32767,32767,32767,32767,32767,32767,32767
1743177471521379,32767,32767,32767,32767,32767,0,32767
1743177471525379,32767,32767,32767,32767,32767,32767,32767
1743177471529379,32767,32767,32767,32767,32767,32767,32767
1743177471533379,32767,32767,32767,32767,32767,-40,32767
1743177471537379,32767,32767,32767,32767,32767,32767,32767
1743177471541379,32767,32767,32767,32767,32767,32767,32767
1743177471545379,32767,32767,32767,32767,-40,32767,32767
1743177471549379,32767,32767,32767,32767,32767,32767,32767
1743177471553379,32767,32767,32767,32767,32767,32767,32767
1743177471557379,32767,32767,32767,32767,32767,32767,32767
1743177471561379,32767,32767,32767,32767,32767,32767,32767
1743177471565379,32767,32767,32767,32767,32767,32767,32767
1743177471569379,32767,32767,32767,32767,32767,32767,32767
1743177471573379,32767,32767,32767,32767,32767,32767,32767
1743177471577379,32767,32767,32767,32767,32767,32767,32767
1743177471581379,32767,32767,32767,32767,32767,32767,32767
1743177471585379,32767,32767,32767,32767,32767,32767,32767
1743177471589379,32767,32767,32767,32767,32767,32767,32767
1743177471593379,32767,32767,32767,32767,32767,32767,32767
1743177471597379,32767,32767,32767,32767,-40,32767,32767
1743177471601379,32767,32767,32767,32767,32767,32767,32767
1743177471605379,32767,32767,32767,32767,32767,32767,32767
1743177471609379,32767,32767,32767,32767,32767,32767,32767
1743177471613379,32767,32767,32767,32767,32767,32767,32767
1743177471617379,32767,32767,32767,32767,32767,32767,32767
1743177471621379,32767,32767,32767,32767,32767,32767,32767
1743177471625379,32767,32767,32767,32767,32767,32767,32767
1743177471629379,32767,32767,32767,32767,32767,32767,32767
1743177471633379,32767,32767,32767,32767,32767,32767,32767
1743177471637379,32767,32767,32767,32767,32767,32767,32767
1743177471641379,32767,32767,32767,32767,32767,32767,32767
1743177471645379,32767,32767,32767,32767,32767,32767,32767
1743177471649379,32767,32767,32767,32767,-40,32767,32767
1743177471653379,32767,32767,32767,32767,32767,32767,32767
1743177471657379,32767,32767,32767,32767,32767,32767,32767
1743177471661379,32767,32767,32767,32767,32767,-40,32767
1743177471665379,32767,32767,32767,32767,32767,0,32767
1743177471669379,32767,32767,32767,32767,32767,32767,32767
1743177471673379,32767,32767,32767,32767,32767,32767,32767
1743177471677379,32767,32767,32767,32767,32767,32767,32767
1743177471681379,32767,32767,32767,32767,32767,32767,32767
1743177471685379,32767,32767,32767,32767,32767,32767,32767
1743177471689379,32767,32767,32767,32767,32767,32767,32767
1743177471693379,32767,32767,32767,32767,32767,32767,32767
1743177471697379,32767,32767,32767,32767,32767,32767,32767
1743177471701379,32767,32767,32767,32767,-40,32767,32767
1743177471705379,32767,32767,32767,32767,32767,32767,32767
1743177471709379,32767,32767,32767,32767,32767,32767,32767
1743177471713379,32767,32767,32767,32767,32767,32767,32767
1743177471717379,32767,32767,32767,32767,32767,32767,32767
1743177471721379,32767,32767,32767,32767,32767,32767,32767
1743177471725379,32767,32767,32767,32767,32767,32767,32767
1743177471729379,32767,32767,32767,32767,32767,32767,32767
1743177471733379,32767,32767,32767,32767,32767,32767,32767
1743177471737379,32767,32767,32767,32767,32767,32767,32767
1743177471741379,32767,32767,32767,32767,32767,32767,32767
1743177471745379,32767,32767,32767,32767,32767,32767,32767
1743177471749379,32767,32767,32767,32767,32767,32767,32767
1743177471753379,32767,32767,32767,32767,-40,32767,32767
1743177471757379,32767,32767,32767,32767,32767,32767,32767
1743177471761379,32767,32767,32767,32767,32767,32767,32767
1743177471765379,32767,32767,32767,32767,32767,32767,32767
1743177471769379,32767,32767,32767,32767,32767,32767,32767
1743177471773379,32767,32767,32767,32767,32767,32767,32767
1743177471777379,32767,32767,32767,32767,32767,32767,32767
1743177471781379,32767,32767,32767,32767,32767,32767,32767
1743177471785379,32767,32767,32767,32767,32767,32767,32767
1743177471789379,32767,32767,32767,32767,32767,32767,32767
1743177471793379,32767,32767,32767,32767,32767,0,32767
1743177471797379,32767,32767,32767,32767,32767,32767,32767
1743177471801379,32767,32767,32767,32767,32767,32767,32767
1743177471805379,32767,32767,32767,32767,-40,-40,32767
1743177471809379,32767,32767,32767,32767,32767,32767,32767
1743177471813379,32767,32767,32767,32767,32767,32767,32767
1743177471817379,32767,32767,32767,32767,32767,32767,32767
1743177471821379,32767,32767,32767,32767,32767,32767,32767
1743177471825379,32767,32767,32767,32767,32767,32767,32767
1743177471829379,32767,32767,32767,32767,32767,32767,32767
1743177471833379,32767,32767,32767,32767,32767,32767,32767
1743177471837379,32767,32767,32767,32767,32767,32767,32767
1743177471841379,32767,32767,32767,32767,32767,32767,32767
1743177471845379,32767,32767,32767,32767,32767,32767,32767
1743177471849379,32767,32767,32767,32767,32767,32767,32767
1743177471853379,32767,32767,32767,32767,32767,32767,32767
1743177471857379,32767,32767,32767,32767,-40,32767,32767
1743177471861379,32767,32767,32767,32767,32767,32767,32767
1743177471865379,32767,32767,32767,32767,32767,32767,32767
1743177471869379,32767,32767,32767,32767,32767,32767,32767
1743177471873379,32767,32767,32767,32767,32767,32767,32767
1743177471877379,32767,32767,32767,32767,32767,32767,32767
1743177471881379,32767,32767,32767,32767,32767,32767,32767
1743177471885379,32767,32767,32767,32767,32767,32767,32767
1743177471889379,32767,32767,32767,32767,32767,32767,32767
1743177471893379,32767,32767,32767,32767,32767,32767,32767
1743177471897379,32767,32767,32767,32767,32767,32767,32767
1743177471901379,32767,32767,32767,32767,32767,32767,32767
1743177471905379,32767,32767,32767,32767,32767,32767,32767
1743177471909379,32767,32767,32767,32767,-40,32767,32767
1743177471913379,32767,32767,32767,32767,32767,32767,32767
1743177471917379,32767,32767,32767,32767,32767,32767,32767
1743177471921379,32767,32767,32767,32767,32767,32767,32767
1743177471925379,32767,32767,32767,32767,32767,32767,32767
1743177471929379,32767,32767,32767,32767,32767,0,32767
1743177471933379,32767,32767,32767,32767,32767,32767,32767
1743177471937379,32767,32767,32767,32767,32767,0,32767
1743177471941379,32767,32767,32767,32767,32767,32767,32767
1743177471945379,32767,32767,32767,32767,32767,32767,32767
1743177471949379,32767,32767,32767,32767,32767,32767,32767
1743177471953379,32767,32767,32767,32767,32767,32767,32767
1743177471957379,32767,32767,32767,32767,0,32767,32767
1743177471961379,32767,32767,32767,32767,32767,32767,32767
1743177471965379,32767,32767,32767,32767,32767,32767,32767
1743177471969379,32767,32767,32767,32767,32767,32767,32767
1743177471973379,32767,32767,32767,32767,32767,32767,32767
1743177471977379,32767,32767,32767,32767,32767,32767,32767
1743177471981379,32767,32767,32767,32767,32767,32767,32767
1743177471985379,32767,32767,32767,32767,32767,32767,32767
1743177471989379,32767,32767,32767,32767,32767,32767,32767
1743177471993379,32767,32767,32767,32767,32767,32767,32767
1743177471997379,32767,32767,32767,32767,32767,32767,32767
1743177472001379,32767,32767,32767,32767,32767,32767,32767
1743177472005379,32767,32767,32767,32767,32767,32767,32767
1743177472009379,32767,32767,32767,32767,32767,32767,32767
1743177472013379,32767,32767,32767,32767,-40,32767,32767
1743177472017379,32767,32767,32767,32767,32767,32767,32767
1743177472021379,32767,32767,32767,32767,32767,32767,32767
1743177472025379,32767,32767,32767,32767,32767,32767,32767
1743177472029379,32767,32767,32767,32767,32767,32767,32767
1743177472033379,32767,32767,32767,32767,32767,32767,32767
1743177472037379,32767,32767,32767,32767,32767,32767,32767
1743177472041379,32767,32767,32767,32767,32767,32767,32767
1743177472045379,32767,32767,32767,32767,32767,32767,32767
1743177472049379,32767,32767,32767,32767,32767,32767,32767
1743177472053379,32767,32767,32767,32767,32767,32767,32767
1743177472057379,32767,32767,32767,32767,32767,32767,32767
1743177472061379,32767,32767,32767,32767,32767,32767,32767
1743177472065379,32767,32767,32767,32767,-40,0,32767
1743177472069379,32767,32767,32767,32767,32767,32767,32767
1743177472073379,32767,32767,32767,32767,32767,0,32767
1743177472077379,32767,32767,32767,32767,32767,32767,32767
1743177472081379,32767,32767,32767,32767,32767,32767,32767
1743177472085379,32767,32767,32767,32767,32767,32767,32767
1743177472089379,32767,32767,32767,32767,32767,32767,32767
1743177472093379,32767,32767,32767,32767,32767,32767,32767
1743177472097379,32767,32767,32767,32767,32767,32767,32767
1743177472101379,32767,32767,32767,32767,32767,32767,32767
1743177472105379,32767,32767,32767,32767,32767,32767,32767
1743177472109379,32767,32767,32767,32767,32767,32767,32767
1743177472113379,32767,32767,32767,32767,0,32767,32767
1743177472117379,32767,32767,32767,32767,32767,32767,32767
1743177472121379,32767,32767,32767,32767,32767,32767,32767
1743177472125379,32767,32767,32767,32767,32767,32767,32767
1743177472129379,32767,32767,32767,32767,32767,32767,32767
1743177472133379,32767,32767,32767,32767,32767,32767,32767
1743177472137379,32767,32767,32767,32767,32767,32767,32767
1743177472141379,32767,32767,32767,32767,32767,32767,32767
1743177472145379,32767,32767,32767,32767,32767,32767,32767
1743177472149379,32767,32767,32767,32767,32767,32767,32767
1743177472153379,32767,32767,32767,32767,32767,32767,32767
1743177472157379,32767,32767,32767,32767,32767,32767,32767
1743177472161379,32767,32767,32767,32767,32767,32767,32767
1743177472165379,32767,32767,32767,32767,32767,32767,32767
1743177472169379,32767,32767,32767,32767,-40,32767,32767
1743177472173379,32767,32767,32767,32767,32767,32767,32767
1743177472177379,32767,32767,32767,32767,32767,32767,32767
1743177472181379,32767,32767,32767,32767,32767,32767,32767
1743177472185379,32767,32767,32767,32767,32767,32767,32767
1743177472189379,32767,32767,32767,32767,32767,32767,32767
1743177472193379,32767,32767,32767,32767,32767,32767,32767
1743177472197379,32767,32767,32767,32767,32767,32767,32767
1743177472201379,32767,32767,32767,32767,32767,0,32767
1743177472205379,32767,32767,32767,32767,32767,32767,32767
1743177472209379,32767,32767,32767,32767,32767,32767,32767
1743177472213379,32767,32767,32767,32767,32767,-40,32767
1743177472217379,32767,32767,32767,32767,32767,32767,32767
1743177472221379,32767,32767,32767,32767,-40,32767,32767
1743177472225379,32767,32767,32767,32767,32767,32767,32767
1743177472229379,32767,32767,32767,32767,32767,32767,32767
1743177472233379,32767,32767,32767,32767,32767,32767,32767
1743177472237379,32767,32767,32767,32767,32767,32767,32767
1743177472241379,32767,32767,32767,32767,32767,32767,32767
1743177472245379,32767,32767,32767,32767,32767,32767,32767
1743177472249379,32767,32767,32767,32767,32767,32767,32767
1743177472253379,32767,32767,32767,32767,32767,32767,32767
1743177472257379,32767,32767,32767,32767,32767,32767,32767
1743177472261379,32767,32767,32767,32767,32767,32767,32767
1743177472265379,32767,32767,32767,32767,32767,32767,32767
1743177472269379,32767,32767,32767,32767,32767,32767,32767
1743177472273379,32767,32767,32767,32767,-40,32767,32767
1743177472277379,32767,32767,32767,32767,32767,32767,32767
1743177472281379,32767,32767,32767,32767,32767,32767,32767
1743177472285379,32767,32767,32767,32767,32767,32767,32767
1743177472289379,32767,32767,32767,32767,32767,32767,32767
1743177472293379,32767,32767,32767,32767,32767,32767,32767
1743177472297379,32767,32767,32767,32767,32767,32767,32767
1743177472301379,32767,32767,32767,32767,32767,32767,32767
1743177472305379,32767,32767,32767,32767,32767,32767,32767
1743177472309379,32767,32767,32767,32767,32767,32767,32767
1743177472313379,32767,32767,32767,32767,32767,32767,32767
1743177472317379,32767,32767,32767,32767,32767,32767,32767
1743177472321379,32767,32767,32767,32767,0,32767,32767
1743177472325379,32767,32767,32767,32767,32767,32767,32767
1743177472329379,32767,32767,32767,32767,32767,32767,32767
1743177472333379,32767,32767,32767,32767,32767,32767,32767
1743177472337379,32767,32767,32767,32767,32767,0,32767
1743177472341379,32767,32767,32767,32767,32767,32767,32767
1743177472345379,32767,32767,32767,32767,32767,0,32767
1743177472349379,32767,32767,32767,32767,32767,32767,32767
1743177472353379,32767,32767,32767,32767,32767,32767,32767
1743177472357379,32767,32767,32767,32767,32767,32767,32767
1743177472361379,32767,32767,32767,32767,32767,32767,32767
1743177472365379,32767,32767,32767,32767,32767,32767,32767
1743177472369379,32767,32767,32767,32767,32767,32767,32767
1743177472373379,32767,32767,32767,32767,32767,32767,32767
1743177472377379,32767,32767,32767,32767,-40,32767,32767
1743177472381379,32767,32767,32767,32767,32767,32767,32767
1743177472385379,32767,32767,32767,32767,32767,32767,32767
1743177472389379,32767,32767,32767,32767,32767,32767,32767
1743177472393379,32767,32767,32767,32767,32767,32767,32767
1743177472397379,32767,32767,32767,32767,32767,32767,32767
1743177472401379,32767,32767,32767,32767,32767,32767,32767
1743177472405379,32767,32767,32767,32767,32767,32767,32767
1743177472409379,32767,32767,32767,32767,32767,32767,32767
1743177472413379,32767,32767,32767,32767,32767,32767,32767
1743177472417379,32767,32767,32767,32767,32767,32767,32767
1743177472421379,32767,32767,32767,32767,32767,32767,32767
1743177472425379,32767,32767,32767,32767,32767,32767,32767
1743177472429379,32767,32767,32767,32767,-40,32767,32767
1743177472433379,32767,32767,32767,32767,32767,32767,32767
1743177472437379,32767,32767,32767,32767,32767,32767,32767
1743177472441379,32767,32767,32767,32767,32767,32767,32767
1743177472445379,32767,32767,32767,32767,32767,32767,32767
1743177472449379,32767,32767,32767,32767,32767,32767,32767
1743177472453379,32767,32767,32767,32767,32767,32767,32767
1743177472457379,32767,32767,32767,32767,32767,32767,32767
1743177472461379,32767,32767,32767,32767,32767,32767,32767
1743177472465379,32767,32767,32767,32767,32767,32767,32767
1743177472469379,32767,32767,32767,32767,32767,32767,32767
1743177472473379,32767,32767,32767,32767,32767,0,32767
1743177472477379,32767,32767,32767,32767,32767,32767,32767
1743177472481379,32767,32767,32767,32767,-40,0,32767
1743177472485379,32767,32767,32767,32767,32767,32767,32767
1743177472489379,32767,32767,32767,32767,32767,32767,32767
1743177472493379,32767,32767,32767,32767,32767,32767,32767
1743177472497379,32767,32767,32767,32767,32767,32767,32767
1743177472501379,32767,32767,32767,32767,32767,32767,32767
1743177472505379,32767,32767,32767,32767,32767,32767,32767
1743177472509379,32767,32767,32767,32767,32767,32767,32767
1743177472513379,32767,32767,32767,32767,32767,32767,32767
1743177472517379,32767,32767,32767,32767,32767,32767,32767
1743177472521379,32767,32767,32767,32767,32767,32767,32767
1743177472525379,32767,32767,32767,32767,32767,32767,32767
1743177472529379,32767,32767,32767,32767,32767,32767,32767
1743177472533379,32767,32767,32767,32767,-40,32767,32767
1743177472537379,32767,32767,32767,32767,32767,32767,32767
1743177472541379,32767,32767,32767,32767,32767,32767,32767
1743177472545379,32767,32767,32767,32767,32767,32767,32767
1743177472549379,32767,32767,32767,32767,32767,32767,32767
1743177472553379,32767,32767,32767,32767,32767,32767,32767
1743177472557379,32767,32767,32767,32767,32767,32767,32767
1743177472561379,32767,32767,32767,32767,32767,32767,32767
1743177472565379,32767,32767,32767,32767,32767,32767,32767
1743177472569379,32767,32767,32767,32767,32767,32767,32767
1743177472573379,32767,32767,32767,32767,32767,32767,32767
1743177472577379,32767,32767,32767,32767,32767,32767,32767
1743177472581379,32767,32767,32767,32767,32767,32767,32767
1743177472585379,32767,32767,32767,32767,-40,32767,32767
1743177472589379,32767,32767,32767,32767,32767,32767,32767
1743177472593379,32767,32767,32767,32767,32767,32767,32767
1743177472597379,32767,32767,32767,32767,32767,32767,32767
1743177472601379,32767,32767,32767,32767,32767,32767,32767
1743177472605379,32767,32767,32767,32767,32767,32767,32767
1743177472609379,32767,32767,32767,32767,32767,32767,32767
1743177472613379,32767,32767,32767,32767,32767,-40,32767
1743177472617379,32767,32767,32767,32767,32767,32767,32767
1743177472621379,32767,32767,32767,32767,32767,-40,32767
1743177472625379,32767,32767,32767,32767,32767,32767,32767
1743177472629379,32767,32767,32767,32767,32767,32767,32767
1743177472633379,32767,32767,32767,32767,32767,32767,32767
1743177472637379,32767,32767,32767,32767,-40,32767,32767
1743177472641379,32767,32767,32767,32767,32767,32767,32767
1743177472645379,32767,32767,32767,32767,32767,32767,32767
1743177472649379,32767,32767,32767,32767,32767,32767,32767
1743177472653379,32767,32767,32767,32767,32767,32767,32767
1743177472657379,32767,32767,32767,32767,32767,32767,32767
1743177472661379,32767,32767,32767,32767,32767,32767,32767
1743177472665379,32767,32767,32767,32767,32767,32767,32767
1743177472669379,32767,32767,32767,32767,32767,32767,32767
1743177472673379,32767,32767,32767,32767,32767,32767,32767
1743177472677379,32767,32767,32767,32767,32767,32767,32767
1743177472681379,32767,32767,32767,32767,32767,32767,32767
1743177472685379,32767,32767,32767,32767,0,32767,32767
1743177472689379,32767,32767,32767,32767,32767,32767,32767
1743177472693379,32767,32767,32767,32767,32767,32767,32767
1743177472697379,32767,32767,32767,32767,32767,32767,32767
1743177472701379,32767,32767,32767,32767,32767,32767,32767
1743177472705379,32767,32767,32767,32767,32767,32767,32767
1743177472709379,32767,32767,32767,32767,32767,32767,32767
1743177472713379,32767,32767,32767,32767,32767,32767,32767
1743177472717379,32767,32767,32767,32767,32767,32767,32767
1743177472721379,32767,32767,32767,32767,32767,32767,32767
1743177472725379,32767,32767,32767,32767,32767,32767,32767
1743177472729379,32767,32767,32767,32767,32767,32767,32767
1743177472733379,32767,32767,32767,32767,32767,32767,32767
1743177472737379,32767,32767,32767,32767,32767,32767,32767
1743177472741379,32767,32767,32767,32767,-40,32767,32767
1743177472745379,32767,32767,32767,32767,32767,32767,32767
1743177472749379,32767,32767,32767,32767,32767,-40,32767
1743177472753379,32767,32767,32767,32767,32767,32767,32767
1743177472757379,32767,32767,32767,32767,32767,-40,32767
1743177472761379,32767,32767,32767,32767,32767,32767,32767
1743177472765379,32767,32767,32767,32767,32767,32767,32767
1743177472769379,32767,32767,32767,32767,32767,32767,32767
1743177472773379,32767,32767,32767,32767,32767,32767,32767
1743177472777379,32767,32767,32767,32767,32767,32767,32767
1743177472781379,32767,32767,32767,32767,32767,32767,32767
1743177472785379,32767,32767,32767,32767,32767,32767,32767
1743177472789379,32767,32767,32767,32767,32767,32767,32767
1743177472793379,32767,32767,32767,32767,-40,32767,32767
1743177472797379,32767,32767,32767,32767,32767,32767,32767
1743177472801379,32767,32767,32767,32767,32767,32767,32767
1743177472805379,32767,32767,32767,32767,32767,32767,32767
1743177472809379,32767,32767,32767,32767,32767,32767,32767
1743177472813379,32767,32767,32767,32767,32767,32767,32767
1743177472817379,32767,32767,32767,32767,32767,32767,32767
1743177472821379,32767,32767,32767,32767,32767,32767,32767
1743177472825379,32767,32767,32767,32767,32767,32767,32767
1743177472829379,32767,32767,32767,32767,32767,32767,32767
1743177472833379,32767,32767,32767,32767,32767,32767,32767
1743177472837379,32767,32767,32767,32767,32767,32767,32767
1743177472841379,32767,32767,32767,32767,32767,32767,32767
1743177472845379,32767,32767,32767,32767,-40,32767,32767
1743177472849379,32767,32767,32767,32767,32767,32767,32767
1743177472853379,32767,32767,32767,32767,32767,32767,32767
1743177472857379,32767,32767,32767,32767,32767,32767,32767
1743177472861379,32767,32767,32767,32767,32767,32767,32767
1743177472865379,32767,32767,32767,32767,32767,32767,32767
1743177472869379,32767,32767,32767,32767,32767,32767,32767
1743177472873379,32767,32767,32767,32767,32767,32767,32767
1743177472877379,32767,32767,32767,32767,32767,32767,32767
1743177472881379,32767,32767,32767,32767,32767,0,32767
1743177472885379,32767,32767,32767,32767,32767,32767,32767
1743177472889379,32767,32767,32767,32767,32767,0,32767
1743177472893379,32767,32767,32767,32767,0,32767,32767
1743177472897379,32767,32767,32767,32767,32767,32767,32767
1743177472901379,32767,32767,32767,32767,32767,32767,32767
1743177472905379,32767,32767,32767,32767,32767,32767,32767
1743177472909379,32767,32767,32767,32767,32767,32767,32767
1743177472913379,32767,32767,32767,32767,32767,32767,32767
1743177472917379,32767,32767,32767,32767,32767,32767,32767
1743177472921379,32767,32767,32767,32767,32767,32767,32767
1743177472925379,32767,32767,32767,32767,32767,32767,32767
1743177472929379,32767,32767,32767,32767,32767,32767,32767
1743177472933379,32767,32767,32767,32767,32767,32767,32767
1743177472937379,32767,32767,32767,32767,32767,32767,32767
1743177472941379,32767,32767,32767,32767,32767,32767,32767
1743177472945379,32767,32767,32767,32767,0,32767,32767
1743177472949379,32767,32767,32767,32767,32767,32767,32767
1743177472953379,32767,32767,32767,32767,32767,32767,32767
1743177472957379,32767,32767,32767,32767,32767,32767,32767
1743177472961379,32767,32767,32767,32767,32767,32767,32767
1743177472965379,32767,32767,32767,32767,32767,32767,32767
1743177472969379,32767,32767,32767,32767,32767,32767,32767
1743177472973379,32767,32767,32767,32767,32767,32767,32767
1743177472977379,32767,32767,32767,32767,32767,32767,32767
1743177472981379,32767,32767,32767,32767,32767,32767,32767
1743177472985379,32767,32767,32767,32767,32767,32767,32767
1743177472989379,32767,32767,32767,32767,32767,32767,32767
1743177472993379,32767,32767,32767,32767,32767,32767,32767
1743177472997379,32767,32767,32767,32767,32767,32767,32767
1743177473001379,32767,32767,32767,32767,-40,32767,32767
1743177473005379,32767,32767,32767,32767,32767,32767,32767
1743177473009379,32767,32767,32767,32767,32767,32767,32767
1743177473013379,32767,32767,32767,32767,32767,32767,32767
1743177473017379,32767,32767,32767,32767,32767,32767,32767
1743177473021379,32767,32767,32767,32767,32767,-40,32767
1743177473025379,32767,32767,32767,32767,32767,32767,32767
1743177473029379,32767,32767,32767,32767,32767,-40,32767
1743177473033379,32767,32767,32767,32767,32767,32767,32767
1743177473037379,32767,32767,32767,32767,32767,32767,32767
1743177473041379,32767,32767,32767,32767,32767,32767,32767
1743177473045379,32767,32767,32767,32767,32767,32767,32767
1743177473049379,32767,32767,32767,32767,32767,32767,32767
1743177473053379,32767,32767,32767,32767,-40,32767,32767
1743177473057379,32767,32767,32767,32767,32767,32767,32767
1743177473061379,32767,32767,32767,32767,32767,32767,32767
1743177473065379,32767,32767,32767,32767,32767,32767,32767
1743177473069379,32767,32767,32767,32767,32767,32767,32767
1743177473073379,32767,32767,32767,32767,32767,32767,32767
1743177473077379,32767,32767,32767,32767,32767,32767,32767
1743177473081379,32767,32767,32767,32767,32767,32767,32767
1743177473085379,32767,32767,32767,32767,32767,32767,32767
1743177473089379,32767,32767,32767,32767,32767,32767,32767
1743177473093379,32767,32767,32767,32767,32767,32767,32767
1743177473097379,32767,32767,32767,32767,32767,32767,32767
1743177473101379,32767,32767,32767,32767,0,32767,32767
1743177473105379,32767,32767,32767,32767,32767,32767,32767
1743177473109379,32767,32767,32767,32767,32767,32767,32767
1743177473113379,32767,32767,32767,32767,32767,32767,32767
1743177473117379,32767,32767,32767,32767,32767,32767,32767
1743177473121379,32767,32767,32767,32767,32767,32767,32767
1743177473125379,32767,32767,32767,32767,32767,32767,32767
1743177473129379,32767,32767,32767,32767,32767,32767,32767
1743177473133379,32767,32767,32767,32767,32767,32767,32767
1743177473137379,32767,32767,32767,32767,32767,32767,32767
1743177473141379,32767,32767,32767,32767,32767,32767,32767
1743177473145379,32767,32767,32767,32767,32767,32767,32767
1743177473149379,32767,32767,32767,32767,32767,32767,32767
1743177473153379,32767,32767,32767,32767,32767,0,32767
1743177473157379,32767,32767,32767,32767,-40,32767,32767
1743177473161379,32767,32767,32767,32767,32767,32767,32767
1743177473165379,32767,32767,32767,32767,32767,-40,32767
1743177473169379,32767,32767,32767,32767,32767,32767,32767
1743177473173379,32767,32767,32767,32767,32767,32767,32767
1743177473177379,32767,32767,32767,32767,32767,32767,32767
1743177473181379,32767,32767,32767,32767,32767,32767,32767
1743177473185379,32767,32767,32767,32767,32767,32767,32767
1743177473189379,32767,32767,32767,32767,32767,32767,32767
1743177473193379,32767,32767,32767,32767,32767,32767,32767
1743177473197379,32767,32767,32767,32767,32767,32767,32767
1743177473201379,32767,32767,32767,32767,32767,32767,32767
1743177473205379,32767,32767,32767,32767,0,32767,32767
1743177473209379,32767,32767,32767,32767,32767,32767,32767
1743177473213379,32767,32767,32767,32767,32767,32767,32767
1743177473217379,32767,32767,32767,32767,32767,32767,32767
1743177473221379,32767,32767,32767,32767,32767,32767,32767
1743177473225379,32767,32767,32767,32767,32767,32767,32767
1743177473229379,32767,32767,32767,32767,32767,32767,32767
1743177473233379,32767,32767,32767,32767,32767,32767,32767
1743177473237379,32767,32767,32767,32767,32767,32767,32767
1743177473241379,32767,32767,32767,32767,32767,32767,32767
1743177473245379,32767,32767,32767,32767,32767,32767,32767
1743177473249379,32767,32767,32767,32767,32767,32767,32767
1743177473253379,32767,32767,32767,32767,32767,32767,32767
1743177473257379,32767,32767,32767,32767,32767,32767,32767
1743177473261379,32767,32767,32767,32767,-40,32767,32767
1743177473265379,32767,32767,32767,32767,32767,32767,32767
1743177473269379,32767,32767,32767,32767,32767,32767,32767
1743177473273379,32767,32767,32767,32767,32767,32767,32767
1743177473277379,32767,32767,32767,32767,32767,32767,32767
1743177473281379,32767,32767,32767,32767,32767,32767,32767
1743177473285379,32767,32767,32767,32767,32767,32767,32767
1743177473289379,32767,32767,32767,32767,32767,32767,32767
1743177473293379,32767,32767,32767,32767,32767,-40,32767
1743177473297379,32767,32767,32767,32767,32767,32767,32767
1743177473301379,32767,32767,32767,32767,32767,-40,32767
1743177473305379,32767,32767,32767,32767,32767,32767,32767
1743177473309379,32767,32767,32767,32767,32767,32767,32767
1743177473313379,32767,32767,32767,32767,-40,32767,32767
1743177473317379,32767,32767,32767,32767,32767,32767,32767
1743177473321379,32767,32767,32767,32767,32767,32767,32767
1743177473325379,32767,32767,32767,32767,32767,32767,32767
1743177473329379,32767,32767,32767,32767,32767,32767,32767
1743177473333379,32767,32767,32767,32767,32767,32767,32767
1743177473337379,32767,32767,32767,32767,32767,32767,32767
1743177473341379,32767,32767,32767,32767,32767,32767,32767
1743177473345379,32767,32767,32767,32767,32767,32767,32767
1743177473349379,32767,32767,32767,32767,32767,32767,32767
1743177473353379,32767,32767,32767,32767,32767,32767,32767
1743177473357379,32767,32767,32767,32767,32767,32767,32767
1743177473361379,32767,32767,32767,32767,0,32767,32767
1743177473365379,32767,32767,32767,32767,32767,32767,32767
1743177473369379,32767,32767,32767,32767,32767,32767,32767
