timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
21726064000,21725984000,1310996,0.0010989633,8.238256e-05,-0.0002515601,0.34906584,1.3784023e-07,1.3784046e-07,3.591942e-07,1310996,-0.01539941,-0.001605103,-0.027624337,0.4,0.0013608601,0.0013678733,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21726688000,21726608000,1310996,0.0010705977,9.218564e-05,-0.00025084146,0.34906584,1.3783477e-07,1.3783672e-07,3.5907777e-07,1310996,-0.015403838,-0.0015996675,-0.029772496,0.4,0.0013609022,0.0013679154,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21727312000,21727232000,1310996,0.0010497929,0.00010036727,-0.00024800363,0.34906584,1.3783333e-07,1.3783612e-07,3.589661e-07,1310996,-0.01540871,-0.0015978502,-0.03109868,0.4,0.0013609461,0.0013679585,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21727520000,21727440000,1310996,0.001044829,0.00010100484,-0.00025322463,0.34906584,1.3783148e-07,1.3783452e-07,3.5892958e-07,1310996,-0.015409095,-0.0015961865,-0.032187007,0.4,0.0013609607,0.001367973,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21728520000,21728440000,1310996,0.0010209226,0.00010791101,-0.00024921907,0.34906584,1.3917696e-07,1.3918086e-07,3.5899217e-07,1310996,-0.015412515,-0.0015976869,-0.032348953,0.4,0.0013610299,0.0013680428,0.0007812457,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21729184000,21729104000,1310996,0.0009878653,0.00010515876,-0.0002522129,0.34906584,1.3783885e-07,1.3784503e-07,3.5920152e-07,1310996,-0.015415021,-0.0016033367,-0.030528693,0.4,0.0013610759,0.0013680884,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21729392000,21729312000,1310996,0.000984858,0.00010484126,-0.0002517918,0.34906584,1.3784116e-07,1.378472e-07,3.591668e-07,1310996,-0.015414523,-0.0016049432,-0.02924961,0.4,0.0013610903,0.001368103,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21729600000,21729520000,1310996,0.00097627356,0.00010241089,-0.0002535427,0.34906584,1.3783678e-07,1.378435e-07,3.5913072e-07,1310996,-0.0154133225,-0.0016023115,-0.030751944,0.4,0.0013611045,0.0013681168,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21729808000,21729728000,1310996,0.0009655521,9.639144e-05,-0.0002547164,0.34906584,1.3783865e-07,1.3784658e-07,3.5909295e-07,1310996,-0.015411258,-0.0016027448,-0.029550985,0.4,0.0013611186,0.0013681307,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
21730016000,21729936000,1310996,0.00096301886,9.085651e-05,-0.00025415857,0.34906584,1.3782731e-07,1.3783527e-07,3.5905717e-07,1310996,-0.015411374,-0.0015973807,-0.03435745,0.4,0.0013611286,0.001368141,0.00078123936,197644,0.012141713,-0.0051024673,-0.0013442534,0.5,1.8456873e-05,4.243593e-05,5.22241e-05,1,1,1,0,1,0
