timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
21731812000,21731690000,0.0004242698,0.0013259638,0.00079556246,1,0,0,0,0,0,0,0,0,0,0
21732012000,21731894000,0.00041561466,0.0006994171,0.00094523584,1,0,0,0,0,0,0,0,0,0,0
21732220000,21732106000,0.0004069699,8.504267e-05,0.000925575,1,0,0,0,0,0,0,0,0,0,0
21732436000,21732314000,0.0008398487,0.0004169164,0.0011998096,1,0,0,0,0,0,0,0,0,0,0
21732636000,21732518000,0.0006713249,0.00039192088,0.0013033114,1,0,0,0,0,0,0,0,0,0,0
21733004000,21732886000,0.0008407839,0.0005767439,0.0010146248,1,0,0,0,0,0,0,0,0,0,0
21733220000,21733098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21733420000,21733298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21733628000,21733510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21733836000,21733718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21734044000,21733926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21734412000,21734290000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21734620000,21734498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21734828000,21734706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21735028000,21734914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21735236000,21735122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21735604000,21735486000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21735812000,21735694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21736020000,21735902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21736228000,21736110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21736436000,21736318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21736644000,21736526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21737004000,21736890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21737212000,21737098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21737420000,21737306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21737636000,21737514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21737844000,21737722000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21738204000,21738082000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21738412000,21738294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21738620000,21738502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21738828000,21738710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21739036000,21738914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21739244000,21739122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21739604000,21739486000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21739820000,21739698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21740028000,21739906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21740236000,21740114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21740444000,21740322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21740804000,21740686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21741012000,21740894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21741220000,21741102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21741428000,21741310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21741636000,21741518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21741844000,21741726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21742212000,21742090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21742412000,21742294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21742620000,21742502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21742836000,21742714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21743036000,21742922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21743404000,21743286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21743612000,21743490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21743820000,21743698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21744028000,21743910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21744236000,21744118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21744444000,21744322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21744804000,21744686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21745020000,21744898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21745220000,21745102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21745436000,21745314000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21745644000,21745522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21746004000,21745882000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21746212000,21746094000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21746420000,21746302000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21746628000,21746510000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21746836000,21746718000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21747044000,21746926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21747404000,21747286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21747620000,21747498000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21747828000,21747706000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21748028000,21747910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21748244000,21748122000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21748604000,21748486000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21748812000,21748694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21749020000,21748902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21749228000,21749110000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21749436000,21749318000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21749644000,21749526000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21750012000,21749890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21750220000,21750098000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21750428000,21750306000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21750636000,21750514000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21750844000,21750722000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21751204000,21751086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21751412000,21751294000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21751620000,21751502000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21751828000,21751710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21752036000,21751918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21752244000,21752126000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21752612000,21752490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21752820000,21752698000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21753028000,21752906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21753236000,21753114000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21753444000,21753322000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21753804000,21753686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21754012000,21753894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21754220000,21754102000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21754428000,21754310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21754636000,21754518000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21754844000,21754726000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21755212000,21755090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21755420000,21755298000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21755628000,21755506000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21755836000,21755714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21756044000,21755922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21756404000,21756286000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21756612000,21756494000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21756820000,21756702000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21757028000,21756910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21757236000,21757118000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21757444000,21757326000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21757804000,21757686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21758020000,21757898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21758220000,21758106000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21758428000,21758310000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21758644000,21758522000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
