timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
21790052000,21790052000,1310988,0.2876214,-0.0053263223,-0.022370555,11.694941,0,1
21791052000,21791052000,1310988,-0.0005326322,-0.0005326322,0.0010652645,11.658533,0,1
21792052000,21792052000,1310988,-0.011185277,0.002130529,0.002130529,11.62121,0,1
21793052000,21793052000,1310988,-0.02609898,0.0031957934,-0.00479369,11.583887,0,1
21794052000,21794052000,1310988,-0.006924219,-0.004261058,0.0026631611,11.54748,0,1
21795052000,21795052000,1310988,0.007989483,-0.008522116,0.0,11.510157,0,1
21796052000,21796052000,1310988,-0.011185277,0.00479369,0.0037284256,11.472834,0,1
21797052000,21797052000,1310988,-0.0063915867,0.002130529,0.0015978967,11.436396,0,1
21798052000,21798052000,1310988,-0.0015978967,-0.007989483,0.010120012,11.399103,0,1
21799052000,21799052000,1310988,0.0058589545,0.00479369,-0.0015978967,11.36178,0,1
21800052000,21800052000,1310988,-0.004261058,-0.0063915867,0.0058589545,11.325342,0,1
21801052000,21801052000,1310988,-0.0015978967,0.0063915867,0.0,11.288019,0,1
21802052000,21802052000,1310988,-0.011185277,0.0031957934,0.0005326322,11.250696,0,1
21803052000,21803052000,1310988,0.011717909,0.002130529,0.002130529,11.214258,0,1
21804052000,21804052000,1310988,-0.0010652645,-0.0053263223,-0.004261058,11.176935,0,1
21805052000,21805052000,1310988,0.011717909,-0.0063915867,-0.010120012,11.139582,0,1
21806052000,21806052000,1310988,-0.00958738,-0.002130529,0.0010652645,11.103144,0,1
21807052000,21807052000,1310988,-1.7731327,0.67963874,0.20080236,11.076227,0,1
21808052000,21808052000,1310988,-0.608266,0.111852765,-0.027164243,11.0681095,0,1
21809052000,21809052000,1310988,-0.07989483,-0.23861924,-0.0037284256,11.06576,0,1
21810052000,21810052000,1310988,0.09374327,0.08841695,-0.0010652645,11.069117,0,1
21811052000,21811052000,1310988,-0.12357068,0.055926383,-0.017044231,11.07464,0,1
21812052000,21812052000,1310988,-0.020772656,0.090014845,0.0005326322,11.0805,0,1
21813052000,21813052000,1310988,-0.03355583,-0.010652645,-0.0015978967,11.086573,0,1
21814052000,21814052000,1310988,0.19973709,-0.0015978967,-0.010120012,11.092737,0,1
21815052000,21815052000,1310988,0.018109497,-0.0063915867,0.0015978967,11.098902,0,1
21816052000,21816052000,1310988,-0.02876214,-0.0053263223,-0.006924219,11.105249,0,1
21817052000,21817052000,1310988,-0.007456851,0.0015978967,-0.004261058,11.11175,0,1
21818052000,21818052000,1310988,0.015978966,0.004261058,-0.006924219,11.118097,0,1
21819052000,21819052000,1310988,-0.0063915867,-0.00479369,-0.004261058,11.124506,0,1
21820052000,21820052000,1310988,0.00479369,-0.0053263223,0.0010652645,11.131037,0,1
21821052000,21821052000,1310988,0.00958738,0.0015978967,-0.00958738,11.137537,0,1
21822052000,21822052000,1310988,-0.0127831735,0.004261058,0.0058589545,11.144129,0,1
21823052000,21823052000,1310988,0.006924219,0.0,-0.0026631611,11.150873,0,1
21824052000,21824052000,1310988,0.00479369,-0.0010652645,0.0010652645,11.157465,0,1
21825052000,21825052000,1310988,0.0,-0.011185277,-0.0010652645,11.16424,0,1
21826052000,21826052000,1310988,0.009054748,-0.0015978967,0.0026631611,11.171045,0,1
21827052000,21827052000,1310988,0.0031957934,0.0058589545,0.0005326322,11.177698,0,1
21828052000,21828052000,1310988,-0.010120012,0.010652645,-0.0026631611,11.18432,0,1
21829052000,21829052000,1310988,-0.03089267,0.0053263223,0.002130529,11.191004,0,1
21830052000,21830052000,1310988,0.007456851,-0.008522116,-0.010120012,11.197535,0,1
21831052000,21831052000,1310988,-0.00479369,0.015446335,-0.0015978967,11.204096,0,1
21832052000,21832052000,1310988,-0.012250541,0.0037284256,0.0026631611,11.210596,0,1
21833052000,21833052000,1310988,-0.14221281,-0.013848438,0.0037284256,11.216944,0,1
21834052000,21834052000,1310988,0.012250541,0.0005326322,0.0015978967,11.223413,0,1
21835052000,21835052000,1310988,0.039947417,-0.0010652645,0.0026631611,11.229853,0,1
21836052000,21836052000,1310988,0.2066613,0.0,-0.016511599,11.236231,0,1
21837052000,21837052000,1310988,0.007989483,-0.0053263223,0.0010652645,11.242853,0,1
21838052000,21838052000,1310988,0.024501082,-0.0015978967,-0.0063915867,11.249598,0,1
21839052000,21839052000,1310988,-0.013315806,-0.0005326322,-0.0005326322,11.256067,0,1
21840052000,21840052000,1310988,0.004261058,0.006924219,0.0010652645,11.26272,0,1
21841052000,21841052000,1310988,0.00958738,-0.0127831735,-0.002130529,11.269373,0,1
21842052000,21842052000,1310988,0.0058589545,0.0058589545,-0.0026631611,11.275782,0,1
21843052000,21843052000,1310988,0.008522116,0.012250541,-0.0010652645,11.282434,0,1
21844052000,21844052000,1310988,-0.01438107,0.006924219,0.0031957934,11.289148,0,1
21845052000,21845052000,1310988,0.009054748,0.0015978967,-0.0031957934,11.295618,0,1
21846052000,21846052000,1310988,0.007456851,-0.007989483,0.0005326322,11.30224,0,1
21847052000,21847052000,1310988,-0.015446335,0.0031957934,-0.00958738,11.308832,0,1
21848052000,21848052000,1310988,-0.007989483,0.0026631611,-0.0053263223,11.315149,0,1
21849052000,21849052000,1310988,0.012250541,0.0,-0.010120012,11.3215885,0,1
21850052000,21850052000,1310988,0.002130529,-0.010120012,-0.010652645,11.328028,0,1
21851052000,21851052000,1310988,-0.025566347,0.0,0.004261058,11.334253,0,1
