timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
210344027,210242423,1.8064998,0.00063558616,1.8058742,1.8065361,1.806835,-0.99699754,1.8019792,0.015061855,0.01508379,0.015109062,22.55614,0.015028477,-0.012176514,-0.011983871,-0.011869431,-32.73989,-0.01325798,0.11324975,0.74797887,0.138692,7.103619e-06,7.232532e-05,1
211337882,211236569,1.7564496,0.0007488524,1.7558001,1.756486,1.7568046,-1.0916893,1.7518603,0.23105383,0.23088932,0.23074651,18.4648,0.23125863,-0.16381645,-0.16329002,-0.1630249,-30.325531,-0.16667747,0.1128853,0.74805015,0.13898334,1.014201e-05,7.103518e-05,1
212341962,212240656,1.7453396,0.0008167424,1.744691,1.7453743,1.7456937,-1.1477479,1.7407887,0.0533669,0.053146124,0.052949667,15.047171,0.053658962,-0.13056564,-0.13012314,-0.12990189,-27.33022,-0.13297081,0.11256611,0.7480581,0.13929762,7.776101e-06,7.0364666e-05,1
213336326,213234801,1.7151247,0.0009043256,1.7144626,1.7151589,1.7154889,-1.211403,1.7105306,-0.047889233,-0.04780531,-0.047729492,12.715257,-0.04800701,0.0028953552,0.0032482147,0.0034332275,-25.086586,0.0009498596,0.11240566,0.7480574,0.13945967,7.205892e-06,7.00589e-05,1
214340090,214238889,1.6746482,0.0009959532,1.6739688,1.6746824,1.6750263,-1.2973591,1.6700035,0.097426414,0.09780455,0.098142624,10.851124,0.09690142,-0.0058498383,-0.0056095123,-0.0054855347,-23.993746,-0.0071868896,0.11273747,0.7480499,0.13913435,7.4299273e-06,7.0813796e-05,1
215334785,215233024,1.6215328,0.001081558,1.6208311,1.6215665,1.6219292,-1.3864872,1.6168268,-0.015690327,-0.015340328,-0.015027761,9.122332,-0.016181946,0.08952522,0.08965874,0.089738846,-22.748823,0.088788986,0.112633064,0.74805135,0.13923766,7.379329e-06,7.059864e-05,1
216338601,216237103,1.5975795,0.0011840124,1.5968704,1.5976131,1.5979819,-1.4331092,1.5928544,0.16908884,0.16913319,0.16917408,7.8128004,0.16902423,-0.047941208,-0.04776573,-0.04767227,-20.556854,-0.048877716,0.112664506,0.74806654,0.13919012,8.1802655e-06,7.052583e-05,1
217342402,217241181,1.5934974,0.001275628,1.5927881,1.5935308,1.5939001,-1.4418011,1.5887743,0.119454384,0.11928654,0.11913967,6.936683,0.11968827,-0.037139893,-0.037147522,-0.037137985,-17.325596,-0.03706932,0.11257016,0.74806786,0.13928415,7.613665e-06,7.027147e-05,1
218336449,218235316,1.6831255,0.0013676623,1.6840543,1.6831366,1.6823221,-1.336622,1.6853092,0.08234835,0.08224678,0.08215904,6.4356976,0.08248782,-0.06289482,-0.06305313,-0.06313133,-14.292976,-0.06201744,0.112506084,0.7480542,0.139362,7.449601e-06,7.024208e-05,1
219340797,219239392,2.185759,0.0007847181,2.186428,2.1857646,2.1852136,-0.5585371,2.1877291,-0.12073231,-0.123147964,-0.12505627,19.210577,-0.11498356,0.15244675,0.15024757,0.14908981,-4.01565,0.16368484,0.11219118,0.74823964,0.13949221,8.889319e-06,6.8183515e-05,1
220344560,220243468,2.629493,0.0005117026,2.6293564,2.62951,2.6295857,0.07822928,2.628529,-0.41525555,-0.41925716,-0.42223454,22.652472,-0.40387154,0.14137745,0.13969612,0.13861561,10.572749,0.14790058,0.11662618,0.74805504,0.13522448,1.6627699e-05,7.7709694e-05,1
