timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
181791142,31.592096,-9.2448845,-50.776283,nan,nan,nan,nan,nan,nan,0.9723468,0.0,0.0,nan,nan
181890653,31.800499,-10.937546,-50.776283,nan,nan,nan,nan,nan,nan,0.9678054,0.0,0.0,nan,nan
181991545,32.01092,-12.646614,-50.776283,nan,nan,nan,nan,nan,nan,0.9636043,0.0,0.0,nan,nan
182089523,32.222725,-14.366913,-50.776283,nan,nan,nan,nan,nan,nan,0.9591256,0.0,0.0,nan,nan
182190213,32.4352,-16.092667,-50.776283,nan,nan,nan,nan,nan,nan,0.9544635,0.0,0.0,nan,nan
182288418,32.649548,-17.833626,-50.776283,nan,nan,nan,nan,nan,nan,0.9503057,0.0,0.0,nan,nan
182388086,32.866196,-19.593239,-50.776283,nan,nan,nan,nan,nan,nan,0.9453655,0.0,0.0,nan,nan
182488268,33.08368,-21.359657,-50.776283,nan,nan,nan,nan,nan,nan,0.93833995,0.0,0.0,nan,nan
182586604,33.30247,-23.136723,-50.776283,nan,nan,nan,nan,nan,nan,0.92777336,0.0,0.0,nan,nan
182686386,33.52272,-24.925625,-50.776283,nan,nan,nan,nan,nan,nan,0.9071572,0.0,0.0,nan,nan
182795926,33.76673,-26.907494,-50.776283,nan,nan,nan,nan,nan,nan,0.87870014,0.0,0.0,nan,nan
182896185,33.98987,-28.719849,-50.776283,nan,nan,nan,nan,nan,nan,0.85747105,0.0,0.0,nan,nan
182986249,34.192963,-30.369392,-50.776283,nan,nan,nan,nan,nan,nan,0.8453594,0.0,0.0,nan,nan
183094176,34.444336,-32.411053,-50.776283,nan,nan,nan,nan,nan,nan,0.8244886,0.0,0.0,nan,nan
183193431,34.672913,-34.267582,-50.776283,nan,nan,nan,nan,nan,nan,0.8136745,0.0,0.0,nan,nan
183292447,34.901806,-36.126694,-50.776283,nan,nan,nan,nan,nan,nan,0.8050096,0.0,0.0,nan,nan
183391883,35.131123,-37.989227,-50.776283,nan,nan,nan,nan,nan,nan,0.79677796,0.0,0.0,nan,nan
183492896,35.359165,-39.841393,-50.776283,nan,nan,nan,nan,nan,nan,0.7849366,0.0,0.0,nan,nan
183592088,35.586,-41.68376,-50.776283,nan,nan,nan,nan,nan,nan,0.77136844,0.0,0.0,nan,nan
183690617,35.8106,-43.50801,-50.776283,nan,nan,nan,nan,nan,nan,0.75462466,0.0,0.0,nan,nan
183789643,36.032085,-45.30693,-50.776283,nan,nan,nan,nan,nan,nan,0.73838,0.0,0.0,nan,nan
183889060,36.254158,-47.11061,-50.776283,nan,nan,nan,nan,nan,nan,0.7294774,0.0,0.0,nan,nan
183990562,36.47707,-48.92115,-50.776283,nan,nan,nan,nan,nan,nan,0.7279781,0.0,0.0,nan,nan
184088162,36.699524,-50.72795,-50.776283,nan,nan,nan,nan,nan,nan,0.72729725,0.0,0.0,nan,nan
184187151,36.919136,-52.511627,-50.776283,nan,nan,nan,nan,nan,nan,0.7276949,0.0,0.0,nan,nan
184287981,37.13618,-54.274506,-50.776283,nan,nan,nan,nan,nan,nan,0.7287271,0.0,0.0,nan,nan
184386098,37.35219,-56.028954,-50.776283,nan,nan,nan,nan,nan,nan,0.7285718,0.0,0.0,nan,nan
184498562,37.58799,-57.944168,-50.776283,nan,nan,nan,nan,nan,nan,0.72749317,0.0,0.0,nan,nan
184594987,37.80143,-59.677734,-50.776283,nan,nan,nan,nan,nan,nan,0.7264399,0.0,0.0,nan,nan
184694584,38.013977,-61.404068,-50.776283,nan,nan,nan,nan,nan,nan,0.72604436,0.0,0.0,nan,nan
184794029,38.22654,-63.130516,-50.776283,nan,nan,nan,nan,nan,nan,0.7255083,0.0,0.0,nan,nan
184893083,38.438656,-64.85335,-50.776283,nan,nan,nan,nan,nan,nan,0.7232167,0.0,0.0,nan,nan
184993967,38.650375,-66.57295,-50.776283,nan,nan,nan,nan,nan,nan,0.7199628,0.0,0.0,nan,nan
185092101,38.862762,-68.29799,-50.776283,nan,nan,nan,nan,nan,nan,0.71708196,0.0,0.0,nan,nan
185191254,39.07374,-70.011536,-50.776283,nan,nan,nan,nan,nan,nan,0.7128833,0.0,0.0,nan,nan
185290760,39.283607,-71.716125,-50.776283,nan,nan,nan,nan,nan,nan,0.7070356,0.0,0.0,nan,nan
185390522,39.493477,-73.4207,-50.776283,nan,nan,nan,nan,nan,nan,0.7018138,0.0,0.0,nan,nan
185491277,39.703297,-75.124886,-50.776283,nan,nan,nan,nan,nan,nan,0.69941777,0.0,0.0,nan,nan
185589157,39.912636,-76.82515,-50.776283,nan,nan,nan,nan,nan,nan,0.6981855,0.0,0.0,nan,nan
185689732,40.122044,-78.526,-50.776283,nan,nan,nan,nan,nan,nan,0.70055044,0.0,0.0,nan,nan
185788069,40.330948,-80.22273,-50.776283,nan,nan,nan,nan,nan,nan,0.7043381,0.0,0.0,nan,nan
185887219,40.53799,-81.904366,-50.776283,nan,nan,nan,nan,nan,nan,0.70865077,0.0,0.0,nan,nan
185988157,40.74518,-83.587166,-50.776283,nan,nan,nan,nan,nan,nan,0.7102371,0.0,0.0,nan,nan
186086314,40.953445,-85.278725,-50.776283,nan,nan,nan,nan,nan,nan,0.7164618,0.0,0.0,nan,nan
186187030,41.161594,-86.96932,-50.776283,nan,nan,nan,nan,nan,nan,0.7244441,0.0,0.0,nan,nan
186295147,41.38946,-88.8201,-50.776283,nan,nan,nan,nan,nan,nan,0.72995186,0.0,0.0,nan,nan
186395739,41.59754,-90.51013,-50.776283,nan,nan,nan,nan,nan,nan,0.73247087,0.0,0.0,nan,nan
186494375,41.80666,-92.20862,-50.776283,nan,nan,nan,nan,nan,nan,0.73596364,0.0,0.0,nan,nan
186593318,42.015823,-93.907455,-50.776283,nan,nan,nan,nan,nan,nan,0.7421558,0.0,0.0,nan,nan
186693129,42.225994,-95.614494,-50.776283,nan,nan,nan,nan,nan,nan,0.7564691,0.0,0.0,nan,nan
186792359,42.436348,-97.323006,-50.776283,nan,nan,nan,nan,nan,nan,0.763429,0.0,0.0,nan,nan
186891598,42.647697,-99.03961,-50.776283,nan,nan,nan,nan,nan,nan,0.77053714,0.0,0.0,nan,nan
186992276,42.859882,-100.763,-50.776283,nan,nan,nan,nan,nan,nan,0.7831448,0.0,0.0,nan,nan
187091789,43.07357,-102.4986,-50.776283,nan,nan,nan,nan,nan,nan,0.78630966,0.0,0.0,nan,nan
187189965,43.28826,-104.24234,-50.776283,nan,nan,nan,nan,nan,nan,0.79079354,0.0,0.0,nan,nan
187289038,43.503433,-105.98999,-50.776283,nan,nan,nan,nan,nan,nan,0.79353815,0.0,0.0,nan,nan
187388651,43.71962,-107.745895,-50.776283,nan,nan,nan,nan,nan,nan,0.79249793,0.0,0.0,nan,nan
187488126,43.93723,-109.51332,-50.776283,nan,nan,nan,nan,nan,nan,0.8000954,0.0,0.0,nan,nan
187588427,44.155605,-111.287,-50.776283,nan,nan,nan,nan,nan,nan,0.79315513,0.0,0.0,nan,nan
187686941,44.374615,-113.06581,-50.776283,nan,nan,nan,nan,nan,nan,0.79948175,0.0,0.0,nan,nan
187786241,44.594345,-114.85048,-50.776283,nan,nan,nan,nan,nan,nan,0.79033273,0.0,0.0,nan,nan
187886727,44.81569,-116.648254,-50.776283,nan,nan,nan,nan,nan,nan,0.7827843,0.0,0.0,nan,nan
187986543,45.037495,-118.44978,-50.776283,nan,nan,nan,nan,nan,nan,0.77556795,0.0,0.0,nan,nan
188095930,45.28146,-120.43129,-50.776283,nan,nan,nan,nan,nan,nan,0.77469236,0.0,0.0,nan,nan
188194234,45.50286,-122.22957,-50.776283,nan,nan,nan,nan,nan,nan,0.77354264,0.0,0.0,nan,nan
188293392,45.723938,-124.02515,-50.776283,nan,nan,nan,nan,nan,nan,0.77272844,0.0,0.0,nan,nan
188392697,45.943886,-125.811615,-50.776283,nan,nan,nan,nan,nan,nan,0.77258456,0.0,0.0,nan,nan
188494264,46.163586,-127.59602,-50.776283,nan,nan,nan,nan,nan,nan,0.76781064,0.0,0.0,nan,nan
188591707,46.384686,-129.39182,-50.776283,nan,nan,nan,nan,nan,nan,0.7676286,0.0,0.0,nan,nan
188690896,46.605366,-131.18419,-50.776283,nan,nan,nan,nan,nan,nan,0.75778365,0.0,0.0,nan,nan
188791649,46.824066,-132.96048,-50.776283,nan,nan,nan,nan,nan,nan,0.7492651,0.0,0.0,nan,nan
188890000,47.04219,-134.73215,-50.776283,nan,nan,nan,nan,nan,nan,0.7451283,0.0,0.0,nan,nan
188989086,47.260696,-136.50685,-50.776283,nan,nan,nan,nan,nan,nan,0.7430512,0.0,0.0,nan,nan
189088676,47.47771,-138.26947,-50.776283,nan,nan,nan,nan,nan,nan,0.7417018,0.0,0.0,nan,nan
189188389,47.694595,-140.03102,-50.776283,nan,nan,nan,nan,nan,nan,0.74476147,0.0,0.0,nan,nan
189287530,47.910606,-141.78549,-50.776283,nan,nan,nan,nan,nan,nan,0.74716586,0.0,0.0,nan,nan
189387047,48.127663,-143.54845,-50.776283,nan,nan,nan,nan,nan,nan,0.74340963,0.0,0.0,nan,nan
189487704,48.346077,-145.32243,-50.776283,nan,nan,nan,nan,nan,nan,0.7504286,0.0,0.0,nan,nan
189585761,48.564156,-147.0937,-50.776283,nan,nan,nan,nan,nan,nan,0.7549121,0.0,0.0,nan,nan
189696576,48.804157,-149.04301,-50.776283,nan,nan,nan,nan,nan,nan,0.75118804,0.0,0.0,nan,nan
189794811,49.022507,-150.81647,-50.776283,nan,nan,nan,nan,nan,nan,0.7555811,0.0,0.0,nan,nan
189894331,49.241318,-152.59367,-50.776283,nan,nan,nan,nan,nan,nan,0.7622911,0.0,0.0,nan,nan
189994868,49.461067,-154.37852,-50.776283,nan,nan,nan,nan,nan,nan,0.7655797,0.0,0.0,nan,nan
190092687,49.68062,-156.16171,-50.776283,nan,nan,nan,nan,nan,nan,0.7627523,0.0,0.0,nan,nan
190194058,49.89997,-157.94331,-50.776283,nan,nan,nan,nan,nan,nan,0.76366657,0.0,0.0,nan,nan
190291711,50.119347,-159.72511,-50.776283,nan,nan,nan,nan,nan,nan,0.7625437,0.0,0.0,nan,nan
190390985,50.338318,-161.50362,-50.776283,nan,nan,nan,nan,nan,nan,0.76275957,0.0,0.0,nan,nan
190491659,50.556362,-163.2746,-50.776283,nan,nan,nan,nan,nan,nan,0.7591423,0.0,0.0,nan,nan
190589923,50.774765,-165.04848,-50.776283,nan,nan,nan,nan,nan,nan,0.7635071,0.0,0.0,nan,nan
190689101,50.993523,-166.82524,-50.776283,nan,nan,nan,nan,nan,nan,0.76598746,0.0,0.0,nan,nan
190788740,51.211388,-168.59477,-50.776283,nan,nan,nan,nan,nan,nan,0.7640785,0.0,0.0,nan,nan
190889086,51.42833,-170.35681,-50.776283,nan,nan,nan,nan,nan,nan,0.7651918,0.0,0.0,nan,nan
190988983,51.64598,-172.12457,-50.776283,nan,nan,nan,nan,nan,nan,0.76861787,0.0,0.0,nan,nan
191086900,51.86329,-173.88957,-50.776283,nan,nan,nan,nan,nan,nan,0.7666567,0.0,0.0,nan,nan
191186474,52.078873,-175.64056,-50.776283,nan,nan,nan,nan,nan,nan,0.7642111,0.0,0.0,nan,nan
191285723,52.293102,-177.38058,-50.776283,nan,nan,nan,nan,nan,nan,0.7569094,0.0,0.0,nan,nan
191395128,52.528984,-179.29645,-50.776283,nan,nan,nan,nan,nan,nan,0.7543241,0.0,0.0,nan,nan
191495711,52.743492,-181.03868,-50.776283,nan,nan,nan,nan,nan,nan,0.7522634,0.0,0.0,nan,nan
191594373,52.95668,-182.77022,-50.776283,nan,nan,nan,nan,nan,nan,0.74447,0.0,0.0,nan,nan
191693702,53.168797,-184.49306,-50.776283,nan,nan,nan,nan,nan,nan,0.7416405,0.0,0.0,nan,nan
191792664,53.381332,-186.21928,-50.776283,nan,nan,nan,nan,nan,nan,0.7389808,0.0,0.0,nan,nan
191892299,53.594658,-187.95197,-50.776283,nan,nan,nan,nan,nan,nan,0.73614156,0.0,0.0,nan,nan
191994650,53.808365,-189.68771,-50.776283,nan,nan,nan,nan,nan,nan,0.7322397,0.0,0.0,nan,nan
192091005,54.022957,-191.43062,-50.776283,nan,nan,nan,nan,nan,nan,0.73256594,0.0,0.0,nan,nan
192190597,54.23905,-193.18578,-50.776283,nan,nan,nan,nan,nan,nan,0.73351467,0.0,0.0,nan,nan
192289743,54.456062,-194.94835,-50.776283,nan,nan,nan,nan,nan,nan,0.7325096,0.0,0.0,nan,nan
192389175,54.672623,-196.70728,-50.776283,nan,nan,nan,nan,nan,nan,0.7317766,0.0,0.0,nan,nan
192491389,54.89009,-198.47359,-50.776283,nan,nan,nan,nan,nan,nan,0.72884643,0.0,0.0,nan,nan
192588070,55.109207,-200.25327,-50.776283,nan,nan,nan,nan,nan,nan,0.72925735,0.0,0.0,nan,nan
192687344,55.328373,-202.03336,-50.776283,nan,nan,nan,nan,nan,nan,0.72785056,0.0,0.0,nan,nan
192786929,55.54726,-203.81119,-50.776283,nan,nan,nan,nan,nan,nan,0.7054502,0.0,0.0,nan,nan
192886312,55.76674,-205.5938,-50.776283,nan,nan,nan,nan,nan,nan,0.6834573,0.0,0.0,nan,nan
192987010,55.98655,-207.37915,-50.776283,nan,nan,nan,nan,nan,nan,0.65509415,0.0,0.0,nan,nan
193095180,56.22693,-209.33154,-50.776283,nan,nan,nan,nan,nan,nan,0.6239145,0.0,0.0,nan,nan
193194686,56.443924,-211.094,-50.776283,nan,nan,nan,nan,nan,nan,0.5940331,0.0,0.0,nan,nan
193294219,56.659195,-212.84242,-50.776283,nan,nan,nan,nan,nan,nan,0.5639677,0.0,0.0,nan,nan
193394812,56.87372,-214.58481,-50.776283,nan,nan,nan,nan,nan,nan,0.56534195,0.0,0.0,nan,nan
193494007,57.087906,-216.32448,-50.776283,nan,nan,nan,nan,nan,nan,0.5613371,0.0,0.0,nan,nan
193592291,62.59434,-216.44873,-50.876335,nan,nan,nan,nan,nan,nan,0.55421937,0.0,0.0,nan,nan
193692067,53.84916,-217.4208,-50.876335,nan,nan,nan,nan,nan,nan,0.52844954,0.0,0.0,nan,nan
193791175,53.835182,-217.42236,-50.876335,nan,nan,nan,nan,nan,nan,0.5037917,0.0,0.0,nan,nan
193890876,53.82648,-217.42332,-50.876335,nan,nan,nan,nan,nan,nan,0.49507633,0.0,0.0,nan,nan
193991177,53.828644,-217.4231,-50.876335,nan,nan,nan,nan,nan,nan,0.5037252,0.0,0.0,nan,nan
194090573,53.85111,-217.4206,-50.876335,nan,nan,nan,nan,nan,nan,0.51777565,0.0,0.0,nan,nan
194188938,53.89727,-217.41547,-50.876335,nan,nan,nan,nan,nan,nan,0.53157,0.0,0.0,nan,nan
194288297,53.977715,-217.40652,-50.876335,nan,nan,nan,nan,nan,nan,0.5420017,0.0,0.0,nan,nan
194387861,54.111046,-217.3917,-50.876335,nan,nan,nan,nan,nan,nan,0.5512467,0.0,0.0,nan,nan
194487339,54.308647,-217.36974,-50.876335,nan,nan,nan,nan,nan,nan,0.56411123,0.0,0.0,nan,nan
194586635,54.579052,-217.33968,-50.876335,nan,nan,nan,nan,nan,nan,0.5726746,0.0,0.0,nan,nan
194686158,54.93531,-217.30008,-50.876335,nan,nan,nan,nan,nan,nan,0.5757917,0.0,0.0,nan,nan
194775455,55.33745,-217.25537,-50.876335,nan,nan,nan,nan,nan,nan,0.5730809,0.0,0.0,nan,nan
194894908,55.99213,-217.1826,-50.876335,nan,nan,nan,nan,nan,nan,0.56227267,0.0,0.0,nan,nan
194995618,56.632973,-217.11137,-50.876335,nan,nan,nan,nan,nan,nan,0.5574917,0.0,0.0,nan,nan
195094138,57.344856,-217.03224,-50.876335,nan,nan,nan,nan,nan,nan,0.55470544,0.0,0.0,nan,nan
195193208,58.126896,-216.94531,-50.876335,nan,nan,nan,nan,nan,nan,0.5483613,0.0,0.0,nan,nan
195292854,58.953636,-216.85341,-50.876335,nan,nan,nan,nan,nan,nan,0.5374327,0.0,0.0,nan,nan
195391973,59.834507,-216.75551,-50.876335,nan,nan,nan,nan,nan,nan,0.53270924,0.0,0.0,nan,nan
195491364,60.76705,-216.65184,-50.876335,nan,nan,nan,nan,nan,nan,0.53677183,0.0,0.0,nan,nan
195590769,61.74968,-216.54262,-50.876335,nan,nan,nan,nan,nan,nan,0.5473466,0.0,0.0,nan,nan
195691221,62.77167,-216.42902,-50.876335,nan,nan,nan,nan,nan,nan,0.5383592,0.0,0.0,nan,nan
195789412,63.859093,-216.30815,-50.876335,nan,nan,nan,nan,nan,nan,0.5354431,0.0,0.0,nan,nan
195889047,65.007515,-216.1805,-50.876335,nan,nan,nan,nan,nan,nan,0.5430591,0.0,0.0,nan,nan
195988383,66.207184,-216.04715,-50.876335,nan,nan,nan,nan,nan,nan,0.53424764,0.0,0.0,nan,nan
196087797,67.45392,-215.90855,-50.876335,nan,nan,nan,nan,nan,nan,0.5285567,0.0,0.0,nan,nan
196188459,68.73895,-215.76572,-50.876335,nan,nan,nan,nan,nan,nan,0.5369884,0.0,0.0,nan,nan
196286611,70.03652,-215.62149,-50.876335,nan,nan,nan,nan,nan,nan,0.54125315,0.0,0.0,nan,nan
196386264,71.36926,-215.47334,-50.876335,nan,nan,nan,nan,nan,nan,0.5328528,0.0,0.0,nan,nan
196495694,72.878845,-215.30554,-50.876335,nan,nan,nan,nan,nan,nan,0.5285546,0.0,0.0,nan,nan
196595197,74.28083,-215.1497,-50.876335,nan,nan,nan,nan,nan,nan,0.5404738,0.0,0.0,nan,nan
196694405,75.70823,-214.99104,-50.876335,nan,nan,nan,nan,nan,nan,0.550082,0.0,0.0,nan,nan
196793818,77.16563,-214.82904,-50.876335,nan,nan,nan,nan,nan,nan,0.5482709,0.0,0.0,nan,nan
196893071,78.65097,-214.66394,-50.876335,nan,nan,nan,nan,nan,nan,0.5425647,0.0,0.0,nan,nan
196992759,80.15634,-214.49661,-50.876335,nan,nan,nan,nan,nan,nan,0.54136086,0.0,0.0,nan,nan
197091873,81.67512,-214.32779,-50.876335,nan,nan,nan,nan,nan,nan,0.54950094,0.0,0.0,nan,nan
197191404,83.20074,-214.1582,-50.876335,nan,nan,nan,nan,nan,nan,0.55139124,0.0,0.0,nan,nan
197290646,84.73004,-213.98822,-50.876335,nan,nan,nan,nan,nan,nan,0.5456269,0.0,0.0,nan,nan
197391380,86.26761,-213.8173,-50.876335,nan,nan,nan,nan,nan,nan,0.5472614,0.0,0.0,nan,nan
197489506,87.80529,-213.6464,-50.876335,nan,nan,nan,nan,nan,nan,0.55167943,0.0,0.0,nan,nan
197588895,89.34496,-213.47523,-50.876335,nan,nan,nan,nan,nan,nan,0.5538158,0.0,0.0,nan,nan
197688308,90.8849,-213.30406,-50.876335,nan,nan,nan,nan,nan,nan,0.5497839,0.0,0.0,nan,nan
197787755,92.41383,-213.13412,-50.876335,nan,nan,nan,nan,nan,nan,0.5526335,0.0,0.0,nan,nan
197887439,93.93227,-212.96533,-50.876335,nan,nan,nan,nan,nan,nan,0.5512199,0.0,0.0,nan,nan
197988616,95.44438,-212.79726,-50.876335,nan,nan,nan,nan,nan,nan,0.54010314,0.0,0.0,nan,nan
198088053,96.95009,-212.62988,-50.876335,nan,nan,nan,nan,nan,nan,0.5379347,0.0,0.0,nan,nan
198195808,98.586876,-212.44795,-50.876335,nan,nan,nan,nan,nan,nan,0.54091215,0.0,0.0,nan,nan
198296588,100.05173,-212.28513,-50.876335,nan,nan,nan,nan,nan,nan,0.53441644,0.0,0.0,nan,nan
198394502,101.501526,-212.12396,-50.876335,nan,nan,nan,nan,nan,nan,0.52728957,0.0,0.0,nan,nan
198495779,102.93924,-211.96416,-50.876335,nan,nan,nan,nan,nan,nan,0.5229698,0.0,0.0,nan,nan
198593373,104.36305,-211.8059,-50.876335,nan,nan,nan,nan,nan,nan,0.5432501,0.0,0.0,nan,nan
198692707,105.77561,-211.64888,-50.876335,nan,nan,nan,nan,nan,nan,0.5672722,0.0,0.0,nan,nan
198791852,107.18056,-211.4927,-50.876335,nan,nan,nan,nan,nan,nan,0.5937155,0.0,0.0,nan,nan
198891261,108.58354,-211.33676,-50.876335,nan,nan,nan,nan,nan,nan,0.60658646,0.0,0.0,nan,nan
198992201,109.98166,-211.18135,-50.876335,nan,nan,nan,nan,nan,nan,0.6071595,0.0,0.0,nan,nan
199090161,111.377014,-211.02625,-50.876335,nan,nan,nan,nan,nan,nan,0.6065412,0.0,0.0,nan,nan
199189536,112.76746,-210.87169,-50.876335,nan,nan,nan,nan,nan,nan,0.6083784,0.0,0.0,nan,nan
199288965,114.15789,-210.71713,-50.876335,nan,nan,nan,nan,nan,nan,0.6114217,0.0,0.0,nan,nan
199388368,115.560135,-210.56126,-50.876335,nan,nan,nan,nan,nan,nan,0.6122437,0.0,0.0,nan,nan
199490804,116.97833,-210.40363,-50.876335,nan,nan,nan,nan,nan,nan,0.6132924,0.0,0.0,nan,nan
199587267,118.41246,-210.24422,-50.876335,nan,nan,nan,nan,nan,nan,0.61501276,0.0,0.0,nan,nan
199686766,119.861465,-210.08315,-50.876335,nan,nan,nan,nan,nan,nan,0.61505973,0.0,0.0,nan,nan
199786566,121.32645,-209.92032,-50.876335,nan,nan,nan,nan,nan,nan,0.6159955,0.0,0.0,nan,nan
199895986,122.96243,-209.73846,-50.876335,nan,nan,nan,nan,nan,nan,0.6142408,0.0,0.0,nan,nan
