timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
181664036,181663378,2359306,2359306,0.005234861,-0.000725315,-0.0011271923,0.015587869,-0.0041399593,-0.04705209,5118,5118,0,0,2,1
182165019,182164407,2359306,2359306,0.0065530012,0.00027173053,0.002565848,0.025737006,-0.018983502,-0.016924335,5371,5371,0,0,2,1
182666871,182665436,2359306,2359306,-0.00356139,-2.2564087e-05,3.830479e-05,0.016171059,0.0027239257,-0.061961148,5362,5362,0,2,2,1
183167641,183166464,2359306,2359306,-0.0029870647,5.9416936e-05,0.0021647222,0.040901493,-0.12712048,-0.048955865,5371,5371,0,0,2,1
183667933,183667367,2359306,2359306,-0.0030938592,0.00084140693,-0.0019614492,0.012901763,-0.00966129,-0.07456179,5371,5371,0,2,2,1
184163588,184163022,2359306,2359306,-0.00059142907,-0.0010031147,0.0009651656,0.015850617,0.012656096,-0.045775834,5371,5371,0,0,2,1
184664718,184664048,2359306,2359306,0.00083818845,0.0003283558,-0.00030933958,0.008392709,0.015208658,-0.059719913,5369,5369,0,0,2,1
185165903,185165073,2359306,2359306,-0.0013870414,0.0011706471,0.0009157704,0.008347442,-0.007953555,-0.0800166,5246,5246,0,0,2,1
185666510,185665973,2359306,2359306,0.0004984986,0.0021553284,-9.6842865e-05,0.014853558,0.019778697,-0.024207553,5372,5372,0,0,2,1
186167667,186167122,2359306,2359306,-0.002495017,0.0007133606,-0.000422134,0.017874008,-0.01818238,-0.06104229,5497,5497,0,0,2,1
186668600,186667894,2359306,2359306,0.0012529524,0.00039481194,-0.0004984457,0.01618403,0.010800864,-0.057083324,5246,5246,0,0,2,1
187170515,187168919,2359306,2359306,0.0010344364,6.6079396e-05,-9.4411356e-05,0.018809345,-0.04205717,-0.06540232,5373,5373,0,2,2,1
187665176,187664567,2359306,2359306,-0.00066171377,-0.0006904419,0.00016123355,0.028434927,-0.034854125,-0.04039539,5365,5365,0,2,2,1
188166386,188165590,2359306,2359306,0.0016552537,0.0005097196,-0.00013321126,0.015570722,-0.021179399,-0.0360668,5371,5371,0,2,2,1
188667187,188666484,2359306,2359306,-3.746447e-05,0.0014743423,4.8973463e-05,0.022250213,-0.0153437825,-0.06646403,5246,5246,0,2,2,1
189168567,189167507,2359306,2359306,0.002508307,0.00025806707,0.00020611295,0.016293164,-0.031310406,-0.039743487,5373,5373,0,0,2,1
189669581,189668649,2359306,2359306,1.9475681e-05,-0.0007802165,-0.00041890412,0.021858864,-0.015309015,-0.025257288,5496,5496,0,0,2,1
190170146,190169418,2359306,2359306,0.0022922617,-0.00057918945,0.00016044974,0.023905424,-0.03766849,-0.032713115,5246,5246,0,2,2,1
190671099,190670446,2359306,2359306,-0.000111048976,0.0011371118,-0.00031336996,0.022920722,0.045544505,-0.05699078,5255,5255,0,2,2,1
191168499,191166086,2359306,2359306,-0.002108825,-0.0009814926,-9.82587e-05,0.01973355,-0.015437872,-0.0548522,5372,5372,0,2,2,1
191667822,191667226,2359306,2359306,0.0021428964,-0.001129408,0.00016252015,0.02152433,0.0014039509,-0.04128892,5497,5497,0,0,2,1
192168703,192167992,2359306,2359306,0.0006843288,0.0013138818,0.00014731436,0.015460215,-0.006427005,-0.029363751,5246,5246,0,0,2,1
192664497,192663763,2359306,2359306,-0.0022915374,0.00015565929,0.00050781533,0.026426982,-0.062131662,-0.033749055,5247,5247,0,0,2,1
193166564,193164653,2359306,2359306,-0.00042529992,-0.001379158,-0.00039466243,0.003968106,-0.0005827839,-0.051444203,5371,5371,0,0,2,1
193666361,193665669,2359306,2359306,-2.0503316e-05,-0.0009578764,0.0004518769,0.010426429,-0.011029605,-0.047785826,5372,5372,0,0,2,1
194167254,194166558,2359306,2359306,0.0038346944,0.0015573748,0.0012553972,0.0026535268,-0.00456551,-0.042855285,5246,5246,0,0,2,1
194663014,194662202,2359306,2359306,0.00060926116,0.0023466642,0.0017833132,0.011129162,-0.003769772,-0.08050243,5121,5121,0,0,2,1
195163994,195163218,2359306,2359306,-0.0013742306,0.0009404732,0.0012085527,0.011487745,-0.009063177,-0.08924328,5372,5372,0,0,2,1
195670744,195669479,2359306,2359306,-0.0025732222,0.0032293836,0.0015520491,0.010713533,-0.0004593673,-0.07419069,5246,5246,0,0,2,1
196167829,196165248,2359306,2359306,0.00278765,0.00013463647,0.0021063138,0.011283887,0.0020365587,-0.031052401,5371,5371,0,0,2,1
196666680,196666139,2359306,2359306,0.00034534364,0.0029564437,0.002478964,0.012693011,-0.0036961013,-0.062008493,5372,5372,0,0,2,1
197173585,197172400,2359306,2359306,-0.0012049209,0.0022163664,0.0014976683,0.010113499,-0.021630116,-0.06487988,5121,5121,0,0,2,1
197670588,197668044,2359306,2359306,-0.0010252508,0.0021977567,0.0024555717,0.0059262896,-0.014633871,-0.0739354,5246,5246,0,0,2,1
198164799,198163813,2359306,2359306,-8.07571e-05,0.00017378168,0.0019572158,0.0065701324,-0.0061748885,-0.060148366,5246,5246,0,0,2,1
198665342,198664703,2359306,2359306,-0.0030461226,-0.0005228904,0.000911121,0.010872438,-0.004500828,-0.0464341,5371,5371,0,0,2,1
199166507,199165722,2359306,2359306,-0.002523114,-0.0004220568,4.200426e-05,0.009126713,-0.012823793,-0.048019037,5375,5375,0,0,2,1
199667462,199666607,2359306,2359306,-0.0027114842,0.00071506883,-0.0007128824,0.006651367,-0.0063485117,-0.07222941,5246,5246,0,0,2,1
200168161,200167620,2359306,2359306,-0.00248564,0.0008707989,-0.0011218853,0.009973839,0.0049161604,-0.066331506,5366,5366,0,0,2,1
200672891,200668760,2359306,2359306,-0.0016381082,0.0004964589,-0.000810973,0.0066522406,-0.019807046,-0.07377593,5498,5498,0,0,2,1
201170300,201169521,2359306,2359306,-0.00038186836,0.00064354023,-0.0011056224,0.0052757068,-0.0027330641,-0.05238735,5246,5246,0,0,2,1
201665852,201665162,2359306,2359306,-0.0009874415,-0.0002188147,-0.00080267875,0.008735662,0.0012815126,-0.048673518,5246,5246,0,0,2,1
202166711,202166174,2359306,2359306,0.00035025858,-0.0006033917,-0.0013179677,0.0063295537,-0.004604132,-0.05942162,5371,5371,0,0,2,1
202668283,202667310,2359306,2359306,0.00039987205,-0.0008347677,-0.0008063872,0.007669901,-0.018805088,-0.048176654,5495,5495,0,0,2,1
203168737,203168071,2359306,2359306,0.0025739507,0.00025376258,-0.00057603733,0.0031598676,-0.000834641,-0.040578224,5246,5246,0,0,2,1
203669751,203669082,2359306,2359306,0.007510929,0.00106115,0.0011346586,0.007771211,0.0055471566,-0.046808362,5246,5246,0,0,2,1
204172233,204170093,2359306,2359306,0.0015189524,0.0029965604,0.0024588867,0.007834757,0.0034954264,-0.074778214,5372,5372,0,0,2,1
204666523,204665858,2359306,2359306,-0.0027647573,0.0026702275,0.00125122,0.016734177,-0.0070128427,-0.101169616,5497,5497,0,0,2,1
205167281,205166616,2359306,2359306,-0.00013849589,0.0019611234,0.0019820426,0.006078904,-0.0073671,-0.083514795,5246,5246,0,0,2,1
205668241,205667627,2359306,2359306,-0.0017626199,-0.00037387316,0.0012576779,0.007629883,-0.013422268,-0.060005795,5238,5238,0,0,2,1
206169316,206168637,2359306,2359306,-0.0010337643,0.0021310153,0.0015967815,0.0034610936,-0.0061155353,-0.051688675,5372,5372,0,0,2,1
206665634,206664275,2359306,2359306,-0.002108139,0.0007231935,0.0015507587,0.0044958037,-0.006500115,-0.055471066,5371,5371,0,0,2,1
207165894,207165159,2359306,2359306,0.0010550908,-0.00029610924,0.0010383737,0.0027864296,-0.0026084275,-0.041385967,5235,5235,0,0,2,1
208162372,208161807,2359306,2359306,-0.0010703969,-0.00023999951,0.00087128254,0.0047071734,-0.0010258559,-0.061613586,5372,5372,0,0,2,1
208663913,208662815,2359306,2359306,0.0005644905,-0.0011613898,0.00024392783,0.0023528312,-0.015237381,-0.048940547,5371,5371,0,0,2,1
209165055,209163823,2359306,2359306,-0.003079835,0.0023941481,-0.00019916406,0.005619468,-0.021118233,-0.072224006,5372,5372,0,0,2,1
209665266,209664705,2359306,2359306,0.000123525,-0.0016700521,0.00064903806,0.006833764,-0.0070558987,-0.057091583,5371,5371,0,0,2,1
210166484,210165837,2359306,2359306,0.00015668772,0.00021895274,-0.00044328894,0.0010581593,0.0014187038,-0.06244937,5493,5493,0,0,2,1
210667261,210666594,2359306,2359306,0.002824444,-0.002932154,-0.00029556587,0.004016551,0.010851864,-0.06145498,5237,5237,0,0,2,1
211168160,211167601,2359306,2359306,-0.00016605317,0.0031123862,-0.00044528226,-0.000557422,0.002585646,-0.07447399,5245,5245,0,0,2,1
211663881,211663236,2359306,2359306,-0.0011439271,-0.0009501187,-6.9772665e-05,3.733121e-05,-0.0131533705,-0.076547876,5371,5371,0,0,2,1
212165070,212164368,2359306,2359306,0.001790193,0.001945906,0.0005952385,0.0024307473,0.002894617,-0.046970457,5496,5496,0,0,2,1
212665814,212665124,2359306,2359306,-0.00087840244,5.5920536e-05,-0.00027153594,0.0046649124,-0.0022126168,-0.0587023,5247,5247,0,0,2,1
213167817,213166130,2359306,2359306,0.00017863407,-0.0007772062,3.2472464e-05,0.003481528,-0.007271757,-0.046785194,5372,5372,0,0,2,1
213668567,213667265,2359306,2359306,0.0010437543,0.000550594,-0.0002327498,0.008106061,-0.01926279,-0.03990444,5502,5502,0,0,2,1
214168672,214168015,2359306,2359306,-0.0004157556,0.00016565376,-0.00019688669,0.008922128,0.00048898265,-0.06731083,5247,5247,0,0,2,1
214669981,214669019,2359306,2359306,0.0009232472,-0.0010209207,-0.0003103451,0.015560471,-0.030216027,-0.014778474,5371,5371,0,0,2,1
215167681,215164652,2359306,2359306,0.00034469334,-0.00019521023,-5.7666664e-05,0.013061198,-0.008702251,-0.04493652,5371,5371,0,0,2,1
215666662,215665781,2359306,2359306,0.0013825794,-0.00023147909,-0.00013712607,-4.1457028e-05,0.018018134,-0.06189911,5497,5497,0,0,2,1
216167196,216166533,2359306,2359306,0.0006737643,-0.00045414624,0.00044822172,0.008914993,-0.019440373,-0.020239059,5245,5245,0,0,2,1
216668171,216667536,2359306,2359306,-0.0010317568,-0.00017708223,0.00015256248,0.009836915,-0.02015326,-0.082211696,5246,5246,0,0,2,1
217169263,217168538,2359306,2359306,0.0007424842,0.0004585235,-7.610957e-05,0.002843786,-0.0004333413,-0.050987817,5370,5370,0,0,2,1
217671366,217669416,2359306,2359306,-0.0007003702,-0.0001942116,4.2115043e-05,0.007565625,0.00035913,-0.058277924,5121,5121,0,0,2,1
218165717,218165046,2359306,2359306,0.0058523105,0.0009310285,0.0011690786,0.010726838,-0.006443354,-0.040823035,5245,5245,0,0,2,1
218667240,218666048,2359306,2359306,0.000802993,0.0028573084,0.0022510753,0.012955285,-0.0020178687,-0.07283891,5246,5246,0,0,2,1
219167739,219167049,2359306,2359306,-0.0002168474,-0.00024598066,0.0014071672,0.012079724,-0.011310932,-0.066572584,5370,5370,0,0,2,1
219669487,219667926,2359306,2359306,-0.0010674306,0.00084148685,0.0011802968,0.015448417,-0.015131855,-0.053800255,5246,5246,0,0,2,1
220164256,220163556,2359306,2359306,0.0009241329,-0.0006022099,0.0016937059,0.013698548,-0.009908504,-0.024355073,5246,5246,0,0,2,1
220665094,220664557,2359306,2359306,0.0011022246,5.3070376e-05,0.0018746362,0.006140707,-0.004561526,-0.048205357,5371,5371,0,0,2,1
221172240,221170929,2359306,2359306,-0.0017107389,-0.00047211672,0.000945911,0.0054516396,0.0118021425,-0.0660379,5246,5246,0,0,2,1
221667625,221666433,2359306,2359306,0.0002645101,0.00022280795,0.002440605,0.0025184148,-0.010009463,-0.057832174,5246,5246,0,0,2,1
222168271,222167433,2359306,2359306,-0.001727556,8.001684e-05,0.0004440068,0.0067049377,0.008171639,-0.037055556,5246,5246,0,0,2,1
222663598,222663061,2359306,2359306,-0.0025093511,0.0011106329,0.0010826458,0.012094408,0.0031887991,-0.07401597,5371,5371,0,0,2,1
223164861,223164185,2359306,2359306,-0.0013742863,0.0013941111,0.00057219045,0.0062829605,0.008530918,-0.086235836,5496,5496,0,0,2,1
223665605,223664938,2359306,2359306,-0.0043930626,-0.0017214859,3.929471e-05,0.0105395885,-0.015026917,-0.070620775,5250,5250,0,0,2,1
224166522,224165933,2359306,2359306,-0.00042410748,-0.00036489856,-0.00022978066,0.0074419836,0.0022286545,-0.046240713,5247,5247,0,0,2,1
224667608,224666930,2359306,2359306,0.0004515057,-0.00066006905,-0.0005822457,0.005849735,-0.0062126387,-0.035065614,5371,5371,0,0,2,1
225168468,225167805,2359306,2359306,-0.0016681687,0.0006938828,-0.0001720767,0.005516695,-0.0013217024,-0.05082135,5123,5123,0,0,2,1
225669363,225668800,2359306,2359306,0.0033448408,0.0010292504,0.0018610952,0.0053601367,-0.008445159,-0.052003317,5371,5371,0,0,2,1
226164987,226164427,2359306,2359306,0.0013396499,0.0023437839,0.002518717,0.010431418,-0.008643995,-0.068309665,5371,5371,0,0,2,1
226668300,226665553,2359306,2359306,-0.002062087,0.0003760964,0.0010746454,0.009140991,-0.007850039,-0.10053285,5501,5501,0,0,2,1
227166985,227166295,2359306,2359306,0.00019233061,0.0015350077,0.0019334259,0.011427218,-0.011651488,-0.057416655,5246,5246,0,0,2,1
227668255,227667292,2359306,2359306,0.0005879531,0.0012581126,0.0012601609,0.010962873,-0.013623083,-0.06352776,5371,5371,0,0,2,1
228169347,228168289,2359306,2359306,-0.0027964895,0.0020324956,0.0020913573,0.00529746,-0.011673638,-0.06911775,5371,5371,0,0,2,1
228669896,228669287,2359306,2359306,-0.0024577274,0.00019868936,0.001532528,0.0066550532,-0.022238845,-0.07558142,5249,5249,0,0,2,1
229170731,229170156,2359306,2359306,-0.000357665,-0.00030002178,0.0011662057,0.007403548,-0.0043219733,-0.0548714,5371,5371,0,0,2,1
229666425,229665786,2359306,2359306,0.0009416181,0.00021034497,0.0011412626,0.009846001,-0.00083184824,-0.022282649,5252,5252,0,0,2,1
230167639,230166776,2359306,2359306,-0.0022456716,0.0017616289,0.00041014043,0.00708621,-0.010412803,-0.07674205,5371,5371,0,0,2,1
230668312,230667646,2359306,2359306,-0.003127921,-0.00030942107,0.000603452,0.00067778025,1.7403772e-05,-0.05113748,5118,5118,0,0,2,1
231169211,231168640,2359306,2359306,-2.1225524e-05,2.2338238e-05,-0.000512358,0.0038553993,-0.0033658878,-0.043736074,5371,5371,0,0,2,1
231664840,231664265,2359306,2359306,0.0013979342,0.00026082576,3.485393e-05,0.0006773669,-0.004119144,-0.037015058,5246,5246,0,0,2,1
232165958,232165258,2359306,2359306,0.00027523164,0.00042065635,-0.0004710357,0.001330127,0.001226429,-0.044269472,5371,5371,0,0,2,1
232672709,232671497,2359306,2359306,-0.001486528,-0.00025940512,0.00026475228,0.00039116835,-0.0059148846,-0.04517134,5371,5371,0,0,2,1
233168289,233167120,2359306,2359306,0.0009880076,0.00053307984,-0.0007761778,0.0022567993,0.0066958577,-0.049557943,5371,5371,0,0,2,1
233663273,233662742,2359306,2359306,0.0010805881,0.0017262785,-0.00044781843,0.0038782556,-0.004774716,-0.068242826,5371,5371,0,0,2,1
234164951,234163860,2359306,2359306,0.0007949069,-0.00024757607,-0.00022370038,0.009739244,0.0001797502,-0.054121755,5496,5496,0,0,2,1
234670864,234669974,2359306,2359306,0.0024044141,0.00024518327,-3.9412418e-05,0.0028901862,-0.0057936707,-0.062751025,5371,5371,0,0,2,1
235166544,235165596,2359306,2359306,-0.0004323951,-0.00073056057,-0.00035095136,0.009436434,-0.03066763,-0.017281534,5246,5246,0,0,2,1
235667257,235666588,2359306,2359306,0.0030400797,0.00014282623,3.5502137e-05,0.008903823,-0.0055186367,-0.04566586,5371,5371,0,0,2,1
236168192,236167455,2359306,2359306,-0.0002289597,0.00024057984,-5.468872e-05,0.00941992,-0.008606394,-0.047874827,5121,5121,0,0,2,1
236669005,236668447,2359306,2359306,-0.0005717866,0.00082501717,0.00015527815,0.012223106,-0.0033549115,-0.049914543,5372,5372,0,0,2,1
237164786,237164067,2359306,2359306,2.4465157e-06,-0.0012385345,-0.00016155485,0.0072711543,0.0007745089,-0.044459943,5246,5246,0,0,2,1
237665760,237665058,2359306,2359306,0.0018010458,-0.00047162664,-0.00016289475,0.0013506527,0.0046442067,-0.05646877,5371,5371,0,0,2,1
238171892,238171295,2359306,2359306,-0.00033721933,0.0013243326,0.00010856739,0.010693827,-0.0034222559,-0.051288016,5371,5371,0,0,2,1
238667519,238666914,2359306,2359306,-0.002080391,-3.5322333e-05,5.297266e-05,0.0036747376,-0.0042150966,-0.05802884,5371,5371,0,0,2,1
239168574,239167903,2359306,2359306,0.0013168333,-0.00027072866,8.1587496e-05,0.008257553,-0.008530332,-0.055804417,5367,5367,0,0,2,1
239669820,239668893,2359306,2359306,-0.00044366025,-0.00030378287,-8.9817324e-05,0.004657876,-0.010501152,-0.035473626,5240,5240,0,0,2,1
240165041,240164387,2359306,2359306,0.0009248923,-0.00097275234,0.0005391024,0.0047980123,-0.0151850255,-0.039660286,5246,5246,0,0,2,1
240666452,240665377,2359306,2359306,-0.00013160288,-0.0015486034,-0.0004623768,-0.00076092855,0.0075332094,-0.030379323,5371,5371,0,0,2,1
241167051,241166366,2359306,2359306,-0.0014688057,-0.000436619,0.00051639415,0.0067534363,-0.0035853954,-0.031702004,5371,5371,0,0,2,1
241668012,241667358,2359306,2359306,-0.00043875314,-0.00087243266,-0.0011831316,0.0043166596,-0.0060044024,-0.03878407,5243,5243,0,0,2,1
242168927,242168219,2359306,2359306,-0.007006398,0.00079417526,4.1916708e-05,0.011596408,0.0026526172,-0.042171773,5371,5371,0,0,2,1
242669878,242669208,2359306,2359306,-5.8014102e-05,0.0022044585,-0.002580747,0.012257191,-0.0015488918,-0.06712145,5371,5371,0,0,2,1
243170766,243170072,2359306,2359306,0.004112543,-0.0015090734,-0.0006187836,0.0050377096,-0.010316182,-0.07379694,5245,5245,0,0,2,1
243667210,243665690,2359306,2359306,-0.00030484854,-0.0011807072,-0.00058099785,0.0068704654,0.0025570486,-0.03387212,5121,5121,0,0,2,1
244167254,244166678,2359306,2359306,0.0021911399,0.00015514939,0.00071216316,0.0073363543,-0.013167237,-0.04101038,5371,5371,0,0,2,1
244668334,244667666,2359306,2359306,0.0016988096,0.00081209815,0.00058348285,0.010711379,-0.012464352,-0.047331303,5371,5371,0,0,2,1
245170198,245168654,2359306,2359306,0.0001461685,0.0002296396,0.0009817892,0.007925538,-0.0089826835,-0.06467251,5371,5371,0,0,2,1
245664947,245664146,2359306,2359306,-0.0015596529,0.00025521015,0.0010907605,-0.0024118545,-0.015322081,-0.04952245,5246,5246,0,0,2,1
246166264,246165134,2359306,2359306,-0.000915604,-0.00013556267,0.00071736943,-0.003487768,-0.005954293,-0.048840117,5372,5372,0,0,2,1
246666827,246666121,2359306,2359306,-0.0005836752,-0.00026556538,0.0004952296,-0.0006880138,-0.002492377,-0.055807766,5371,5371,0,0,2,1
247167840,247167109,2359306,2359306,0.0005944947,-0.00045409755,0.00029015707,-0.0030213834,-0.00052816543,-0.0335477,5246,5246,0,0,2,1
247663272,247662601,2359306,2359306,-0.0010124458,-0.00022175479,-0.0001866212,-0.0035348886,0.0044549815,-0.037466556,5245,5245,0,0,2,1
248164476,248163589,2359306,2359306,-0.0013512942,0.00039689903,0.00033456445,0.0019944406,-0.013187751,-0.044687297,5245,5245,0,0,2,1
248665266,248664578,2359306,2359306,3.6239424e-05,0.00017322932,-0.00014515813,0.0020720055,0.00020245342,-0.04094237,5371,5371,0,0,2,1
249166227,249165450,2359306,2359306,-0.000105318555,-0.000345095,1.1877643e-05,0.004010853,0.0024761783,-0.05652278,5130,5130,0,0,2,1
249673418,249671925,2359306,2359306,-0.0004674963,0.00056637614,-0.0006039112,0.0036990587,-0.008842724,-0.054802384,5495,5495,0,0,2,1
250168968,250167418,2359306,2359306,-0.0033443717,0.00080419454,-0.0011499077,0.0011453333,-0.0011267822,-0.057744186,5369,5369,0,0,2,1
250663718,250663035,2359306,2359306,0.0012530552,7.87761e-05,-0.00027956621,0.005213245,0.0004073645,-0.0690035,5370,5370,0,0,2,1
251164594,251163899,2359306,2359306,0.00025803238,0.00077589566,-0.0007718755,0.005630796,-0.00065476174,-0.060923222,5120,5120,0,0,2,1
251665458,251664891,2359306,2359306,0.00032433754,-0.0004648318,-0.0008311419,0.0022810574,-0.0017379835,-0.055687666,5374,5374,0,0,2,1
252168338,252165876,2359306,2359306,-0.00022368846,-0.000503112,-0.0013277136,0.00061376154,-0.003190536,-0.052931808,5371,5371,0,0,2,1
252667805,252666864,2359306,2359306,-0.00023601532,0.00056132686,-0.001203023,-0.0002295918,-8.56733e-05,-0.06552858,5371,5371,0,0,2,1
253168288,253167726,2359306,2359306,0.0009688308,-0.0006711377,-0.0009596502,0.0007879719,-0.0029814001,-0.05248389,5370,5370,0,0,2,1
253664391,253663344,2359306,2359306,0.0012251027,0.0004932109,-0.0011198763,0.0013928552,-0.0029949052,-0.051448956,5371,5371,0,0,2,1
254165013,254164332,2359306,2359306,-0.002126536,0.0007671974,-0.0013114952,0.0020713862,0.0012524349,-0.05599089,5371,5371,0,0,2,1
254666046,254665330,2359306,2359306,-0.00028652558,0.00018882398,-0.0010372064,0.0012568827,0.0029445523,-0.0617301,5256,5256,0,0,2,1
255166727,255166190,2359306,2359306,0.0006015273,-0.000359655,-0.0013409198,0.00838777,-0.0013558136,-0.059554275,5377,5377,0,0,2,1
255667948,255667172,2359306,2359306,0.00010809627,-0.00074887706,-0.0017599879,0.017444985,-0.0044478127,-0.058620583,5371,5371,0,0,2,1
256168727,256168034,2359306,2359306,-0.0005444155,0.0012418459,-0.0011282235,0.016527362,-0.023197122,-0.052115597,5245,5245,0,0,2,1
256670239,256669022,2359306,2359306,0.00028148768,-0.00056473096,-0.0010930618,0.0031593665,-0.0047985553,-0.054062776,5370,5370,0,0,2,1
257165200,257164637,2359306,2359306,3.5176097e-05,0.0008563602,-0.0010496773,0.007376624,0.00083207834,-0.061186306,5365,5365,0,0,2,1
257666296,257665624,2359306,2359306,-0.0014682122,0.0008309957,-0.0012630374,0.00025364847,-0.002542707,-0.047673706,5371,5371,0,0,2,1
258167760,258166610,2359306,2359306,-0.0011858101,0.00017442944,-0.0015950393,0.000537166,-0.017306734,-0.057938445,5371,5371,0,0,2,1
258668754,258667472,2359306,2359306,0.0045522526,0.0010172982,-0.0009944983,0.0002533656,-0.00822968,-0.03741939,5371,5371,0,0,2,1
259169227,259168582,2359306,2359306,-0.0024772368,0.00079833105,-0.0011958928,0.0066039986,0.00022055606,-0.06754121,5496,5496,0,0,2,1
259664752,259664072,2359306,2359306,0.0008992722,0.0012758815,-0.0016011748,0.010627365,-0.005093302,-0.05259042,5371,5371,0,0,2,1
260165778,260165058,2359306,2359306,0.0013023567,-0.0005570025,-0.0012799897,0.010464934,0.0014691384,-0.04470186,5246,5246,0,0,2,1
260666711,260665920,2359306,2359306,0.0021574304,0.00052800425,-0.0014286306,0.005197888,-0.0067254673,-0.05738762,5373,5373,0,0,2,1
261167574,261167028,2359306,2359306,0.0027129329,0.0010306697,-0.001269364,0.0020580653,-0.0014760004,-0.06625074,5495,5495,0,0,2,1
261663183,261662517,2359306,2359306,0.0017236393,0.0009542312,-0.0014192963,0.009298487,-0.008159418,-0.06209524,5370,5370,0,0,2,1
262164100,262163379,2359306,2359306,0.0015372703,0.0007423492,-0.0008868417,0.004056279,0.0024803353,-0.05390129,5117,5117,0,0,2,1
262664941,262664362,2359306,2359306,-0.0012123346,0.0002480278,-0.0011325951,0.0052966513,-0.003773297,-0.053810403,5372,5372,0,0,2,1
263166008,263165346,2359306,2359306,-0.0007124072,0.0013086873,-0.0014643312,0.0020383392,-0.002666379,-0.04598623,5370,5370,0,0,2,1
263666892,263666205,2359306,2359306,-0.00071026897,0.0010160069,-0.00089355686,0.0004469822,-0.011659772,-0.069541276,5246,5246,0,0,2,1
264167726,264167189,2359306,2359306,-0.00038290216,-0.00011252093,-0.0016146648,0.0017939507,-0.0092678415,-0.05176241,5366,5366,0,0,2,1
264663361,264662801,2359306,2359306,0.0015400838,-0.0018892287,-0.0008484297,-0.0033126557,-0.0047771498,-0.040359978,5370,5370,0,0,2,1
265169791,265169031,2359306,2359306,0.004247829,0.00012910944,0.0005621727,-0.0056701815,0.0009172556,-0.015147911,5246,5246,0,0,2,1
265665874,265664769,2359306,2359306,-0.0010846909,0.0016904795,-8.055953e-05,-0.004294927,0.0031812175,-0.05185713,5371,5371,0,0,2,1
266166273,266165628,2359306,2359306,-0.0010004229,0.0006715208,-9.739649e-05,-0.0009489399,0.0043656197,-0.065143794,5371,5371,0,0,2,1
266667316,266666737,2359306,2359306,0.0009969794,-0.000116772455,-0.00024352735,0.0003941141,0.003679306,-0.030335816,5496,5496,0,0,2,1
267162897,267162225,2359306,2359306,-0.0004837946,0.0012777001,0.00023184043,0.0026667824,-0.0023008685,-0.076655634,5370,5370,0,0,2,1
267669086,267668462,2359306,2359306,-6.6029784e-06,-0.0006880943,-0.0003961924,0.0046593733,-0.0104464125,-0.05214516,5251,5251,0,0,2,1
