timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
200172598,200171667,3670026,3670026,-0.0023578682,0.000754912,-0.0010362408,0.009020273,-0.0014696036,-0.05642475,4970,4970,0,0,1,1
200669694,200668746,3670026,3670026,-0.001478269,0.0006631097,-0.0007146367,0.0065806224,-0.0043233256,-0.072133064,4971,4971,0,0,1,1
201171714,201170795,3670026,3670026,-0.00016600567,0.00052288454,-0.0010338407,0.007809933,-6.890181e-05,-0.04257147,4971,4971,0,0,1,1
201668836,201667874,3670026,3670026,-0.00082862197,-0.00026152076,-0.0007476127,0.005856836,-0.014567141,-0.04615161,4972,4972,0,0,1,1
202170855,202169920,3670026,3670026,0.00022036201,-0.00063614,-0.0011959628,0.004985234,-0.013442984,-0.056442868,4971,4971,0,0,1,1
202668135,202666996,3670026,3670026,0.0005376526,-0.0006521956,-0.00074224256,0.008320662,0.0013452327,-0.043101832,4970,4970,0,0,1,1
203169942,203169043,3670026,3670026,0.002355428,0.00013031793,-0.0005267363,0.0073411274,-0.011722235,-0.037126757,4971,4971,0,0,1,1
203672067,203671089,3670026,3670026,0.007136787,0.00078914006,0.0011130084,0.0038458947,-0.0039360537,-0.043721642,4970,4970,0,0,1,1
204169117,204168164,3670026,3670026,0.0011654617,0.00228508,0.0022731316,0.009704611,-0.013037393,-0.057081934,4964,4964,0,0,1,1
204671178,204670212,3670026,3670026,-0.0030922596,0.002397292,0.0012223761,0.011759057,-0.006194854,-0.094597556,4971,4971,0,0,1,1
205168249,205167289,3670026,3670026,-0.00018866548,0.0019617397,0.0018991901,0.009541938,0.00032185283,-0.0727388,4971,4971,0,0,1,1
205670262,205669336,3670026,3670026,-0.0016633663,-0.00030141693,0.0012092137,0.005453809,-0.008001811,-0.07012148,4971,4971,0,0,1,1
206172674,206171383,3670026,3670026,-0.0009871954,0.0018527476,0.0014142557,0.0038370534,-0.011559586,-0.045888327,4971,4971,0,0,1,1
206669385,206668459,3670026,3670026,-0.0018752166,0.000811485,0.0013921921,0.003397029,0.0008965302,-0.058635324,4970,4970,0,0,1,1
207171469,207170506,3670026,3670026,0.0010653635,-0.00026586535,0.0009686972,0.0027611922,0.001262683,-0.039990544,4970,4970,0,0,1,1
208170681,208169627,3670026,3670026,-0.0008649379,-0.0002452364,0.000754637,0.0012903701,0.0017570243,-0.053903848,4971,4971,0,0,1,1
208667736,208666701,3670026,3670026,0.0006588279,-0.0010159324,0.00019995714,0.00015777568,-0.0014637292,-0.03829646,4971,4971,0,0,1,1
209169922,209168745,3670026,3670026,-0.0026878745,0.0022190523,-0.00014241689,0.0042307964,-0.012715245,-0.06629834,4971,4971,0,0,1,1
209671721,209670789,3670026,3670026,0.00013712587,-0.0017706284,0.0006119873,0.004372893,-0.01244781,-0.055988148,4971,4971,0,0,1,1
210168801,210167862,3670026,3670026,0.00015027038,0.00014927716,-0.00037259347,0.00072011125,-0.0006540182,-0.056925453,4971,4971,0,0,1,1
210670929,210669906,3670026,3670026,0.0029696086,-0.0029759184,-0.00026712954,0.006098276,0.0026341716,-0.05107685,4971,4971,0,0,1,1
211167931,211166978,3670026,3670026,-0.0001315709,0.003111001,-0.0004372335,0.0033906628,-0.0027927551,-0.07298614,4970,4970,0,0,1,1
211670147,211669022,3670026,3670026,-0.00097389164,-0.0010382194,-2.3754736e-05,0.0015381739,-0.01762928,-0.061438628,4967,4967,0,0,1,1
212167061,212166095,3670026,3670026,0.0016672451,0.0015465685,0.00055710407,-4.7033345e-06,0.002212547,-0.038405225,4970,4970,0,0,1,1
212669383,212668139,3670026,3670026,-0.00087831664,-7.0617825e-05,-0.000245428,0.0014726295,-0.014315718,-0.056564465,4971,4971,0,0,1,1
