timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
174403818,-0.1009451,-0.22663069,0.009158035,0.0,0.0,0.0,1
174423619,-0.102243416,-0.2257013,0.009245217,0.0,0.0,0.0,1
174448844,-0.103573725,-0.22447681,0.009316553,0.0,0.0,0.0,1
174468330,-0.10476861,-0.2232765,0.0093796635,0.0,0.0,0.0,1
174483307,-0.10541171,-0.22218138,0.009390225,0.0,0.0,0.0,1
174508044,-0.10678267,-0.22041273,0.009441188,0.0,0.0,0.0,1
174528136,-0.10764122,-0.21889497,0.00944547,0.0,0.0,0.0,1
174542847,-0.10818408,-0.21779971,0.009444952,0.0,0.0,0.0,1
174567794,-0.10956622,-0.21646926,0.00949997,0.0,0.0,0.0,1
174587610,-0.110455096,-0.21612039,0.0095587075,0.0,0.0,0.0,1
174607573,-0.111258246,-0.21556473,0.009606301,0.0,0.0,0.0,1
174627336,-0.111953355,-0.2151599,0.009645052,0.0,0.0,0.0,1
174647358,-0.11219214,-0.2144922,0.009643906,0.0,0.0,0.0,1
174667133,-0.11246504,-0.21433946,0.009643351,0.0,0.0,0.0,1
174682230,-0.11231143,-0.21429288,0.009637361,0.0,0.0,0.0,1
174707095,-0.11214543,-0.21433541,0.009620184,0.0,0.0,0.0,1
174726741,-0.112317145,-0.21428256,0.009634284,0.0,0.0,0.0,1
174747076,-0.11216877,-0.21361881,0.009600087,0.0,0.0,0.0,1
174766497,-0.11292593,-0.21321109,0.009642865,0.0,0.0,0.0,1
174786457,-0.11312992,-0.21249121,0.009630125,0.0,0.0,0.0,1
174806342,-0.11348934,-0.21204881,0.00963603,0.0,0.0,0.0,1
174826314,-0.114189215,-0.21156833,0.009676236,0.0,0.0,0.0,1
174846046,-0.1145532,-0.2116789,0.009702617,0.0,0.0,0.0,1
174866046,-0.11509612,-0.21168123,0.009749436,0.0,0.0,0.0,1
174885825,-0.115138225,-0.21179248,0.009761139,0.0,0.0,0.0,1
174905827,-0.11593716,-0.21199462,0.0098354155,0.0,0.0,0.0,1
174925634,-0.116021,-0.2120069,0.009845005,0.0,0.0,0.0,1
174945577,-0.116661005,-0.21241212,0.009917969,0.0,0.0,0.0,1
174965647,-0.116904445,-0.21249488,0.009943135,0.0,0.0,0.0,1
174985279,-0.11678897,-0.21248686,0.0099349,0.0,0.0,0.0,1
175005263,-0.11686709,-0.21241319,0.009934915,0.0,0.0,0.0,1
175030002,-0.11654505,-0.21303326,0.009930246,0.0,0.0,0.0,1
175045291,-0.116201036,-0.2134187,0.009917605,0.0,0.0,0.0,1
175064820,-0.11522595,-0.21420111,0.009871325,0.0,0.0,0.0,1
175084731,-0.11493872,-0.21509655,0.009888162,0.0,0.0,0.0,1
175104507,-0.11393234,-0.21588168,0.009832765,0.0,0.0,0.0,1
175124657,-0.11295971,-0.21684845,0.009798322,0.0,0.0,0.0,1
175144347,-0.11212007,-0.21795745,0.0097663505,0.0,0.0,0.0,1
175169260,-0.110416986,-0.21958919,0.009687928,0.0,0.0,0.0,1
175184205,-0.109549455,-0.22038352,0.009648184,0.0,0.0,0.0,1
175204012,-0.1081185,-0.2215422,0.00957805,0.0,0.0,0.0,1
175229011,-0.107046776,-0.22203748,0.009512076,0.0,0.0,0.0,1
175243722,-0.106661625,-0.22209409,0.00948068,0.0,0.0,0.0,1
175263767,-0.10573957,-0.22181483,0.009395855,0.0,0.0,0.0,1
175288552,-0.10434321,-0.22128041,0.009247051,0.0,0.0,0.0,1
175308534,-0.10367045,-0.22038603,0.009152366,0.0,0.0,0.0,1
175323409,-0.10261563,-0.21969293,0.00903092,0.0,0.0,0.0,1
175348153,-0.10087659,-0.21868281,0.008835537,0.0,0.0,0.0,1
175368083,-0.09892618,-0.2179507,0.008634929,0.0,0.0,0.0,1
175382939,-0.09789634,-0.21763305,0.008531468,0.0,0.0,0.0,1
175402842,-0.09663395,-0.216838,0.008393544,0.0,0.0,0.0,1
175427662,-0.095792525,-0.2161461,0.00829285,0.0,0.0,0.0,1
175447773,-0.09561091,-0.21544299,0.008248764,0.0,0.0,0.0,1
175462438,-0.09505391,-0.21502638,0.008181182,0.0,0.0,0.0,1
175487449,-0.094725095,-0.21394353,0.00811863,0.0,0.0,0.0,1
175507201,-0.09422097,-0.21285652,0.008036546,0.0,0.0,0.0,1
175522531,-0.094494626,-0.21215342,0.008029868,0.0,0.0,0.0,1
175546947,-0.09458802,-0.21101962,0.007990754,0.0,0.0,0.0,1
175567008,-0.094228655,-0.21047853,0.007945255,0.0,0.0,0.0,1
175586803,-0.09428145,-0.21029381,0.007932843,0.0,0.0,0.0,1
175606733,-0.094109565,-0.210432,0.0079228915,0.0,0.0,0.0,1
175626561,-0.09391263,-0.2107414,0.007915978,0.0,0.0,0.0,1
175646432,-0.09292655,-0.2112668,0.00785309,0.0,0.0,0.0,1
175666552,-0.09200412,-0.21147256,0.0077834004,0.0,0.0,0.0,1
175686157,-0.09135396,-0.21207385,0.0077456427,0.0,0.0,0.0,1
175706441,-0.09041202,-0.21257672,0.0076916954,0.0,0.0,0.0,1
175726060,-0.08948775,-0.21279265,0.0076159122,0.0,0.0,0.0,1
175745891,-0.0886202,-0.21238483,0.007537141,0.0,0.0,0.0,1
175765766,-0.08781467,-0.21199834,0.007453023,0.0,0.0,0.0,1
175785758,-0.087153345,-0.21133983,0.0073764217,0.0,0.0,0.0,1
175805501,-0.08645921,-0.21012929,0.007281192,0.0,0.0,0.0,1
175825434,-0.086489886,-0.20938878,0.007252886,0.0,0.0,0.0,1
175845241,-0.08641147,-0.20866086,0.0072206976,0.0,0.0,0.0,1
175865337,-0.08708493,-0.20841762,0.0072626327,0.0,0.0,0.0,1
175885097,-0.087849416,-0.20833938,0.0073250225,0.0,0.0,0.0,1
175904931,-0.088659145,-0.20887184,0.0074032284,0.0,0.0,0.0,1
175924981,-0.08941889,-0.20953125,0.0074890507,0.0,0.0,0.0,1
175944723,-0.08939435,-0.21061188,0.00752499,0.0,0.0,0.0,1
175964928,-0.08954448,-0.21184868,0.007579978,0.0,0.0,0.0,1
175984413,-0.08841792,-0.2126642,0.0075174747,0.0,0.0,0.0,1
176009480,-0.08675048,-0.21394876,0.0074217524,0.0,0.0,0.0,1
176024286,-0.08533243,-0.21471603,0.0073234085,0.0,0.0,0.0,1
176044269,-0.08369212,-0.21578448,0.007217972,0.0,0.0,0.0,1
176068943,-0.08196303,-0.21687962,0.0071058706,0.0,0.0,0.0,1
176084062,-0.08080307,-0.21778303,0.007033202,0.0,0.0,0.0,1
176103740,-0.08027726,-0.21882915,0.007019069,0.0,0.0,0.0,1
176128737,-0.07936218,-0.22021005,0.0069825896,0.0,0.0,0.0,1
176148875,-0.07882948,-0.2210018,0.0069680554,0.0,0.0,0.0,1
176163454,-0.078561276,-0.22143504,0.0069553284,0.0,0.0,0.0,1
176188308,-0.07840592,-0.22217068,0.0069659175,0.0,0.0,0.0,1
176208143,-0.07802729,-0.22286488,0.0069533936,0.0,0.0,0.0,1
176223121,-0.07773592,-0.2232486,0.0069411877,0.0,0.0,0.0,1
176242879,-0.07748293,-0.22339632,0.006923983,0.0,0.0,0.0,1
176267960,-0.0768337,-0.22357598,0.006873175,0.0,0.0,0.0,1
176287676,-0.076003835,-0.22324532,0.0067926943,0.0,0.0,0.0,1
176302822,-0.07549049,-0.22301093,0.006739127,0.0,0.0,0.0,1
176327492,-0.07496596,0.21393646,-0.0064113284,0.0,0.0,0.0,1
176347396,-0.07491063,0.21470678,-0.0064307293,0.0,0.0,0.0,1
176362176,-0.075453065,0.21517093,-0.006491899,0.0,0.0,0.0,1
176387010,-0.0767802,0.21549958,-0.0066180336,0.0,0.0,0.0,1
176407041,-0.07876167,0.21566272,-0.006792295,0.0,0.0,0.0,1
176426960,-0.08008558,0.21579424,-0.0069131637,0.0,0.0,0.0,1
176446873,-0.08184596,0.21607141,-0.007075494,0.0,0.0,0.0,1
176466607,-0.08366052,0.21644083,-0.007243372,0.0,0.0,0.0,1
176486612,-0.085364334,0.21672958,-0.0074030804,0.0,0.0,0.0,1
176506332,-0.08648955,0.21678884,-0.0075031114,0.0,0.0,0.0,1
176526445,-0.08705044,0.2167267,-0.007549575,0.0,0.0,0.0,1
176546213,-0.087497756,0.21670693,-0.00758811,0.0,0.0,0.0,1
176566079,-0.08838465,0.21648669,-0.007659767,0.0,0.0,0.0,1
176585926,-0.0890232,0.21603082,-0.0076998114,0.0,0.0,0.0,1
176605809,-0.089388184,0.21589546,-0.0077221254,0.0,0.0,0.0,1
176625737,-0.0894738,0.21609378,-0.007735513,0.0,0.0,0.0,1
176645522,-0.08959742,0.21640837,-0.0077556027,0.0,0.0,0.0,1
176665738,-0.089875385,0.21720667,-0.007801802,0.0,0.0,0.0,1
176685377,-0.0897675,0.21885948,-0.007844502,0.0,0.0,0.0,1
176705290,-0.08983559,0.22111617,-0.00792808,0.0,0.0,0.0,1
176725070,-0.089948714,0.2233375,-0.008019597,0.0,0.0,0.0,1
176745262,-0.08955855,0.22551203,-0.008062551,0.0,0.0,0.0,1
176764806,-0.08824312,0.22774352,-0.00802284,0.0,0.0,0.0,1
176784777,-0.08610351,0.23004745,-0.007906032,0.0,0.0,0.0,1
176804620,-0.08294466,0.23231213,-0.0076927105,0.0,0.0,0.0,1
176824863,-0.07802471,0.23395453,-0.007294217,0.0,0.0,0.0,1
176849602,-0.07035613,0.23508663,-0.00661244,0.0,0.0,0.0,1
176864258,-0.064361185,0.23537304,-0.0060599893,0.0,0.0,0.0,1
176884311,-0.05507076,0.23492952,-0.0051811966,0.0,0.0,0.0,1
176908999,-0.04238751,0.231906,-0.003948104,0.0,0.0,0.0,1
176924427,-0.035103492,0.22799383,-0.0032224183,0.0,0.0,0.0,1
176943852,-0.025531206,0.22039366,-0.0022720157,0.0,0.0,0.0,1
176968939,-0.0132584255,0.20934406,-0.0011224602,0.0,0.0,0.0,1
176988527,-0.0043315534,0.1995042,-0.00035011244,0.0,0.0,0.0,1
177003550,0.0013072514,0.19135295,0.000101514386,0.0,0.0,0.0,1
177028266,0.008840728,0.17617093,0.00063429127,0.0,0.0,0.0,1
177048274,0.014031114,0.16311352,0.0009337226,0.0,0.0,0.0,1
177063074,0.017983064,0.15387852,0.0011282285,0.0,0.0,0.0,1
177082999,0.022429956,0.14298153,0.0013058266,0.0,0.0,0.0,1
177108267,0.026369719,0.13138387,0.0014090769,0.0,0.0,0.0,1
177127834,0.029135913,0.12312858,0.0014580066,0.0,0.0,0.0,1
177142935,0.031292196,0.11779194,0.0014954017,0.0,0.0,0.0,1
177167487,0.035185497,0.1110532,0.0015782111,0.0,0.0,0.0,1
177187593,0.036940444,0.1084082,0.0016075782,0.0,0.0,0.0,1
177202252,0.037585568,0.10851826,0.0016283549,0.0,0.0,0.0,1
177227250,0.03738263,0.11140762,0.001654939,0.0,0.0,0.0,1
177247038,0.035806764,0.11482011,0.0016318283,0.0,0.0,0.0,1
177267077,0.033532906,0.11861267,0.0015781232,0.0,0.0,0.0,1
177286849,0.03075059,0.12247124,0.0014944259,0.0,0.0,0.0,1
177306709,0.028116832,0.12681575,0.0014129286,0.0,0.0,0.0,1
177326810,0.025736935,0.1324974,0.0013480184,0.0,0.0,0.0,1
177346443,0.024250396,0.13960859,0.001335949,0.0,0.0,0.0,1
177366733,0.024641244,0.14773583,0.00143557,0.0,0.0,0.0,1
177386401,0.026876722,0.15591958,0.0016549338,0.0,0.0,0.0,1
177406206,0.03013439,0.16358326,0.0019493257,0.0,0.0,0.0,1
177426029,0.03382357,0.17105246,0.0022885813,0.0,0.0,0.0,1
177445952,0.038008753,0.17875369,0.0026881052,0.0,0.0,0.0,1
177465765,0.0426695,0.18670417,0.003153032,0.0,0.0,0.0,1
177485819,0.04667934,0.19425264,0.0035933813,0.0,0.0,0.0,1
177505510,0.049706995,0.20101093,0.0039653354,0.0,0.0,0.0,1
177525647,0.052330147,0.20679218,0.0043004844,0.0,0.0,0.0,1
177545467,0.053935967,0.21192336,0.0045458344,0.0,0.0,0.0,1
177565235,0.05457212,0.21660328,0.004704719,0.0,0.0,0.0,1
177585082,0.05422779,0.22028123,0.0047625243,0.0,0.0,0.0,1
177604975,0.052976795,0.22150357,0.004695095,0.0,0.0,0.0,1
177625055,0.049680267,0.2190797,0.0043732226,0.0,0.0,0.0,1
177644697,0.04424135,0.21276546,0.0037998208,0.0,0.0,0.0,1
177665079,0.03543471,0.20320876,0.002917775,0.0,0.0,0.0,1
177689440,0.017878164,0.18694252,0.0013643602,0.0,0.0,0.0,1
177704563,0.003130739,0.17431359,0.00022359857,0.0,0.0,0.0,1
177724248,-0.013255724,0.16109157,-0.0008679131,0.0,0.0,0.0,1
177749226,-0.017848592,0.15403245,-0.0011004852,0.0,0.0,0.0,1
177763990,-0.015172256,0.16002993,-0.00095272984,0.0,0.0,0.0,1
177784169,-0.005638806,-0.2548214,0.0005891085,0.0,0.0,0.0,0
177803838,-0.007948247,0.21302438,-0.0006486356,1.0,0.0,0.0,0
177823680,-0.020284576,0.2616836,-0.002006485,1.0,0.0,0.0,0
177843701,-0.042729042,0.33033946,-0.005343046,1.0,0.0,0.0,0
177863620,-0.06624731,0.3887933,-0.009982865,1.0,0.0,0.0,0
177888353,-0.07486843,0.4228096,-0.012544453,1.0,0.0,0.0,0
177903206,-0.07006433,0.43157595,-0.01204019,1.0,0.0,0.0,0
177923206,-0.039187,0.43831104,-0.0068644965,1.0,0.0,0.0,0
177947909,0.040061772,0.4308106,0.006944891,1.0,0.0,0.0,0
177967952,0.1022635,0.41384864,0.017148256,1.0,0.0,0.0,0
177982789,0.1479411,0.39313895,0.023738904,1.0,0.0,0.0,0
178007616,0.19905595,0.34498948,0.02836548,1.0,0.0,0.0,0
178027549,0.21948867,0.30133086,0.02745285,1.0,0.0,0.0,0
178042506,0.2226407,0.27121246,0.0250793,1.0,0.0,0.0,0
178067538,0.20350626,0.22646709,0.019168261,1.0,0.0,0.0,0
178087110,0.17836025,0.19406919,0.014409718,1.0,0.0,0.0,0
178107095,0.14629744,0.16819139,0.010185568,1.0,0.0,0.0,0
178127128,0.1202193,0.14840053,0.0073640267,1.0,0.0,0.0,0
178147010,0.10224688,0.13565332,0.0056609744,1.0,0.0,0.0,0
178166634,0.094076484,0.12898105,0.0048973532,1.0,0.0,0.0,0
178186698,0.093375884,0.12521724,0.0047131204,1.0,0.0,0.0,0
178206428,0.09555866,0.12254489,0.004717282,1.0,0.0,0.0,0
178226543,0.09808742,0.11874005,0.004706453,1.0,0.0,0.0,0
178246270,0.10102924,0.11145258,0.0045973067,1.0,0.0,0.0,0
178266158,0.10488252,0.09889707,0.004300612,1.0,0.0,0.0,0
178286115,0.10698325,0.08361561,0.0037425247,1.0,0.0,0.0,0
178305863,0.110619746,0.069213614,0.0032107935,1.0,0.0,0.0,0
178326130,0.11630868,0.057784203,0.0028104747,1.0,0.0,0.0,0
178345640,0.1226439,0.05075704,0.0025591035,1.0,0.0,0.0,0
178365605,0.1295787,0.04713552,0.0024839519,1.0,0.0,0.0,0
178385388,0.13880715,0.044382222,0.0024997746,1.0,0.0,0.0,0
178405515,0.14854293,0.042615153,0.0025555359,1.0,0.0,0.0,0
178425240,0.15746102,0.04152612,0.002634881,1.0,0.0,0.0,0
178445259,0.16815968,0.039558236,0.0027125818,1.0,0.0,0.0,0
178464928,0.17638265,0.03474299,0.0025679576,1.0,0.0,0.0,0
178484904,0.17921679,0.02560456,0.0020319829,1.0,0.0,0.0,0
178504712,0.18108809,0.012731829,0.0011796303,1.0,0.0,0.0,0
178529618,0.1790362,-0.0067728306,-0.00022770876,1.0,0.0,0.0,0
178544681,0.17744246,-0.017233985,-0.0009761321,1.0,0.0,0.0,0
178564453,0.16985159,-0.03197284,-0.0019257647,1.0,0.0,0.0,0
178589357,0.15591246,-0.051719535,-0.0029755677,1.0,0.0,0.0,0
178604110,0.146365,-0.063759744,-0.003496948,1.0,0.0,0.0,0
178624413,0.13352695,-0.0797769,-0.004061288,1.0,0.0,0.0,0
178643958,0.12223553,-0.09397982,-0.004433631,1.0,0.0,0.0,0
178663890,0.112084664,-0.10677635,-0.004649862,1.0,0.0,0.0,0
178683653,0.10032299,-0.11885149,-0.004650277,1.0,0.0,0.0,0
178703649,0.09489405,-0.13317436,-0.004914557,1.0,0.0,0.0,0
178728434,0.09433189,-0.15504436,-0.0056812586,1.0,0.0,0.0,0
178743511,0.09346844,-0.16822505,-0.006129913,1.0,0.0,0.0,0
178763187,0.09595116,-0.18388645,-0.0069249943,1.0,0.0,0.0,0
178788091,0.10263279,-0.19944352,-0.008064698,1.0,0.0,0.0,0
178808270,0.115264475,-0.2140556,-0.0096835755,1.0,0.0,0.0,0
178823022,0.12251534,-0.22864902,-0.010960885,1.0,0.0,0.0,0
178847789,0.13450244,-0.25832033,-0.013576024,1.0,0.0,0.0,0
178867618,0.14403626,-0.28455415,-0.016035581,1.0,0.0,0.0,0
178882651,0.151644,-0.30436277,-0.018077433,1.0,0.0,0.0,0
178907333,0.16323717,-0.34281886,-0.021845914,1.0,0.0,0.0,0
178927304,0.1680924,-0.38472286,-0.025142122,1.0,0.0,0.0,0
178947212,0.17512086,-0.43494904,-0.029598782,1.0,0.0,0.0,0
178967168,0.18483984,-0.48859978,-0.03519811,1.0,0.0,0.0,0
178986934,0.19783945,-0.5337389,-0.041591004,1.0,0.0,0.0,0
179006776,0.21184967,-0.5465207,-0.04648852,1.0,0.0,0.0,0
179021760,0.2212527,-0.527347,-0.047595356,1.0,0.0,0.0,0
179046613,0.2325643,-0.45480978,-0.04404689,1.0,0.0,0.0,0
179066862,0.23771411,-0.37638858,-0.037879247,1.0,0.0,0.0,0
179086389,0.21885334,-0.28806534,-0.027134242,1.0,0.0,0.0,0
179106371,0.20004159,-0.24415614,-0.019816091,1.0,0.0,0.0,0
179126059,0.16915464,-0.2369918,-0.016431617,1.0,0.0,0.0,0
179146132,0.12818258,-0.19866565,-0.010732712,1.0,0.0,0.0,0
179165839,0.08955468,-0.17185505,-0.006298825,1.0,0.0,0.0,0
179185922,0.055870898,-0.16757743,-0.003759047,1.0,0.0,0.0,0
179205591,0.03563216,-0.14954728,-0.0022441268,1.0,0.0,0.0,0
179225587,0.023881735,-0.097231045,-0.0010757837,1.0,0.0,0.0,0
179245558,0.026756532,-0.03869677,-0.0005607134,1.0,0.0,0.0,0
179265378,0.052783374,0.0013644559,-0.00014623719,1.0,0.0,0.0,0
179285460,0.08188223,0.0340231,-0.0029268302,1.0,0.0,0.0,0
179305020,0.10132751,0.081380256,-0.014793609,1.0,0.0,0.0,0
179325057,0.119581185,0.13466726,-0.023119884,1.0,0.0,0.0,0
179344804,0.13355595,0.17124753,-0.028901584,1.0,0.0,0.0,0
179369791,0.13860159,0.19436194,-0.034047905,1.0,0.0,0.0,0
179384650,0.12942831,0.20683625,-0.034595273,1.0,0.0,0.0,0
179404659,0.10032916,0.22128747,-0.013880448,1.0,0.0,0.0,0
179429367,0.04608587,0.22275627,-0.016258413,1.0,0.0,0.0,0
179444289,0.020260967,0.21058604,-0.015164766,1.0,0.0,0.0,0
179464186,-0.016816039,0.18867527,-0.0072698733,1.0,0.0,0.0,0
179484022,-0.047216535,0.16850117,0.005508742,1.0,0.0,0.0,0
179503990,-0.064289264,0.14643043,-0.0039231246,1.0,0.0,0.0,0
179523811,-0.08557767,0.11784276,-0.0042932015,1.0,0.0,0.0,0
179543929,-0.08095264,0.09004199,-0.0031193083,1.0,0.0,0.0,0
179568459,-0.04437609,0.070715845,-0.0012942236,1.0,0.0,0.0,0
179583749,-0.008743536,0.068056725,-0.00023912186,1.0,0.0,0.0,0
179603265,0.048207797,0.07010449,0.0013329843,1.0,0.0,0.0,0
179628332,0.12347774,0.08154252,0.0038621668,1.0,0.0,0.0,0
179648068,0.17393953,0.101328984,0.0066458057,1.0,0.0,0.0,0
179663029,0.19713192,0.120966315,0.009016307,1.0,0.0,0.0,0
179687946,0.20313288,0.15289168,0.01198176,1.0,0.0,0.0,0
179707731,0.17660487,0.1725502,0.0118980585,1.0,0.0,0.0,0
179722560,0.14262605,0.18488023,0.010335391,1.0,0.0,0.0,0
179747442,0.06809886,0.20563959,0.0054916283,1.0,0.0,0.0,0
179767599,0.006027587,0.22109392,0.0005246147,1.0,0.0,0.0,0
179787263,-0.0482673,0.23053169,-0.004418082,1.0,0.0,0.0,0
179807296,-0.08528178,0.23367536,-0.0079585,1.0,0.0,0.0,0
179827093,-0.09803829,0.23272803,-0.009150259,1.0,0.0,0.0,0
179847068,-0.08446082,0.2304225,-0.0078099966,1.0,0.0,0.0,0
179866733,-0.044301584,0.22760813,-0.0040477333,1.0,0.0,0.0,0
179886698,0.016463129,0.22422504,0.0014818411,1.0,0.0,0.0,0
179906571,0.088050455,0.22226205,0.007835185,1.0,0.0,0.0,0
179926629,0.15875086,0.22391379,0.014188494,1.0,0.0,0.0,0
179946276,0.22082874,0.22686647,0.020018294,1.0,0.0,0.0,0
179966173,0.2656237,0.22885187,0.024350861,1.0,0.0,0.0,0
179986231,0.28991175,0.23167723,0.02687462,1.0,0.0,0.0,0
180006026,0.29463997,0.23809417,0.02796419,1.0,0.0,0.0,0
180026156,0.27901712,0.24623315,0.02737941,1.0,0.0,0.0,0
180045768,0.2464551,0.2546134,0.024984522,1.0,0.0,0.0,0
180065684,0.20653859,0.2632915,0.021626215,1.0,0.0,0.0,0
180085491,0.15711527,0.2729188,0.017029686,1.0,0.0,0.0,0
180105582,0.10811841,0.27997687,0.0120705785,1.0,0.0,0.0,0
180125343,0.07187671,0.27794623,0.008036142,1.0,0.0,0.0,0
180145442,0.04872361,0.2657999,0.0052528763,1.0,0.0,0.0,0
180165025,0.05077282,0.2489417,0.005144297,1.0,0.0,0.0,0
180184924,0.07124135,0.23216565,0.006732928,1.0,0.0,0.0,0
180204840,0.10630973,0.21604304,0.00936604,1.0,0.0,0.0,0
180224779,0.15487869,0.19972678,0.012639342,1.0,0.0,0.0,0
180244743,0.20326848,0.18576352,0.015362758,1.0,0.0,0.0,0
180264399,0.25258452,0.18111809,0.018357707,1.0,0.0,0.0,0
180284831,0.29250458,0.18801114,0.021772994,1.0,0.0,0.0,0
180304263,0.3191468,0.20309499,0.025509972,1.0,0.0,0.0,0
180324167,0.33623105,0.22192991,0.029367946,1.0,0.0,0.0,0
180348960,0.32980952,0.2466274,0.03208401,1.0,0.0,0.0,0
180364032,0.31922954,0.26024833,0.032865733,1.0,0.0,0.0,0
180383715,0.29012722,0.27430582,0.03165275,1.0,0.0,0.0,0
180408623,0.24236429,0.2808188,0.027306275,1.0,0.0,0.0,0
180423556,0.21400505,0.27783254,0.023979343,1.0,0.0,0.0,0
180443439,0.17545395,0.2664197,0.01898934,1.0,0.0,0.0,0
180468631,0.15002139,0.27863315,0.017099664,1.0,0.0,0.0,0
180488087,0.12920822,0.28707764,0.0152536845,1.0,0.0,0.0,0
180503236,0.12046853,0.3014512,0.014922973,1.0,0.0,0.0,0
180527933,0.112249345,0.29892528,0.013727911,1.0,0.0,0.0,0
180547992,0.11052761,0.31309035,0.0140587995,1.0,0.0,0.0,0
180562837,0.1173599,0.33782095,0.016036635,1.0,0.0,0.0,0
180587764,0.13051741,0.3267109,0.01724948,1.0,0.0,0.0,0
180607439,0.14687002,0.3104859,0.01848756,1.0,0.0,0.0,0
180627343,0.16425706,0.29787964,0.019817656,1.0,0.0,0.0,0
180647355,0.17882572,0.2883757,0.02083448,1.0,0.0,0.0,0
180667139,0.18928476,0.2801244,0.021435345,1.0,0.0,0.0,0
180687037,0.19403394,0.2698858,0.021215456,1.0,0.0,0.0,0
180702142,0.19369489,0.26235062,0.020576112,1.0,0.0,0.0,0
180726987,0.18113668,0.25268927,0.018483296,1.0,0.0,0.0,0
180746719,0.16185158,0.24551564,0.016070478,1.0,0.0,0.0,0
180767079,0.13775837,0.23576882,0.013167271,1.0,0.0,0.0,0
180786373,0.11018846,0.22615829,0.010067047,1.0,0.0,0.0,0
180806448,0.090561785,0.22318205,0.008074799,1.0,0.0,0.0,0
180826140,0.075280294,0.22739969,0.006803648,1.0,0.0,0.0,0
180846163,0.06707905,0.23093694,0.0061870427,1.0,0.0,0.0,0
180865931,0.06614446,0.23214772,0.006150083,1.0,0.0,0.0,0
180886073,0.06615289,0.23297556,0.0061737555,1.0,0.0,0.0,0
180905698,0.06685239,0.2326877,0.0062454217,1.0,0.0,0.0,0
180925604,0.064541385,0.22711942,0.005935165,1.0,0.0,0.0,0
180945577,0.0621927,0.2138634,0.0054414473,1.0,0.0,0.0,0
180965415,0.06411973,0.19522959,0.0051546316,1.0,0.0,0.0,0
180985528,0.06464598,0.17430894,0.004663875,1.0,0.0,0.0,0
181005162,0.06749721,0.1522036,0.004280686,1.0,0.0,0.0,0
181025132,0.06377063,0.12820065,0.0034356883,1.0,0.0,0.0,0
181044891,0.05861141,0.10668389,0.0026163296,1.0,0.0,0.0,0
181064853,0.05107375,0.09555923,0.0019809043,1.0,0.0,0.0,0
181084694,0.04847117,0.09580883,0.0018363668,1.0,0.0,0.0,0
181104725,0.04996346,0.10279722,0.0020134803,1.0,0.0,0.0,0
181124392,0.055153582,0.114465244,0.0024546676,1.0,0.0,0.0,0
181144449,0.050956056,0.13080534,0.0025862432,1.0,0.0,0.0,0
181164205,0.05329506,0.14666356,0.003059332,1.0,0.0,0.0,0
181189047,0.045048334,0.15875924,0.0028483367,1.0,0.0,0.0,0
181204098,0.04376778,0.16304408,0.002850524,1.0,0.0,0.0,0
181223891,0.04260833,0.16688876,0.0028406575,1.0,0.0,0.0,0
