timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
200563120,2359306,2359306,0,1848,0,0,0,0,0,0,375.26224,375.26224,3762.2952,7480.1787,3.079792,0.056191534,9.200641e-09,1.5224917,-0.99318653,-10.054604,-0.014748307,0.12587538,-0.17220366,12.103548,329.46936,279.29675,0.07962142,0.13659775,0.00025828363,24.785894,24.785894
201576000,2359306,2359306,0,1848,0,0,0,0,0,0,375.26373,375.26373,3762.323,7480.038,2.4195356,0.04472429,5.805633e-09,1.3334122,-0.8815535,-9.005349,-0.072173506,-0.031038815,-0.12270007,1.7452537,219.07085,78.382866,0.03679492,0.05640869,7.3743984e-05,24.690062,24.690062
202587952,2359306,2359306,0,1848,0,0,0,0,0,0,375.2635,375.2635,3762.3171,7480.0234,2.1540558,0.04780303,1.2664805e-08,1.3375342,-1.0768971,-11.785848,0.31464174,-0.0022349972,-0.15827817,1.5165166,144.73804,68.375534,0.046802893,0.050281603,6.739413e-05,24.785894,24.785894
203611194,2359306,2359306,0,1848,0,0,0,0,0,0,375.26382,375.26382,3762.2947,7479.98,2.0869794,0.044156935,4.5238465e-08,1.1130072,-2.0431697,-8.448767,1.4198196,0.1294884,0.109976165,1.5708491,145.5901,70.75325,0.038093477,0.046315715,0.0012645696,24.690062,24.690062
204624237,2359306,2359306,0,1848,0,0,0,0,0,0,375.2636,375.2636,3762.3755,7480.131,3.408214,0.06733858,2.8028289e-08,2.0293705,-0.6399934,-16.068102,-0.18514049,0.57482344,0.16968124,42.963604,543.0346,525.6774,0.1491417,0.30356812,0.00078978424,24.54628,24.54628
205641705,2359306,2359306,0,1848,0,0,0,0,0,0,375.26443,375.26443,3762.231,7480.0005,2.3803685,0.054108642,1.9290042e-08,1.054173,-0.98170906,-10.785385,-0.5116028,0.09363483,0.22714467,1.1136175,102.41518,35.67897,0.038987678,0.03301081,0.00031432864,24.690062,24.690062
206558286,2359306,2359306,0,1848,0,0,0,0,0,0,375.26572,375.26572,3762.3198,7480.019,2.0606925,0.061209496,1.8447587e-08,0.63170487,-0.6923306,-8.969478,-0.059696313,0.35637662,0.26700088,0.35941064,46.82798,17.052197,0.019743195,0.024948021,0.0003902301,24.54628,24.54628
208584236,2359306,2359306,0,1848,0,0,0,0,0,0,375.26385,375.26385,3762.2896,7480.01,1.9827094,0.045614094,8.863213e-09,1.0857201,-0.4206216,-10.469421,-0.3356241,-0.044756837,0.053737085,1.2691866,122.68591,46.309223,0.040319573,0.045486603,4.6731377e-05,24.402525,24.402525
209596061,2359306,2359306,0,1848,0,0,0,0,0,0,375.26645,375.26645,3762.3008,7480.0703,2.0812192,0.060146194,1.5728967e-08,1.1319201,-1.6922477,-13.509213,-0.6001131,0.0045218267,0.021219382,1.5661564,175.36885,70.45227,0.043376323,0.06067848,0.0009369925,24.354609,24.354609
210608985,2359306,2359306,0,1848,0,0,0,0,0,0,375.2662,375.2662,3762.3198,7480.0884,1.9284929,0.08192312,1.0980625e-08,0.2732735,-0.5017487,-9.61357,-0.094183914,0.11324006,0.0042939424,0.58409595,69.60716,33.330315,0.058969676,0.028359465,0.0004971602,24.450441,24.450441
