timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
220737830,0,1743472147624772,10813469,364548586,1274076503,84428,104449,0.23600002,0.010440384,0.73600006,0.98600006,0.53,0.76,80,6,18.753,-16.900002,8.128,-0.201,2.6932933,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
221234811,0,1743472148124772,10813469,364547798,1274076846,84416,104438,0.20500001,0.0075495956,0.73600006,0.9850001,0.51,0.78999996,86,6,18.219002,-17.766,4.0410004,-0.13900001,2.917918,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
221733586,0,1743472148624771,10813469,364546985,1274077006,84278,104299,0.192,0.006734004,0.734,0.9850001,0.51,0.83,86,6,18.246,-18.141,1.9560001,0.67200005,3.034178,0,nan,0.0,0.0,0.0,0,3,1,1,1,24,0
222232047,0,1743472149124771,10813469,364546164,1274077018,83942,103964,0.19900002,0.008282983,0.73300004,0.98700005,0.51,0.74,92,5,18.115002,-18.076,-1.1880001,0.354,3.2072043,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
222735830,0,1743472149624771,10813469,364545349,1274076911,83312,103334,0.17,0.010228677,0.73300004,0.99100006,0.53,0.81,92,5,18.272001,-18.106,-2.46,1.608,3.2766483,0,nan,0.0,0.0,0.0,0,3,1,1,1,24,0
223232824,0,1743472150124771,10813469,364544529,1274076715,82495,102517,0.252,0.014164045,0.73300004,0.99600005,0.53,0.83,85,13,18.887001,-18.461,-3.9900002,1.4770001,3.354431,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0
223736496,0,1743472150624771,10813469,364543705,1274076456,81940,101962,0.19000001,0.012177859,0.73600006,1.0020001,0.56,0.78999996,85,13,19.103,-18.464,-4.901,0.39000002,3.401069,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
224235133,0,1743472151124771,10813469,364542869,1274076168,81570,101592,0.171,0.011190876,0.73800004,1.005,0.55,0.76,85,17,19.425001,-18.717001,-5.197,-0.15900001,3.4124017,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
224738954,0,1743472151624771,10813469,364542024,1274075892,81458,101480,0.149,0.009263858,0.892,1.212,0.53,0.78,85,17,19.487001,-18.905,-4.727,-0.36200002,3.3865986,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
225231817,0,1743472152124771,10813469,364541170,1274075654,81526,101547,0.157,0.010571109,1.0250001,1.3920001,0.53,0.77,80,16,19.551,-19.152,-3.9320002,-0.60300004,3.3440783,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
225733898,0,1743472152624771,10813469,364540306,1274075446,81729,101750,0.14500001,0.0097899,0.952,1.2900001,0.51,0.77,80,16,19.416,-18.886002,-4.504,-0.30900002,3.3757155,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
226240041,0,1743472153124771,10813469,364539482,1274075116,81807,101829,0.22100002,0.0112730805,0.73600006,1.001,0.5,0.76,79,16,19.053001,-17.459002,-7.629,0.054,3.5535312,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
226737050,0,1743472153624771,10813469,364538774,1274074569,82076,102098,0.21100001,0.012058829,0.73700005,1.006,0.53,0.78999996,79,16,17.959002,-13.064001,-12.324,-2.0700002,3.8978481,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0
227175373,0,1743472153999772,10813469,364538401,1274074018,83149,103170,0.165,0.009512393,0.73800004,1.0120001,0.51,0.77,80,11,16.823,-9.06,-14.175001,-3.4350002,4.143647,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
227741356,0,1743472154624770,10813469,364538024,1274072987,84883,104905,0.124000005,0.008018042,0.73800004,1.019,0.5,0.76,80,11,15.705001,-3.8890002,-15.216001,-2.5530002,4.46216,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
228242807,0,1743472155124770,10813469,364537936,1274072133,85994,106015,0.116000004,0.007485368,0.734,1.018,0.52,0.76,79,18,15.298,-0.549,-15.2890005,-1.4530001,4.6765184,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
228740843,0,1743472155624770,10813469,364537990,1274071287,86538,106559,0.109000005,0.007207337,0.731,1.0150001,0.5,0.75,79,18,15.286,2.7800002,-15.031001,-0.648,4.895281,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
229236819,0,1743472156124770,10813469,364538177,1274070457,86642,106663,0.117000006,0.008478286,0.72800004,1.014,0.5,0.75,79,9,15.564001,5.7380004,-14.467001,-0.08800001,5.090008,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
229740258,0,1743472156624770,10813469,364538487,1274069659,86444,106464,0.116000004,0.008435525,0.726,1.0150001,0.48999998,0.71999997,79,9,16.113,7.7550006,-14.124001,0.9480001,5.2144947,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
230236810,0,1743472157124770,10813469,364538877,1274068879,85894,105914,0.14400001,0.010105107,0.725,1.018,0.48999998,0.72999996,80,10,16.693,9.459001,-13.755001,1.3700001,5.314802,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
230735228,0,1743472157624770,10813469,364539340,1274068121,85322,105342,0.14400001,0.009810844,0.726,1.021,0.5,0.72999996,80,10,17.269001,10.819,-13.460001,0.99700004,5.389413,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
231235854,0,1743472158124770,10813469,364539839,1274067364,84778,104798,0.127,0.009111142,0.725,1.021,0.48999998,0.69,80,9,17.657001,11.264001,-13.597001,0.588,5.4042244,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
231731906,0,1743472158624770,10813469,364540350,1274066604,84483,104502,0.11800001,0.009565102,0.72400004,1.018,0.48,0.68,80,9,17.688002,11.136001,-13.742001,0.72200006,5.39344,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
232228921,0,1743472159124770,10813469,364540844,1274065839,84300,104319,0.106000006,0.009294751,0.72200006,1.013,0.48999998,0.69,80,8,17.424002,10.661,-13.782001,0.57000005,5.370804,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
232732557,0,1743472159624770,10813469,364541308,1274065065,84054,104073,0.108,0.010110692,0.72,1.0090001,0.5,0.7,80,8,17.129002,9.784,-14.059001,0.36200002,5.3203974,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
233230213,0,1743472160124769,10813469,364541731,1274064273,83809,103828,0.106000006,0.008555603,0.71800005,1.0040001,0.51,0.71999997,64,18,16.825,9.082001,-14.163001,0.77000004,5.2825584,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
233730820,0,1743472160624769,10813469,364542127,1274063472,83480,103498,0.11400001,0.010086258,0.716,0.9990001,0.51,0.7,64,18,16.814001,8.634001,-14.428,0.943,5.2516384,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
234237825,0,1743472161124769,10813469,364542495,1274062657,83244,103262,0.10700001,0.009235584,0.71400005,0.994,0.48,0.68,64,7,16.864,7.879,-14.910001,0.52000004,5.198504,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
234727828,0,1743472161624769,10813469,364542846,1274061819,83025,103044,0.097,0.009622524,0.712,0.99000007,0.52,0.7,64,7,16.946001,7.4610004,-15.216001,0.113000005,5.1682673,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
235238646,0,1743472162124769,10813469,364543187,1274060968,82858,102876,0.093,0.009194045,0.71000004,0.9850001,0.48,0.68,74,19,17.081001,7.4530005,-15.369,0.596,5.163909,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
235744043,0,1743472162624769,10813469,364543520,1274060099,82510,102528,0.102000006,0.009501747,0.708,0.98100007,0.48999998,0.69,74,19,17.325,7.333,-15.6970005,0.74200004,5.149391,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
236241160,0,1743472163124769,10813469,364543855,1274059216,82281,102299,0.098000005,0.008985828,0.70600003,0.97700006,0.51,0.7,78,10,17.647001,7.3580003,-16.04,0.59900004,5.14248,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
236742096,0,1743472163624769,10813469,364544191,1274058312,82120,102138,0.096,0.008806931,0.70500004,0.97300005,0.5,0.69,78,10,18.011002,7.4150004,-16.414001,0.42900002,5.136693,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
237249812,0,1743472164124769,10813469,364544530,1274057396,82138,102155,0.087000005,0.008036718,0.703,0.96800005,0.5,0.69,78,11,18.237001,7.6370006,-16.561,-0.053000003,5.1444607,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
237741909,0,1743472164624769,10813469,364544877,1274056467,82145,102163,0.091000006,0.008230973,0.70100003,0.96400005,0.51,0.7,78,11,18.431002,7.6930003,-16.749,-0.25,5.142941,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
238239834,0,1743472165124769,10813469,364545228,1274055533,82203,102220,0.09200001,0.007681717,0.69900006,0.95900005,0.5,0.69,79,8,18.581001,7.8870006,-16.824001,0.25,5.150762,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
238740526,0,1743472165624769,10813469,364545588,1274054607,82364,102380,0.098000005,0.008043175,0.698,0.95500004,0.5,0.68,79,8,18.470001,8.0390005,-16.628,-0.23700002,5.1627235,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
239243372,0,1743472166124768,10813469,364545951,1274053686,82426,102443,0.09200001,0.007847,0.69600004,0.95100003,0.51,0.68,79,14,18.343,8.028001,-16.493,0.016,5.165381,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
239745844,0,1743472166624768,10813469,364546316,1274052770,82527,102544,0.078,0.008090299,0.694,0.94600004,0.5,0.69,79,14,18.224,7.9480004,-16.399,-0.521,5.163663,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
240237254,0,1743472167124768,10813469,364546674,1274051856,82640,102656,0.079,0.008985653,0.69200003,0.94200003,0.5,0.69,79,8,17.980001,7.7380004,-16.230001,-0.94600004,5.157268,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
240735803,0,1743472167624768,10813469,364547031,1274050955,82879,102895,0.087000005,0.009858492,0.69100004,0.938,0.5,0.69,79,8,17.757,7.8750005,-15.915001,-1.105,5.1718907,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
241237825,0,1743472168124768,10813469,364547381,1274050064,83432,103448,0.089,0.0097785555,0.689,0.93500006,0.52,0.69,79,8,17.545,7.589,-15.818001,-1.7730001,5.159739,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
241733816,0,1743472168624768,10813469,364547725,1274049191,84113,104129,0.098000005,0.010063568,0.689,0.93200004,0.56,0.74,79,8,17.288,7.9890003,-15.331,-0.98800004,5.19277,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
242236084,0,1743472169124768,10813469,364548072,1274048341,84393,104408,0.094000004,0.0101798065,0.688,0.929,0.56,0.74,79,8,16.876001,7.2030005,-15.262001,-0.312,5.1533313,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
242735811,0,1743472169624768,10813469,364548370,1274047457,84486,104501,0.10700001,0.011017042,0.68700004,0.92600006,0.52,0.71,79,8,17.393002,5.8760004,-16.37,0.20600002,5.057037,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
243233874,0,1743472170124768,10813469,364548577,1274046519,84549,104564,0.143,0.01719795,0.688,0.9250001,0.53999996,0.71,80,9,17.527,3.1980002,-17.233002,-0.3,4.895865,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
243734806,0,1743472170624768,10813469,364548710,1274045543,84571,104586,0.13000001,0.014387622,0.69000006,0.924,0.56,0.71999997,80,9,17.836,2.6940002,-17.631,0.231,4.8639903,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
244235731,0,1743472171124768,10813469,364548815,1274044542,84140,104154,0.128,0.013753544,0.69200003,0.92300004,0.53,0.74,85,17,18.336,2.601,-18.150002,1.1700001,4.854707,0,nan,0.0,0.0,0.0,0,3,1,1,1,24,0
244738824,0,1743472171624768,10813469,364548954,1274043523,83722,103736,0.10700001,0.0115423845,0.694,0.92100006,0.55,0.75,85,17,18.705002,3.8040001,-18.314001,0.24400002,4.9171987,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
245245813,0,1743472172124767,10813469,364549152,1274042506,83716,103730,0.087000005,0.008550542,0.693,0.91700006,0.52,0.71999997,74,20,18.843,5.057,-18.151001,-0.047000002,4.984091,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
245738868,0,1743472172624767,10813469,364549413,1274041516,83708,103722,0.094000004,0.0083271405,0.69000006,0.91300005,0.52,0.71999997,74,20,18.380001,6.6310005,-17.142,0.467,5.081516,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
246241804,0,1743472173124767,10813469,364549740,1274040597,83400,103413,0.101,0.008917934,0.689,0.91,0.57,0.81,79,17,17.597,7.7170005,-15.814001,0.878,5.1663833,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
246743815,0,1743472173624767,10813469,364550111,1274039746,82872,102885,0.109000005,0.01018225,0.68700004,0.90700006,0.51,0.74,79,17,17.04,8.684,-14.661,1.0600001,5.2471466,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
247235827,0,1743472174124767,10813469,364550519,1274038956,82315,102328,0.116000004,0.011399617,0.68600005,0.90300006,0.53999996,0.71999997,79,12,16.621,9.287001,-13.784,1.1420001,5.305265,0,nan,0.0,0.0,0.0,0,3,1,1,1,24,0
247734345,0,1743472174624767,10813469,364550950,1274038207,81558,101571,0.12200001,0.010846872,0.68600005,0.901,0.58,0.76,79,12,16.357,9.834001,-13.070001,1.6650001,5.3574424,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
248240135,0,1743472175124767,10813469,364551391,1274037476,80716,100728,0.116000004,0.010429215,0.68500006,0.89800006,0.53999996,0.71999997,85,14,16.375,9.893001,-13.049001,1.5790001,5.3610587,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
248734833,0,1743472175624767,10813469,364551842,1274036747,79910,99922,0.11400001,0.009543634,0.684,0.89500004,0.53999996,0.71999997,85,14,16.363,9.913,-13.018001,1.9360001,5.3632207,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
249238817,0,1743472176124767,10813469,364552291,1274036017,78885,98898,0.123,0.009390394,0.683,0.892,0.52,0.74,85,9,16.562,9.865001,-13.304001,2.299,5.3504567,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
249735814,0,1743472176624767,10813469,364552731,1274035265,77735,97747,0.117000006,0.008968723,0.68100005,0.89000005,0.51,0.71,85,9,16.673,9.458,-13.731001,2.1160002,5.3155684,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
250234818,0,1743472177124767,10813469,364553146,1274034478,76674,96686,0.119,0.008795237,0.68,0.8880001,0.53999996,0.75,74,8,16.844,8.787001,-14.371,2.4980001,5.2611876,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
250735793,0,1743472177624766,10813469,364553513,1274033649,75546,95558,0.128,0.009366833,0.679,0.88600004,0.53999996,0.71999997,74,8,17.006,7.5140004,-15.2560005,2.0540001,5.170042,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
251232802,0,1743472178124766,10813469,364553821,1274032773,74590,94602,0.132,0.010693633,0.67800003,0.88500005,0.53999996,0.71999997,64,6,17.194,6.15,-16.056002,1.9460001,5.0781994,0,nan,0.0,0.0,0.0,0,3,1,1,1,24,0
251731300,0,1743472178624766,10813469,364554061,1274031857,73803,93815,0.132,0.014594443,0.68,0.88500005,0.53999996,0.71999997,64,6,17.249,4.6800003,-16.602001,1.4820001,4.9871635,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
252238010,0,1743472179124766,10813469,364554233,1274030918,73085,93096,0.134,0.01637625,0.683,0.88600004,0.52,0.71,64,14,17.173,3.17,-16.878,1.274,4.89807,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
252733844,0,1743472179624766,10813469,364554325,1274029968,72364,92375,0.14600001,0.014967943,0.68700004,0.887,0.52,0.71,64,14,17.09,0.97800004,-17.062,1.567,4.769633,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
253240342,0,1743472180124766,10813469,364554324,1274029021,71685,91696,0.15400001,0.013519494,0.69100004,0.887,0.52,0.71,73,17,16.924002,-0.84000003,-16.903,1.557,4.662717,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
253737408,0,1743472180624766,10813469,364554244,1274028088,70909,90919,0.16900001,0.012663236,0.69500005,0.8880001,0.53,0.71999997,73,17,16.793001,-2.5080001,-16.605001,1.6330001,4.562487,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
254231832,0,1743472181124766,10813469,364554080,1274027180,70174,90184,0.178,0.012334417,0.69900006,0.88900006,0.52,0.71,74,14,16.563002,-4.493,-15.942,1.8060001,4.4376917,0,nan,0.0,0.0,0.0,0,3,1,1,1,25,0
254732243,0,1743472181624766,10813469,364553837,1274026308,69395,89405,0.187,0.012566022,0.703,0.88900006,0.53999996,0.71,74,14,16.76,-6.3580003,-15.507001,1.6170001,4.3232684,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
255230785,0,1743472182124766,10813469,364553510,1274025469,68498,88509,0.20300001,0.012917705,0.707,0.88900006,0.52,0.71999997,73,14,16.79,-8.212001,-14.644001,1.9470001,4.2013087,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
255731888,0,1743472182624766,10813469,364553083,1274024659,67647,87657,0.17500001,0.011052821,0.708,0.887,0.48999998,0.69,73,14,17.987001,-10.928,-14.287001,1.2770001,4.0594306,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
256233099,0,1743472183124766,10813469,364552531,1274023888,67154,87164,0.158,0.01040286,0.70900005,0.88500005,0.52,0.71,79,16,18.989,-13.754001,-13.092001,0.694,3.9023166,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
256737827,0,1743472183624765,10813469,364551858,1274023211,67129,87139,0.155,0.0090408055,0.707,0.882,0.5,0.7,79,16,19.42,-15.7300005,-11.39,-0.097,3.7683008,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
257228838,0,1743472184124765,10813469,364551119,1274022634,67137,87147,0.133,0.007866024,0.70500004,0.87900007,0.5,0.7,79,11,19.368,-16.812,-9.615001,-0.044000003,3.6611106,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
257726833,0,1743472184624765,10813469,364550337,1274022172,67255,87265,0.117000006,0.0074260263,0.702,0.87500006,0.51,0.71,79,11,19.098001,-17.477001,-7.6980004,0.24300002,3.5564787,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
258235218,0,1743472185124765,10813469,364549522,1274021830,67316,87326,0.120000005,0.007033851,0.69900006,0.87200004,0.5,0.7,79,18,18.937,-18.224,-5.1460004,-0.261,3.4168296,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
258737845,0,1743472185624765,10813469,364548690,1274021616,67405,87414,0.12900001,0.008711287,0.697,0.87100005,0.52,0.71,79,18,18.874,-18.631,-3.0240002,-0.022000002,3.3024983,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
259236835,0,1743472186124765,10813469,364547848,1274021508,67350,87359,0.135,0.008626639,0.69500005,0.87100005,0.53999996,0.71,79,16,18.771002,-18.745,-0.9760001,0.52900004,3.193628,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
259743809,0,1743472186624765,10813469,364546999,1274021521,67314,87323,0.14,0.0085289,0.694,0.87200004,0.51,0.7,79,16,19.019001,-18.953001,1.5740001,0.261,3.0587502,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
260245349,0,1743472187124765,10813469,364546149,1274021688,67227,87237,0.18400002,0.010573379,0.694,0.873,0.5,0.69,79,13,19.179,-18.648,4.4810004,0.17500001,2.905749,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
260739961,0,1743472187624765,10813469,364545324,1274022009,67176,87186,0.185,0.009979967,0.69500005,0.874,0.52,0.7,79,13,19.326,-17.914001,7.2510004,-0.040000003,2.756965,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
261244471,0,1743472188124765,10813469,364544543,1274022469,67256,87266,0.20400001,0.013400289,0.697,0.87900007,0.48,0.68,79,8,19.289001,-16.764,9.542001,-0.068,2.624145,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
261744209,0,1743472188624765,10813469,364543827,1274023066,67395,87406,0.15400001,0.011052821,0.697,0.88100004,0.48,0.68,79,8,19.312,-15.341001,11.7300005,-0.455,2.4888206,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
262247692,0,1743472189124765,10813469,364543192,1274023777,67536,87547,0.164,0.013698914,0.698,0.88100004,0.48,0.68,79,9,19.043001,-13.207001,13.719001,-0.16800001,2.337159,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
262738092,0,1743472189624764,10813469,364542633,1274024570,67589,87600,0.13100001,0.012793438,0.69900006,0.88100004,0.48999998,0.7,79,9,18.875,-11.494,14.972001,-0.22700001,2.225531,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
263245279,0,1743472190124764,10813469,364542158,1274025432,67596,87607,0.112,0.011680442,0.69900006,0.88100004,0.48,0.68,80,19,18.75,-9.675,16.061,0.123,2.112987,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
263742813,0,1743472190624764,10813469,364541772,1274026349,67500,87511,0.106000006,0.01202078,0.69900006,0.88100004,0.48,0.68,80,19,18.479,-7.6440005,16.824001,0.49600002,1.9972552,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
264245279,0,1743472191124764,10813469,364541481,1274027303,67328,87339,0.11100001,0.012578936,0.69900006,0.88100004,0.48999998,0.7,79,10,18.279001,-5.642,17.386002,0.3,1.8845893,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
264742214,0,1743472191624764,10813469,364541290,1274028284,67099,87110,0.1,0.013072865,0.69900006,0.88100004,0.48,0.68,79,10,18.023,-3.0700002,17.759,0.097,1.7419733,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
265239192,0,1743472192124764,10813469,364541173,1274029259,66298,86310,0.128,0.015709708,0.70000005,0.88100004,0.5,0.74,80,18,17.346,-2.2340002,17.201,2.4050002,1.6999454,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
265738221,0,1743472192624764,10813469,364541068,1274030198,64815,84827,0.13700001,0.018402401,0.702,0.882,0.48999998,0.71999997,80,18,16.805,-2.2810001,16.649,3.2730002,1.7069585,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
266238808,0,1743472193124764,10813469,364540967,1274031116,63470,83482,0.13700001,0.021430898,0.707,0.883,0.48999998,0.7,79,11,16.545,-2.4510002,16.362001,2.4250002,1.7194937,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
266740845,0,1743472193624764,10813469,364540860,1274032021,62417,82429,0.134,0.01927367,0.711,0.88500005,0.48999998,0.71999997,79,11,16.44,-2.631,16.228,1.6240001,1.7315215,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
267241817,0,1743472194124764,10813469,364540754,1274032923,61434,81447,0.14600001,0.019814199,0.71500003,0.88600004,0.48999998,0.71999997,80,14,16.318,-2.364,16.146,2.032,1.7161605,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
267739818,0,1743472194624764,10813469,364540646,1274033828,60570,80583,0.15100001,0.018685669,0.71800005,0.887,0.5,0.74,80,14,16.42,-2.5430002,16.222,1.3360001,1.7263198,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
268235814,0,1743472195124764,10813469,364540538,1274034734,59782,79795,0.142,0.016330872,0.72,0.887,0.5,0.74,91,15,16.457,-2.279,16.299002,1.3330001,1.7096959,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
268738855,0,1743472195624763,10813469,364540437,1274035643,59026,79039,0.143,0.016096648,0.721,0.8880001,0.48999998,0.71,91,15,16.492,-2.3200002,16.328001,1.269,1.711939,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
269236775,0,1743472196124763,10813469,364540328,1274036544,58540,78553,0.134,0.016728282,0.72200006,0.88900006,0.5,0.71,64,10,16.298,-2.384,16.123001,0.72800004,1.7176207,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
269732931,0,1743472196624763,10813469,364540216,1274037429,58173,78186,0.134,0.01639283,0.72300005,0.89000005,0.5,0.71,64,10,15.991001,-2.582,15.781001,0.69000006,1.7329615,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
270237828,0,1743472197124763,10813469,364540100,1274038291,57699,77713,0.134,0.016865464,0.725,0.89100003,0.5,0.71,55,7,15.485001,-2.6490002,15.2560005,0.67600006,1.7427032,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
270739836,0,1743472197624763,10813469,364539992,1274039124,57172,77186,0.148,0.016356178,0.725,0.89300007,0.48999998,0.69,55,7,14.931001,-2.285,14.755001,0.84700006,1.7244365,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
271238056,0,1743472198124763,10813469,364539881,1274039928,56454,76468,0.178,0.017634284,0.72700006,0.897,0.48999998,0.7,55,15,14.302001,-2.237,14.126,1.7090001,1.7278486,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
271740255,0,1743472198624763,10813469,364539777,1274040702,55771,75786,0.165,0.017676344,0.72900003,0.90200007,0.48999998,0.7,55,15,13.857,-2.315,13.662001,1.1550001,1.7386672,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
272245813,0,1743472199124763,10813469,364539680,1274041451,55057,75071,0.16100001,0.017346129,0.73,0.90500003,0.5,0.71,77,6,13.5130005,-2.0530002,13.356001,1.312,1.7233213,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
272740958,0,1743472199624763,10813469,364539587,1274042184,54305,74319,0.17300001,0.018468026,0.731,0.906,0.48999998,0.7,77,6,13.243001,-1.9920001,13.092001,1.5730001,1.7218242,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
273239805,0,1743472200124763,10813469,364539499,1274042901,53625,73640,0.17300001,0.019687662,0.73200005,0.90800005,0.48999998,0.7,88,6,12.9210005,-1.5840001,12.824,1.0,1.6936995,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
273741810,0,1743472200624763,10813469,364539424,1274043611,53030,73045,0.172,0.02138639,0.734,0.91200006,0.48999998,0.7,88,6,12.863001,-1.5530001,12.768001,1.1910001,1.6918254,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
274237803,0,1743472201124763,10813469,364539355,1274044318,52450,72465,0.158,0.020078791,0.73600006,0.915,0.48999998,0.7,94,12,12.898001,-1.5790001,12.801001,0.89900005,1.6935515,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
274754827,0,1743472201624762,10813469,364539294,1274045031,51857,71872,0.16000001,0.020038823,0.73700005,0.91700006,0.48,0.68,94,12,12.993001,-1.4330001,12.913001,0.99600005,1.6813042,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
275194837,0,1743472201999763,10813469,364539246,1274045568,51466,71481,0.172,0.019084826,0.73700005,0.91800004,0.5,0.71999997,94,6,13.009001,-1.5450001,12.917001,0.89900005,1.6898068,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
