timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21765248000,21765148000,6620172,-0.056915503,0.0021533014,0.11386455,13.252153,0.00010870464
21776432000,21776320000,6620172,-0.05590693,0.0021533275,0.20793352,13.252153,0.00036251004
21787040000,21786952000,6620172,-0.054856125,0.0021534034,0.34376088,13.252153,0.0009907953
21796816000,21796708000,6620172,-0.053851727,0.0021535137,0.09088432,13.252153,6.925465e-05
21807008000,21806918666,6620172,-0.052847594,0.0021535736,0.19011605,13.252154,0.00030304602
21837632000,21837544000,6620172,-0.051837876,0.0021533147,0.15925512,13.252153,0.0002126463
