timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
21798032000,21798032000,197388,-0.10544209,0.15248299,0.49848166,11.399988,0
21799028000,21799028000,197388,-0.10450578,0.15149175,0.49060798,11.362665,0
21800036000,21800036000,197388,-0.10793926,0.14307994,0.48863733,11.325342,0
21801032000,21801032000,197388,-0.10437956,0.15147182,0.4891505,11.288904,0
21802028000,21802028000,197388,-0.10575057,0.1504712,0.4889635,11.251581,0
21803036000,21803036000,197388,-0.102256015,0.15539074,0.48740196,11.214258,0
21804032000,21804032000,197388,-0.10778873,0.16157682,0.49184707,11.17782,0
21805028000,21805028000,197388,-0.104705825,0.14806613,0.4883702,11.140467,0
21806032000,21806032000,197388,-0.10639286,0.14718296,0.49743605,11.103144,0
21807032000,21807032000,197388,0.15689977,0.100608654,0.49217787,11.076471,0
21808024000,21808024000,197388,0.0835117,0.14992033,0.4950441,11.068232,0
21809032000,21809032000,197388,0.27934733,0.1479536,0.41526434,11.06576,0
21810028000,21810028000,197388,0.24708112,0.15221651,0.43568036,11.069025,0
21811028000,21811028000,197388,0.17785813,0.161763,0.472634,11.074488,0
21812036000,21812036000,197388,0.13342167,0.15882547,0.4883593,11.0805,0
21813028000,21813028000,197388,0.107314155,0.15760186,0.490694,11.08642,0
21814028000,21814028000,197388,0.11854051,0.14929953,0.5031249,11.092615,0
21815036000,21815036000,197388,0.12251309,0.15019885,0.49356893,11.098902,0
21816032000,21816032000,197388,0.12962203,0.156142,0.48813352,11.105097,0
21817028000,21817028000,197388,0.12538797,0.15242618,0.48686707,11.111597,0
21818032000,21818032000,197388,0.11916947,0.15227412,0.4887652,11.118097,0
21819032000,21819032000,197388,0.12104722,0.1550204,0.48601925,11.124353,0
21820028000,21820028000,197388,0.123728536,0.16028973,0.4830955,11.130884,0
21821036000,21821036000,197388,0.11707746,0.1521446,0.49037883,11.137537,0
21822028000,21822028000,197388,0.1271917,0.15072764,0.48317134,11.143976,0
21823028000,21823028000,197388,0.11625788,0.15413128,0.49166518,11.15069,0
21824036000,21824036000,197388,0.11356836,0.16001934,0.4927527,11.157465,0
21825032000,21825032000,197388,0.113469236,0.15524632,0.48445228,11.164087,0
21826028000,21826028000,197388,0.11561179,0.15268297,0.48556516,11.170893,0
21827036000,21827036000,197388,0.12171257,0.15447932,0.49381357,11.177698,0
21828032000,21828032000,197388,0.11705607,0.15876536,0.48318678,11.184168,0
21829028000,21829028000,197388,0.120929934,0.15080048,0.4835246,11.190851,0
21830036000,21830036000,197388,0.121723756,0.15696129,0.48960352,11.197535,0
21831032000,21831032000,197388,0.12032634,0.15619686,0.49475333,11.203943,0
21832028000,21832028000,197388,0.12595987,0.15609916,0.48402378,11.2104435,0
21833036000,21833036000,197388,0.118445605,0.15267046,0.47959688,11.216944,0
21834032000,21834032000,197388,0.11201061,0.1567446,0.49090225,11.223261,0
21835028000,21835028000,197388,0.11968522,0.15635948,0.49286473,11.2297,0
21836032000,21836032000,197388,0.122773014,0.15615074,0.48715663,11.236078,0
