timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
21742516000,4000000.0,1.0,14333.666,0.0,8626212,0,503.98407,404596,1786,0,0,0,0.00441428,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21743436000,4000000.0,1.0,14270.917,0.0,8626535,0,547.8088,404620,1786,0,0,0,0.0044140182,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21744464000,4000000.0,1.0,14543.825,0.0,8626899,0,593.6255,404645,1786,0,0,0,0.0044137454,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745716000,4000000.0,1.0,14284.861,0.0,8627338,0,549.80084,404674,1786,0,0,0,0.004413429,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21746496000,4000000.0,1.0,14284.861,0.0,8627616,0,549.80084,404694,1786,0,0,0,0.004413211,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21747748000,4000000.0,1.0,14212.151,0.0,8628046,0,526.89246,404723,1786,0,0,0,0.0044128946,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749012000,4000000.0,1.0,14566.733,0.0,8628492,0,526.89246,404752,1786,0,0,0,0.0044125784,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749452000,4000000.0,1.0,14566.733,0.0,8628650,0,526.89246,404764,1786,0,0,0,0.0044124476,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21750708000,4000000.0,1.0,14323.706,0.0,8629091,0,552.7889,404793,1786,0,0,0,0.004412132,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21751964000,4000000.0,1.0,14236.057,0.0,8629533,0,503.98407,404822,1786,0,0,0,0.0044118157,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21752416000,4000000.0,1.0,14236.057,0.0,8629700,0,503.98407,404833,1786,0,0,0,0.0044116955,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753676000,4000000.0,1.0,14351.594,0.0,8630138,0,570.71716,404863,1786,0,0,0,0.0044113686,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21754452000,4000000.0,1.0,14511.952,0.0,8630410,0,526.89246,404883,1786,0,0,0,0.0044111507,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21755708000,4000000.0,1.0,14278.885,0.0,8630848,0,526.89246,404912,1786,0,0,0,0.004410835,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21756968000,4000000.0,1.0,14325.697,0.0,8631292,0,549.80084,404941,1786,0,0,0,0.0044105193,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21757448000,4000000.0,1.0,14325.697,0.0,8631465,0,549.80084,404954,1786,0,0,0,0.0044103777,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21758700000,4000000.0,1.0,14278.885,0.0,8631908,0,568.7251,404982,1786,0,0,0,0.0044100727,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21759952000,4000000.0,1.0,14327.689,0.0,8632343,0,526.89246,405011,1786,0,0,0,0.004409757,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21760404000,4000000.0,1.0,14327.689,0.0,8632511,0,526.89246,405025,1786,0,0,0,0.0044096042,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21761660000,4000000.0,1.0,14359.5625,0.0,8632952,0,594.6215,405054,1786,0,0,0,0.0044092885,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21762352000,4000000.0,1.0,14319.722,0.0,8633194,0,549.80084,405071,1786,0,0,0,0.0044091037,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21763608000,4000000.0,1.0,14248.009,0.0,8633635,0,547.8088,405101,1786,0,0,0,0.004408777,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21764864000,4000000.0,1.0,14338.6455,0.0,8634075,0,549.80084,405130,1786,0,0,0,0.0044084615,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21765384000,4000000.0,1.0,14338.6455,0.0,8634262,0,549.80084,405143,1786,0,0,0,0.00440832,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21766644000,4000000.0,1.0,14276.893,0.0,8634707,0,524.9004,405171,1786,0,0,0,0.0044080154,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21767404000,4000000.0,1.0,14290.837,0.0,8634978,0,549.80084,405191,1786,0,0,0,0.004407798,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21768660000,4000000.0,1.0,14318.726,0.0,8635419,0,568.7251,405221,1786,0,0,0,0.0044074715,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21769916000,4000000.0,1.0,14391.435,0.0,8635862,0,549.80084,405250,1786,0,0,0,0.0044071563,0,0,0,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21770372000,4000000.0,1.0,14391.435,0.0,8636024,0,549.80084,405264,1786,0,0,0,0.004407004,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21771624000,4000000.0,1.0,14414.343,0.0,8636465,0,594.6215,405294,1786,0,0,0,0.0044066776,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21773324000,4000000.0,1.0,14310.758,0.0,8637067,0,526.89246,405334,1786,0,0,0,0.0044062426,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21774324000,4000000.0,1.0,14643.427,0.0,8637423,0,570.71716,405358,1786,0,0,0,0.004405982,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21774584000,4000000.0,1.0,14643.427,0.0,8637513,0,570.71716,405364,1786,0,0,0,0.0044059167,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21775388000,4000000.0,1.0,14296.813,0.0,8637792,0,526.89246,405384,1786,0,0,0,0.004405699,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21776640000,4000000.0,1.0,14256.973,0.0,8638235,0,591.6335,405414,1786,0,0,0,0.0044053732,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21778336000,4000000.0,1.0,14208.168,0.0,8638836,0,549.80084,405455,1786,0,0,0,0.0044049276,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21779336000,4000000.0,1.0,14595.618,0.0,8639186,0,614.5419,405480,1786,0,0,0,0.004404656,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21779592000,4000000.0,1.0,14595.618,0.0,8639272,0,614.5419,405486,1786,0,0,0,0.004404591,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21781184000,4000000.0,1.0,14339.642,0.0,8639842,0,526.89246,405526,1786,0,0,0,0.0044041565,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21782184000,4000000.0,1.0,14325.697,0.0,8640199,0,596.6136,405551,1786,0,0,0,0.004403885,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21783228000,4000000.0,1.0,14333.666,0.0,8640561,0,526.89246,405577,1786,0,0,0,0.004403603,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21784228000,4000000.0,1.0,14514.94,0.0,8640913,0,568.7251,405600,1786,0,0,0,0.004403353,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21784480000,4000000.0,1.0,14514.94,0.0,8641003,0,568.7251,405605,1786,0,0,0,0.0044032987,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21786216000,4000000.0,1.0,14267.929,0.0,8641618,0,549.80084,405648,1786,0,0,0,0.004402832,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21787216000,4000000.0,1.0,14316.733,0.0,8641968,0,568.7251,405671,1786,0,0,0,0.0044025825,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21788188000,4000000.0,1.0,14278.885,0.0,8642311,0,526.89246,405695,1786,0,0,0,0.0044023218,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21789188000,4000000.0,1.0,14587.649,0.0,8642658,0,547.8088,405717,1786,0,0,0,0.0044020833,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21790076000,4000000.0,1.0,14256.973,0.0,8642968,0,572.70917,405741,1786,0,0,0,0.004401823,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21791332000,4000000.0,1.0,14376.494,0.0,8643413,0,570.71716,405770,1786,0,0,0,0.0044015083,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21792108000,4000000.0,1.0,14290.837,0.0,8643682,0,526.89246,405790,1786,0,0,0,0.0044012913,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21793140000,4000000.0,1.0,14207.172,0.0,8644047,0,573.7052,405814,1786,0,0,0,0.004401031,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21794160000,4000000.0,1.0,14595.618,0.0,8644418,0,547.8088,405839,1786,0,0,0,0.00440076,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21795188000,4000000.0,1.0,14331.674,0.0,8644774,0,547.8088,405863,1786,0,0,0,0.0044004996,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21796192000,4000000.0,1.0,14258.965,0.0,8645127,0,547.8088,405888,1786,0,0,0,0.0044002286,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21797204000,4000000.0,1.0,14317.7295,0.0,8645484,0,547.8088,405912,1786,0,0,0,0.0043999683,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21798204000,4000000.0,1.0,14298.806,0.0,8645841,0,570.71716,405935,1786,0,0,0,0.004399719,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21799148000,4000000.0,1.0,14536.853,0.0,8646163,0,526.89246,405962,1786,0,0,0,0.0043994267,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800148000,4000000.0,1.0,14435.26,0.0,8646517,0,660.3586,405987,1786,0,0,0,0.0043991557,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800408000,4000000.0,1.0,14435.26,0.0,8646621,0,660.3586,405993,1786,0,0,0,0.0043990905,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21801980000,4000000.0,1.0,14373.507,0.0,8647171,0,549.80084,406032,1786,0,0,0,0.004398668,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21802992000,4000000.0,1.0,14376.494,0.0,8647524,0,573.7052,406056,1786,0,0,0,0.004398408,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21804024000,4000000.0,1.0,14474.1045,0.0,8647888,0,547.8088,406081,1786,0,0,0,0.0043981373,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21805280000,4000000.0,1.0,14345.618,0.0,8648337,0,547.8088,406110,1786,0,0,0,0.0043978235,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21806048000,4000000.0,1.0,14276.893,0.0,8648599,0,549.80084,406129,1786,0,0,0,0.0043976177,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21807068000,4000000.0,1.0,16109.5625,0.0,8648998,0,547.8088,406154,1786,0,0,0,0.0043973466,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21808216000,4000000.0,1.0,17478.088,0.0,8649470,0,547.8088,406183,1786,0,0,0,0.004397033,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21809160000,4000000.0,1.0,17722.111,0.0,8649848,0,614.5419,406207,1786,0,0,0,0.004396773,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21810160000,4000000.0,1.0,17408.367,0.0,8650256,0,547.8088,406229,1786,0,0,0,0.004396535,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21810412000,4000000.0,1.0,17408.367,0.0,8650353,0,547.8088,406236,1786,0,0,0,0.004396459,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21812232000,4000000.0,1.0,17365.54,0.0,8651086,0,526.89246,406280,1786,0,0,0,0.004395983,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21813232000,4000000.0,1.0,17491.037,0.0,8651485,0,568.7251,406303,1786,0,0,0,0.004395734,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21813488000,4000000.0,1.0,17491.037,0.0,8651586,0,568.7251,406309,1786,0,0,0,0.0043956693,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21815224000,4000000.0,1.0,17483.068,0.0,8652286,0,526.89246,406349,1786,0,0,0,0.0043952367,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21816224000,4000000.0,1.0,17416.336,0.0,8652691,0,547.8088,406373,1786,0,0,0,0.004394977,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21817264000,4000000.0,1.0,17365.54,0.0,8653104,0,549.80084,406399,1786,0,0,0,0.0043946956,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21818264000,4000000.0,1.0,17513.945,0.0,8653509,0,545.8168,406422,1786,0,0,0,0.004394447,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21819232000,4000000.0,1.0,17643.428,0.0,8653894,0,549.80084,406446,1786,0,0,0,0.0043941876,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21820232000,4000000.0,1.0,17534.861,0.0,8654301,0,568.7251,406470,1786,0,0,0,0.004393928,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21820492000,4000000.0,1.0,17534.861,0.0,8654404,0,568.7251,406476,1786,0,0,0,0.0043938635,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21822232000,4000000.0,1.0,17403.387,0.0,8655104,0,526.89246,406517,1786,0,0,0,0.00439342,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21823276000,4000000.0,1.0,17517.93,0.0,8655524,0,570.71716,406544,1786,0,0,0,0.004393128,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21824276000,4000000.0,1.0,17677.291,0.0,8655928,0,568.7251,406566,1786,0,0,0,0.0043928907,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21824536000,4000000.0,1.0,17677.291,0.0,8656031,0,568.7251,406572,1786,0,0,0,0.004392826,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21826244000,4000000.0,1.0,17471.115,0.0,8656716,0,526.89246,406614,1786,0,0,0,0.004392372,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21827244000,4000000.0,1.0,17368.527,0.0,8657114,0,545.8168,406637,1786,0,0,0,0.004392124,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21827496000,4000000.0,1.0,17368.527,0.0,8657217,0,545.8168,406642,1786,0,0,0,0.0043920698,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21829220000,4000000.0,1.0,17705.18,0.0,8657909,0,526.89246,406684,1786,0,0,0,0.004391616,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21830220000,4000000.0,1.0,17393.428,0.0,8658318,0,568.7251,406708,1786,0,0,0,0.004391357,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21830476000,4000000.0,1.0,17393.428,0.0,8658421,0,568.7251,406714,1786,0,0,0,0.004391292,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21832208000,4000000.0,1.0,17321.713,0.0,8659113,0,526.89246,406756,1786,0,0,0,0.0043908386,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21833208000,4000000.0,1.0,17516.934,0.0,8659513,0,568.7251,406778,1786,0,0,0,0.004390601,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21833464000,4000000.0,1.0,17516.934,0.0,8659619,0,568.7251,406784,1786,0,0,0,0.0043905363,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21835116000,4000000.0,1.0,17408.367,0.0,8660278,0,572.70917,406826,1786,0,0,0,0.0043900833,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21836116000,4000000.0,1.0,17442.232,0.0,8660681,0,568.7251,406849,1786,0,0,0,0.004389835,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21837116000,4000000.0,1.0,17469.125,0.0,8661084,0,526.89246,406873,1786,0,0,0,0.004389576,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21838116000,4000000.0,1.0,17533.865,0.0,8661485,0,568.7251,406896,1786,0,0,0,0.004389328,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21838372000,4000000.0,1.0,17533.865,0.0,8661593,0,568.7251,406902,1786,0,0,0,0.004389263,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21840116000,4000000.0,1.0,17382.47,0.0,8662289,0,526.89246,406944,1786,0,0,0,0.00438881,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21841116000,4000000.0,1.0,17545.816,0.0,8662694,0,594.6215,406968,1786,0,0,0,0.004388551,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21841372000,4000000.0,1.0,17545.816,0.0,8662799,0,594.6215,406974,1786,0,0,0,0.004388487,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21843112000,4000000.0,1.0,17559.762,0.0,8663492,0,526.89246,407017,1786,0,0,0,0.004388023,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21844112000,4000000.0,1.0,17700.2,0.0,8663894,0,568.7251,407040,1786,0,0,0,0.004387775,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21845116000,4000000.0,1.0,17408.367,0.0,8664304,0,549.80084,407065,1786,0,0,0,0.004387506,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21846116000,4000000.0,1.0,17485.06,0.0,8664705,0,568.7251,407088,1786,0,0,0,0.0043872576,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21846368000,4000000.0,1.0,17485.06,0.0,8664811,0,568.7251,407094,1786,0,0,0,0.0043871934,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21848092000,4000000.0,1.0,17527.889,0.0,8665495,0,526.89246,407135,1786,0,0,0,0.0043867514,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21849092000,4000000.0,1.0,17771.912,0.0,8665900,0,570.71716,407158,1786,0,0,0,0.0043865037,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21850128000,4000000.0,1.0,17343.627,0.0,8666314,0,503.98407,407182,1786,0,0,0,0.004386245,0,0,0,1,1,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
